,event_id,stations,ref_time,ref_duration,group
0,20180209T000057Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-02-09T00:00:57.910000Z,3.051989,2c
1,20180209T000117Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-02-09T00:01:17.050000Z,14.651988,4b
2,20180209T000215Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-02-09T00:02:15.740000Z,3.511988,3d
3,20180209T000313Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-02-09T00:03:13.010000Z,5.761988,2d
4,20180209T000342Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-02-09T00:03:42.920000Z,3.511988,3d
5,20180209T000421Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-02-09T00:04:21.470000Z,3.511988,3d
6,20180209T000458Z,"['2A.BBS06.', '2A.BBS09.']",2018-02-09T00:04:58.280000Z,1.051989,3b
7,20180209T000818Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-02-09T00:08:18.440000Z,7.751988,8a
8,20180209T001328Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-02-09T00:13:28.140000Z,4.501988,5a
9,20180209T001401Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-02-09T00:14:01.430000Z,8.961989,1c
10,20180209T001421Z,"['2A.BBS06.', '2A.BBS09.']",2018-02-09T00:14:21.290000Z,1.051989,3b
11,20180209T001657Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-02-09T00:16:57.360000Z,5.761988,2d
12,20180209T001732Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-02-09T00:17:32.260000Z,7.461988,5c
13,20180209T001748Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-02-09T00:17:48.250000Z,7.461988,5c
14,20180209T001807Z,"['2A.BBS06.', '2A.BBS09.']",2018-02-09T00:18:07.800000Z,1.051989,3b
15,20180209T002322Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-02-09T00:23:22.810000Z,3.511988,3d
16,20180209T002347Z,"['2A.BBS06.', '2A.BBS09.']",2018-02-09T00:23:47.100000Z,1.051989,3b
17,20180209T002442Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-02-09T00:24:42.920000Z,14.651988,4b
