,event_id,group,similarity
0,20180213T000014Z,8d,0.7025921055535354
1,20180213T000118Z,3d,0.6672092165864498
2,20180213T000342Z,3b,0.660219670902362
3,20180213T000700Z,3d,0.6786269283349675
4,20180213T001031Z,3b,0.6700336099521792
5,20180213T001249Z,1a,0.8639354622714114
6,20180213T001445Z,1b,0.8323403495365302
7,20180213T001540Z,3d,0.7361938644688175
8,20180213T001955Z,1b,0.8527007042111893
9,20180213T002009Z,3d,0.6942541032642814
10,20180213T002100Z,2d,0.8493073907520081
11,20180213T002620Z,3d,0.6549861598997548
12,20180213T002654Z,3d,0.7728635577020017
13,20180213T002729Z,3d,0.6524121062834257
14,20180213T002914Z,3d,0.7518671741681321
15,20180213T003003Z,3d,0.7881342205217472
16,20180213T003126Z,3c,0.6805019732879455
17,20180213T003149Z,4b,0.751133966731554
18,20180213T003203Z,3d,0.6827617696323982
19,20180213T003501Z,3b,0.7224331958103942
20,20180213T003602Z,1c,0.8608729303252112
21,20180213T003748Z,1d,0.8080006167289907
22,20180213T003850Z,3b,0.6653916898412658
23,20180213T003911Z,3d,0.6692119649437828
24,20180213T003930Z,3d,0.745256127055711
25,20180213T004020Z,3d,0.7141573638436578
26,20180213T004144Z,1b,0.8189283419306137
27,20180213T004814Z,1a,0.8557825813356941
28,20180213T004935Z,3c,0.6589176647836981
29,20180213T005220Z,2a,0.8670467128750436
30,20180213T005336Z,3d,0.7122141067337453
31,20180213T005356Z,3c,0.6840528632105585
32,20180213T005737Z,2c,0.7679894498563979
33,20180213T010131Z,4c,0.7932423557934456
34,20180213T010224Z,1c,0.8780863041145858
35,20180213T010812Z,3d,0.7112640901245431
36,20180213T010823Z,1d,0.8078069138060612
37,20180213T010926Z,1b,0.855862813243243
38,20180213T010941Z,2d,0.7675126767364354
39,20180213T011105Z,2a,0.845531727679988
40,20180213T011122Z,2c,0.8211129028240681
41,20180213T011144Z,3d,0.6837826461653433
42,20180213T011308Z,3d,0.6570976054436384
43,20180213T011534Z,2c,0.7741915908311132
44,20180213T011644Z,1d,0.848713484795462
45,20180213T011711Z,1c,0.8171907707203951
46,20180213T012709Z,8d,0.6586029277243636
47,20180213T013407Z,1a,0.844570876559583
48,20180213T013521Z,3d,0.7659095068369323
49,20180213T013540Z,3c,0.7170072987482844
50,20180213T014204Z,1c,0.9085748744881128
51,20180213T014435Z,3d,0.6714598796700312
52,20180213T014456Z,1c,0.892762084433432
53,20180213T014810Z,1a,0.8372799771989778
54,20180213T020632Z,3d,0.6538112943248975
55,20180213T021516Z,2a,0.7701762863407814
56,20180213T021719Z,1c,0.8327893926320635
57,20180213T022545Z,3d,0.6569116340676608
58,20180213T023056Z,1c,0.8528774306247826
59,20180213T023401Z,6a,0.767299575802426
60,20180213T023841Z,2d,0.848169675122447
61,20180213T024924Z,3d,0.6932420117822876
62,20180213T025712Z,3d,0.7370594369351241
63,20180213T025933Z,2d,0.7564139839160978
64,20180213T030316Z,3d,0.6986868546581086
65,20180213T030607Z,6a,0.7526698054560208
66,20180213T030800Z,3d,0.6901941342269065
67,20180213T030823Z,2a,0.8421495741071557
68,20180213T032206Z,7c,0.7018193878449548
69,20180213T033640Z,8d,0.6645947362629427
70,20180213T033820Z,1c,0.8238590944276222
71,20180213T034048Z,1d,0.913447753340592
72,20180213T034322Z,6a,0.7987587855240165
73,20180213T034343Z,1a,0.8864576908125364
74,20180213T042240Z,3d,0.6652433135986285
75,20180213T044439Z,1c,0.9069791435911029
76,20180213T044753Z,1d,0.8418188788006578
77,20180213T045319Z,5c,0.7804528193706302
78,20180213T045814Z,3d,0.6609399005448455
79,20180213T050033Z,3d,0.6599240315310815
80,20180213T050443Z,2a,0.7775975235099406
81,20180213T050510Z,4b,0.8390525600570911
82,20180213T050606Z,2c,0.7825897598226907
83,20180213T050936Z,6c,0.7533985535346003
84,20180213T051053Z,3d,0.6681536611886415
85,20180213T060015Z,1d,0.8384311654631262
