,event_id,group,similarity
0,20180118T000516Z,1b,0.8326265306527837
1,20180118T000738Z,1c,0.8698757905681505
2,20180118T001139Z,1c,0.8930676394025474
3,20180118T001229Z,6c,0.7933376361736715
4,20180118T001337Z,1a,0.8602119409994543
5,20180118T001714Z,1a,0.8824798450625346
6,20180118T001734Z,3d,0.6600802444785616
7,20180118T001931Z,1a,0.8089798042127496
8,20180118T002025Z,2d,0.8217684046726856
9,20180118T002057Z,2a,0.7561388471950583
10,20180118T002207Z,1d,0.9101670984984703
11,20180118T002222Z,1a,0.8165488185659239
12,20180118T002247Z,1b,0.8700098836266269
13,20180118T002321Z,2a,0.8073213277928716
14,20180118T002353Z,1b,0.8760987912647368
15,20180118T002426Z,1d,0.8914196172524698
16,20180118T002453Z,8a,0.6662905394040846
17,20180118T002506Z,1d,0.8275469853141086
18,20180118T002519Z,1c,0.8394144948513239
19,20180118T002627Z,1a,0.8066201775352086
20,20180118T002642Z,3d,0.7496940494998544
21,20180118T002655Z,2a,0.7920971666914918
22,20180118T002705Z,1d,0.8869744618011601
23,20180118T002738Z,2b,0.7592751231628505
24,20180118T002808Z,2d,0.8201980045644272
25,20180118T002914Z,1d,0.8860547107019351
26,20180118T003004Z,6c,0.8180649425498896
27,20180118T003024Z,8d,0.6684732414291745
28,20180118T003038Z,2a,0.7573743800131537
29,20180118T003053Z,1d,0.8604370022648572
30,20180118T003127Z,1d,0.81475907754639
31,20180118T003243Z,1d,0.8659089546562149
32,20180118T003256Z,2a,0.7945751483497966
33,20180118T003316Z,3d,0.6706371484635918
34,20180118T003333Z,2b,0.7505375754492638
35,20180118T003605Z,2c,0.8116218968085249
36,20180118T003634Z,2c,0.8014903507277532
37,20180118T003720Z,1c,0.8804971687437536
38,20180118T003902Z,1a,0.8260863104961046
39,20180118T003929Z,1b,0.8973953452174159
40,20180118T004024Z,1a,0.869983124865611
41,20180118T004046Z,3d,0.6542866582881764
42,20180118T004208Z,1a,0.8198771542785348
43,20180118T004231Z,1a,0.873370914137207
44,20180118T004245Z,8d,0.6999959624447893
45,20180118T004421Z,1d,0.811063415876065
46,20180118T004507Z,1a,0.9116405243134841
47,20180118T004541Z,2a,0.8138579383268634
48,20180118T004605Z,3d,0.6919749304876918
49,20180118T004627Z,1a,0.8538114239974661
50,20180118T004638Z,5a,0.7661066457846278
51,20180118T004657Z,2c,0.7578970585182235
52,20180118T004750Z,3c,0.668041599028175
53,20180118T004927Z,6c,0.7522078085369295
54,20180118T005101Z,7a,0.6895266735277422
55,20180118T005246Z,2a,0.7734513343964465
56,20180118T005311Z,1d,0.8499393284620879
57,20180118T005322Z,1a,0.8807634770075442
58,20180118T005408Z,1a,0.9316655009300191
59,20180118T005434Z,1c,0.8493450426048423
60,20180118T005450Z,6a,0.8842314713371459
61,20180118T005540Z,2a,0.8269319420892446
62,20180118T005753Z,6b,0.8125629345316845
63,20180118T005848Z,1a,0.835463481975824
64,20180118T005927Z,5c,0.7635333298646259
65,20180118T010309Z,4a,0.756809312127574
66,20180118T010449Z,1c,0.8478817492788956
67,20180118T010544Z,2a,0.8083165263173013
68,20180118T010604Z,3a,0.6516852452318382
69,20180118T010707Z,6b,0.7659120740835427
