,event_id,stations,ref_time,ref_duration,group
0,20180122T000028Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-22T00:00:28.470000Z,1.611988,1a
1,20180122T000056Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-22T00:00:56.340000Z,8.961989,1c
2,20180122T000109Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-22T00:01:09.770000Z,7.461988,5c
3,20180122T000121Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-22T00:01:21.430000Z,3.511988,3d
4,20180122T000147Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-22T00:01:47.500000Z,3.511988,3d
5,20180122T000206Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-22T00:02:06.960000Z,7.541989,8d
6,20180122T000224Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-22T00:02:24.230000Z,0.891988,1b
7,20180122T000313Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-22T00:03:13.650000Z,8.961989,1c
8,20180122T000354Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-22T00:03:54.260000Z,1.611988,1a
9,20180122T000428Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-22T00:04:28.190000Z,8.961989,1c
10,20180122T000534Z,"['2A.BBS05.', '2A.BBS06.']",2018-01-22T00:05:34.860000Z,0.821989,3c
11,20180122T000545Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-22T00:05:45.850000Z,8.961989,1c
12,20180122T000625Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-22T00:06:25.250000Z,3.511988,3d
13,20180122T000703Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-22T00:07:03.560000Z,6.471988,2a
14,20180122T000731Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-22T00:07:31.250000Z,5.761988,2d
15,20180122T000801Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-22T00:08:01.220000Z,7.461988,5c
16,20180122T000833Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-22T00:08:33.860000Z,1.611988,1a
17,20180122T000846Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-22T00:08:46.490000Z,8.961989,1c
