,event_id,stations,ref_time,ref_duration,group
0,20180208T000242Z,"['2A.BBS05.', '2A.BBS06.']",2018-02-08T00:02:42.660000Z,0.821989,3c
1,20180208T000329Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-02-08T00:03:29.890000Z,1.611988,1a
2,20180208T000359Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-02-08T00:03:59.150000Z,0.891988,1b
3,20180208T000533Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-02-08T00:05:33.810000Z,14.651988,4b
4,20180208T000633Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-02-08T00:06:33.840000Z,8.961989,1c
5,20180208T000714Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-02-08T00:07:14.780000Z,8.961989,1c
6,20180208T000734Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-02-08T00:07:34.480000Z,8.961989,1c
7,20180208T001009Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-02-08T00:10:09.930000Z,7.751988,8a
8,20180208T001021Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-02-08T00:10:21.140000Z,1.611988,1a
9,20180208T001100Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-02-08T00:11:00.360000Z,0.891988,1b
10,20180208T001121Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-02-08T00:11:21.070000Z,0.891988,1b
11,20180208T001151Z,"['2A.BBS05.', '2A.BBS06.']",2018-02-08T00:11:51.370000Z,0.821989,3c
12,20180208T001232Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-02-08T00:12:32.920000Z,3.511988,3d
13,20180208T001314Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-02-08T00:13:14.060000Z,3.451988,8c
14,20180208T001621Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-02-08T00:16:21.850000Z,3.511988,3d
15,20180208T001654Z,"['2A.BBS05.', '2A.BBS06.']",2018-02-08T00:16:54.150000Z,0.821989,3c
16,20180208T001715Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-02-08T00:17:15.910000Z,1.611988,1a
17,20180208T001736Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-02-08T00:17:36.280000Z,1.611988,1a
18,20180208T001754Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-02-08T00:17:54.050000Z,8.961989,1c
