,event_id,group,similarity
0,20180116T000000Z,1a,0.9184865082074233
1,20180116T000121Z,1b,0.898224701228914
2,20180116T000144Z,1a,0.8111395075327169
3,20180116T000203Z,2c,0.7751717689919283
4,20180116T000328Z,3d,0.6522586322181472
5,20180116T000409Z,2c,0.7559929401568507
6,20180116T000422Z,2c,0.7601467023350899
7,20180116T000433Z,1c,0.8138141649439937
8,20180116T000456Z,1b,0.8760803116431427
9,20180116T000733Z,2a,0.7939400275882249
10,20180116T000915Z,2c,0.7527552805664003
11,20180116T001026Z,1c,0.8937653203110631
12,20180116T001127Z,3b,0.7434917052669082
13,20180116T001223Z,1a,0.8043727958773583
14,20180116T001417Z,2a,0.784689432443054
15,20180116T001524Z,3c,0.6936033248428731
16,20180116T001735Z,5c,0.7525261603938503
17,20180116T001756Z,3c,0.7533100269138526
18,20180116T001829Z,2a,0.8031205999707708
19,20180116T001928Z,2b,0.7526890206665949
20,20180116T002136Z,1d,0.800218914564987
21,20180116T002231Z,3b,0.6701323025731862
22,20180116T002256Z,5c,0.8366924911312887
23,20180116T002325Z,1c,0.8488527958737643
24,20180116T002410Z,6c,0.7798117890140648
25,20180116T002434Z,1c,0.9103731853483594
26,20180116T002537Z,2b,0.7933539745412658
27,20180116T002625Z,1b,0.820117795799185
28,20180116T002750Z,1c,0.8004442559999744
29,20180116T002935Z,3c,0.7432511485194215
30,20180116T003016Z,3c,0.7570579323100443
31,20180116T003040Z,2d,0.8464146636589073
32,20180116T003252Z,1b,0.8359656697041818
33,20180116T003304Z,2a,0.8518272046506447
34,20180116T003324Z,8d,0.6822437572212225
35,20180116T003448Z,1d,0.8452332299372456
36,20180116T003622Z,3b,0.7729631347897166
37,20180116T003712Z,1c,0.8122881827580334
38,20180116T003838Z,3d,0.691517631753531
39,20180116T003850Z,1a,0.8547721230632593
40,20180116T003917Z,2a,0.9363447128903152
41,20180116T004009Z,1a,0.8313098836799468
42,20180116T004027Z,5b,0.794401474841676
43,20180116T004125Z,1a,0.8708189495480305
44,20180116T004203Z,2c,0.7573353247730118
45,20180116T004216Z,2a,0.8433155194556081
46,20180116T004430Z,1a,0.8117310805553093
47,20180116T004532Z,8c,0.6588305974899603
48,20180116T004653Z,2c,0.842764328375421
49,20180116T004751Z,5b,0.7624491558794521
50,20180116T005002Z,2d,0.7927575433088295
51,20180116T005054Z,5b,0.7861175374745077
52,20180116T005413Z,8c,0.6815275065359045
53,20180116T005601Z,8b,0.6862834731546937
54,20180116T005611Z,2c,0.8057014232630947
55,20180116T005719Z,2c,0.8038547533458391
56,20180116T005736Z,6a,0.8065929635501704
57,20180116T005809Z,1c,0.8443481131248894
58,20180116T005953Z,1d,0.8539209674695453
59,20180116T010051Z,1d,0.8074496531965049
60,20180116T010146Z,3d,0.6639066175452972
61,20180116T010420Z,1a,0.8021214911785861
62,20180116T010510Z,1c,0.8742856571521254
63,20180116T010530Z,1a,0.8445725732778598
64,20180116T010704Z,6c,0.783357435505847
65,20180116T010717Z,6d,0.7507638345583248
66,20180116T010735Z,1b,0.8926700150864618
67,20180116T010751Z,8d,0.6612962098983693
68,20180116T010951Z,1d,0.8460450183646424
69,20180116T011244Z,2c,0.8133983342819326
70,20180116T011336Z,1b,0.8218756699737093
71,20180116T011407Z,1c,0.8258315171199474
72,20180116T011514Z,2a,0.7796524652851535
73,20180116T011711Z,1d,0.8534782193379572
74,20180116T011900Z,3d,0.7167115547700477
75,20180116T012040Z,2a,0.7797096468407868
76,20180116T012138Z,1c,0.8155398028974908
77,20180116T012255Z,1c,0.8027889269143881
78,20180116T012510Z,3b,0.6873093200113437
79,20180116T012546Z,2c,0.7575642677101206
80,20180116T012645Z,6c,0.7553076917631777
81,20180116T012804Z,4d,0.7504252085375603
82,20180116T012815Z,4b,0.9066901244119696
83,20180116T012908Z,1a,0.8663792761031474
84,20180116T012929Z,2a,0.8073278583934358
85,20180116T012952Z,7c,0.6971201499623452
86,20180116T013039Z,2c,0.824931740677882
87,20180116T013104Z,7b,0.6718576130574134
88,20180116T013116Z,1d,0.8267665880944619
89,20180116T013140Z,2a,0.882279164389123
90,20180116T013228Z,2b,0.7872207001080289
91,20180116T013241Z,6d,0.7824431626789798
92,20180116T013255Z,7a,0.6503368977389067
93,20180116T013458Z,1a,0.8744724556905572
94,20180116T013516Z,1b,0.8886937531265087
95,20180116T013539Z,2d,0.8325678239441813
96,20180116T013637Z,2a,0.757209011284878
97,20180116T013815Z,2c,0.7653044764415186
98,20180116T013828Z,8d,0.8060416561372412
99,20180116T013839Z,1b,0.8074820059963684
100,20180116T013857Z,1c,0.8698970244921995
101,20180116T014055Z,1a,0.8977633938510957
102,20180116T014139Z,3a,0.661784271876176
