,event_id,stations,ref_time,ref_duration,group
0,20180212T000104Z,"['2A.BBS05.', '2A.BBS06.']",2018-02-12T00:01:04.670000Z,0.821989,3c
1,20180212T000243Z,"['2A.BBS05.', '2A.BBS06.']",2018-02-12T00:02:43.740000Z,0.821989,3c
2,20180212T000255Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-02-12T00:02:55.290000Z,5.761988,2d
3,20180212T000406Z,"['2A.BBS06.', '2A.BBS09.']",2018-02-12T00:04:06.380000Z,1.051989,3b
4,20180212T000626Z,"['2A.BBS05.', '2A.BBS06.']",2018-02-12T00:06:26.480000Z,0.821989,3c
5,20180212T001317Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-02-12T00:13:17.680000Z,14.651988,4b
6,20180212T001355Z,"['2A.BBS06.', '2A.BBS09.']",2018-02-12T00:13:55.040000Z,1.051989,3b
7,20180212T002835Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-02-12T00:28:35.860000Z,8.961989,1c
8,20180212T003019Z,"['2A.BBS05.', '2A.BBS06.']",2018-02-12T00:30:19.130000Z,0.821989,3c
9,20180212T003425Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-02-12T00:34:25.300000Z,7.461988,5c
10,20180212T003646Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-02-12T00:36:46.180000Z,1.611988,1a
11,20180212T004144Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-02-12T00:41:44.700000Z,2.101988,7b
12,20180212T004600Z,"['2A.BBS06.', '2A.BBS09.']",2018-02-12T00:46:00.900000Z,1.051989,3b
13,20180212T005426Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-02-12T00:54:26.520000Z,7.461988,5c
14,20180212T010054Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-02-12T01:00:54.470000Z,8.961989,1c
15,20180212T010148Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-02-12T01:01:48.340000Z,2.661988,1d
16,20180212T010731Z,"['2A.BBS06.', '2A.BBS09.']",2018-02-12T01:07:31.450000Z,1.051989,3b
17,20180212T010903Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-02-12T01:09:03.800000Z,8.961989,1c
18,20180212T011200Z,"['2A.BBS05.', '2A.BBS06.']",2018-02-12T01:12:00.350000Z,0.821989,3c
19,20180212T011443Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-02-12T01:14:43.250000Z,8.961989,1c
20,20180212T011945Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-02-12T01:19:45.080000Z,6.471988,2a
21,20180212T012641Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-02-12T01:26:41.640000Z,1.611988,1a
22,20180212T012653Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-02-12T01:26:53.930000Z,14.651988,4b
23,20180212T013438Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-02-12T01:34:38.540000Z,7.461988,5c
24,20180212T013843Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-02-12T01:38:43.610000Z,6.471988,2a
25,20180212T014617Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-02-12T01:46:17.590000Z,14.651988,4b
