,event_id,stations,ref_time,ref_duration,group
0,20180108T000003Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-08T00:00:03.030000Z,8.961989,1c
1,20180108T000125Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-08T00:01:25.540000Z,8.961989,1c
2,20180108T000303Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-08T00:03:03.670000Z,1.611988,1a
3,20180108T000318Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-08T00:03:18.990000Z,7.461988,5c
4,20180108T000712Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-08T00:07:12.830000Z,2.661988,1d
5,20180108T000722Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-08T00:07:22.860000Z,2.031988,2b
6,20180108T001006Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-08T00:10:06.100000Z,5.761988,2d
7,20180108T001036Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-08T00:10:36.720000Z,18.921988,8b
8,20180108T001127Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-08T00:11:27.670000Z,2.661988,1d
9,20180108T001153Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-08T00:11:53.310000Z,18.921988,8b
10,20180108T001249Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-08T00:12:49.930000Z,2.661988,1d
11,20180108T001327Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-08T00:13:27.120000Z,1.611988,1a
12,20180108T001502Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-08T00:15:02.810000Z,3.051989,2c
13,20180108T001544Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-08T00:15:44.060000Z,2.571988,7d
14,20180108T001612Z,"['2A.BBS05.', '2A.BBS06.']",2018-01-08T00:16:12.120000Z,0.821989,3c
