event_id,R_corr,P_corr
20180102T000042Z,0.6052359307918733,-0.004316153473985069
20180102T000106Z,0.23342558758975762,-0.034376205536833966
20180102T000148Z,0.9377864614504922,-0.06185071720695601
20180102T000253Z,0.9372815946751557,0.046807883377788816
20180102T000316Z,0.9616906047359426,-0.019852830148091048
20180102T000347Z,-0.9138820404568174,0.045421334576993586
20180102T000410Z,0.28673289215051445,-0.20969640661956843
20180102T000510Z,0.07351733690635485,0.036174418546429006
20180102T000533Z,0.8047890549050961,-0.0647342259046175
20180102T000644Z,0.9223052994173087,0.12447414473024337
20180102T000716Z,0.7225514672967802,-0.022479089875356215
20180102T000726Z,0.8376193458417155,-0.03467309297713
20180102T000803Z,-0.8568312777903563,0.03783464395935034
20180102T000818Z,0.9458111404351212,-0.06420035596001333
20180102T000828Z,0.9168697677539998,0.021862290685924466
20180102T000935Z,0.17475107304978582,-0.09106493323779392
20180102T000958Z,-0.932833076905192,0.11416975168418997
20180102T001023Z,-0.009897751401839351,-0.025334051837389095
20180102T001117Z,-0.9149669430052031,0.10465909510124331
20180102T001252Z,0.9435013531817805,0.03369596513083199
20180102T001346Z,0.843625669320322,0.08904108708678883
20180102T001356Z,0.5229877301427693,-0.06604558475753158
20180102T001453Z,0.8406030261701931,-0.012924024827798272
20180102T001609Z,-0.9259224715702005,0.048901666414134036
20180102T001633Z,0.885553541768194,-0.03567398529572041
20180102T001701Z,0.8299689569023878,-0.08115980687918249
20180102T001724Z,0.8188933471352164,-0.007909243981648266
20180102T001734Z,0.9567759223656649,0.024449779160798723
20180102T001817Z,-0.7791732744029434,0.12162096334575274
20180102T001843Z,-0.33664471073810276,-0.00995766934074182
20180102T001906Z,-0.9511374394561173,0.0210232778101752
20180102T001931Z,0.7606431041313146,-0.08404060586450354
20180102T001954Z,0.8791464960341144,0.01712265502235525
20180102T002026Z,-0.6478711564050866,0.052656895114518855
20180102T002044Z,0.9287424634447898,-0.08766635141416164
20180102T002204Z,0.6530894164628731,0.07049299377810869
20180102T002238Z,0.7309590324484141,0.09232655371614854
20180102T002347Z,-0.6458385728355507,-0.0027517526114353872
20180102T002408Z,0.026292723904237016,0.26202337988390145
20180102T002442Z,-0.12861018998617438,-0.014990212773785622
20180102T002507Z,0.8890560826413769,-0.012549341747007252
20180102T002538Z,0.0711415760816846,0.09271608108148856
20180102T002614Z,-0.8550821018099162,0.013006630332918342
20180102T002657Z,-0.8154559204378312,0.0601005176333177
20180102T002759Z,0.9056139690838624,0.037691822823383105
20180102T002926Z,0.3527590938031707,0.0051885724863882975
20180102T003007Z,-0.9317234357394923,-0.02352972067553517
20180102T003038Z,-0.9533235103787792,0.02099550266916797
20180102T003143Z,0.3236856352296428,-0.04380774910919941
20180102T003150Z,-0.2020150124664582,0.0579265686939087
20180102T003217Z,0.6359363856277334,0.015507917864668798
20180102T003313Z,0.28201501820674413,-0.06492610907672614
20180102T003329Z,0.5997113127767847,-0.04193666180806681
20180102T003350Z,0.7838761058052884,-0.01838875279390719
20180102T003423Z,0.8724165574251648,-0.10646419544160762
20180102T003538Z,-0.37544765123769425,0.3146124549056064
20180102T003614Z,0.9675584428245352,0.0487267972782914
20180102T003804Z,0.9182643204076623,0.05412481275805937
20180102T003823Z,0.45865168858858507,0.2786809323167592
20180102T003850Z,0.11312623026460723,-0.1513318533677205
20180102T003923Z,0.6951288638775116,-0.017507244705232676
20180102T003954Z,0.9345740030822014,-0.09682729814470217
20180102T004029Z,0.7886217994361572,-0.042266875052341446
20180102T004133Z,-0.4007704061545058,-0.036855878728922285
20180102T004141Z,-0.8985267001252951,-0.02765207231070285
20180102T004235Z,0.42613488656972126,0.025924222945022623
20180102T004316Z,0.9203667642624271,-0.04172884795711061
20180102T004341Z,-0.5500168910352837,-0.02988199505815693
20180102T004406Z,0.9161687291179043,0.012614870149539855
20180102T004446Z,0.4191324101502791,-0.140854335611498
20180102T004509Z,-0.8197916819176595,0.11183660985224096
20180102T004516Z,-0.3896938834474622,-0.06971294055180884
20180102T004532Z,0.2843409910890944,-0.11733293186883868
20180102T004545Z,0.5405331743738573,0.04253753471630663
20180102T004552Z,0.7707408032633885,-0.050622736443607035
20180102T004626Z,-0.7862132333191204,0.10127245628104514
20180102T004651Z,-0.8331775504939102,0.06721860754843219
20180102T004707Z,-0.6937259752380028,0.0405966261291944
20180102T004714Z,0.9295606416304515,-0.052275858731005105
20180102T004820Z,0.9167148616096571,-0.04880477255232102
