event_id,R_corr,P_corr
20180111T000000Z,0.6887796674121817,-0.08733238876625404
20180111T000124Z,0.7832587746933946,-0.024913199269463726
20180111T000134Z,0.8529810833678828,0.020781083550685104
20180111T000153Z,0.08686911745062172,0.1408633786361145
20180111T000226Z,0.6674257388608122,-0.024027243504003887
20180111T000248Z,0.924977313675536,-0.09993190339822013
20180111T000314Z,0.7185712477295232,-0.06568837514022782
20180111T000340Z,0.43788259251420947,0.09653005436543345
20180111T000523Z,0.7464976374771315,-0.005135235949400049
20180111T000555Z,0.41324536618837854,-0.05292486298502745
20180111T000645Z,0.7261518481677478,-0.04573748395417551
20180111T000702Z,0.8943568507583061,-0.0126566400971519
20180111T000756Z,0.832153885487736,0.05796767746558138
20180111T000854Z,0.9105235002300891,0.030393322087060668
20180111T000935Z,0.8233880021426283,0.03300764385669177
20180111T000944Z,0.915431785835209,0.03804205442983411
20180111T001018Z,0.8906256647533112,0.005375898035311708
20180111T001029Z,0.9321395156911964,-0.020383726365833663
20180111T001119Z,0.8517193021784392,0.021934560226730924
20180111T001132Z,0.7259481927677716,0.026100466726826813
20180111T001151Z,0.7729934046791602,-0.009714988307011684
20180111T001200Z,0.85882222839936,0.022617409566076305
20180111T001244Z,0.628323612464846,-0.06932655322082591
20180111T001257Z,0.6001433128106985,-0.02957258827440272
20180111T001321Z,0.8289782209284217,-0.012862045001945719
20180111T001414Z,0.9429605509666112,0.062443884214345165
20180111T001557Z,0.7627270262313176,-0.044649018325554984
20180111T001628Z,0.3804051969392766,-0.013963893740712368
20180111T001651Z,0.695840647576298,-0.02925225624983952
20180111T001830Z,0.6553301074372865,-0.06660339833982915
20180111T001931Z,0.8597968144479345,0.0030077965548934954
20180111T002019Z,0.774460290314729,-0.046816552555718365
20180111T002112Z,0.6638488733748895,0.020962174401190234
20180111T002156Z,0.6815649878933148,-0.050908508205743316
20180111T002232Z,0.9399859588560838,0.07345888480626757
20180111T002300Z,0.8502047597119432,0.029942831422312497
20180111T002335Z,0.47081576437300987,-0.08993848931020824
20180111T002713Z,0.9138669063617276,0.05323504590397055
20180111T002743Z,0.7950510027702743,-0.013516820898450698
20180111T002906Z,-0.03856095860278866,0.14551024477905783
20180111T002935Z,0.9191715688883303,0.04593565810163374
20180111T003045Z,0.8425723238011018,0.029131626446254884
20180111T003223Z,0.30405475965365325,0.05021064426399649
20180111T003349Z,0.9413576342083959,0.04505415529878382
20180111T003455Z,0.8498316182893484,0.018615263012367364
20180111T003515Z,0.20562375320727913,-0.0371962660934472
20180111T003629Z,0.3221743677161236,-0.08383822215495386
20180111T003704Z,0.5612033116617134,-0.07698846166730583
20180111T003738Z,-0.16015865347059524,-0.044842453187472285
20180111T003911Z,0.908307458264053,0.08384654045532659
20180111T004039Z,0.6948069056947856,0.11552638242065627
20180111T004115Z,0.9313348150083368,-0.05963910939901665
20180111T004147Z,0.8763251534877535,-0.06961559509113649
20180111T004213Z,0.9129587084202648,0.05958749800932527
20180111T004246Z,0.7528094091972238,0.036516476102715155
20180111T004413Z,0.9414225172977936,-0.05437353565571921
20180111T004434Z,0.8167432294587119,-0.08124452279054507
20180111T004515Z,0.8266972723457922,0.07586962273456935
20180111T004525Z,0.7824170419213277,-0.05314921993964631
20180111T004622Z,0.6449508000170902,-0.03968632087695655
20180111T004738Z,0.35209313628790745,-0.022434044379557157
20180111T004843Z,0.707890238625249,0.05324866857235226
20180111T004901Z,0.9101297038955246,0.13828560129854087
20180111T005017Z,0.8383816963109024,0.011202177864955986
20180111T005132Z,0.9430318478824621,0.019696977471648825
20180111T005152Z,0.49605487217573235,-0.09209595220653811
20180111T005208Z,0.3042636077442978,0.17030607476607867
20180111T005217Z,0.8121625971960232,0.07781994669224991
20180111T005308Z,-0.36524716995168544,0.14689731960779906
20180111T005334Z,0.42746608464200053,-0.13442020850559588
20180111T005348Z,0.903347657800171,-0.02837921160070529
20180111T005414Z,0.16175072230336063,-0.18775179697633965
20180111T005446Z,0.824917312224557,0.07628889393797751
20180111T005453Z,0.8695721716007485,-0.031285184684241095
20180111T005513Z,0.6249458513847209,0.04424962512904269
20180111T005533Z,0.496171372893514,-0.015499214569676104
20180111T005552Z,0.1443494271720321,0.05066879563368026
20180111T005610Z,0.9060156292963413,0.029551544649919402
20180111T005641Z,0.8355834311269632,0.02825570497082411
20180111T005700Z,0.7707014546066286,0.04899444908833107
20180111T005706Z,0.9484412241274367,0.038366850041971066
20180111T005728Z,0.9596060980257634,0.05045952629978147
20180111T005743Z,0.9470609202815862,-0.05503023884987842
20180111T005806Z,0.10298362897759332,-0.06988952452013598
20180111T005831Z,0.9074365743739652,0.04904331938269696
20180111T005840Z,0.9713180968549352,0.010299259437745897
20180111T005902Z,0.9736135016477734,0.05789782237830838
20180111T005912Z,0.9156788826201061,-0.021590112530264507
20180111T005928Z,0.8991859706638289,-0.05074041077294125
20180111T005956Z,0.6575681519592418,0.032629795760511456
20180111T010036Z,0.9172352736950405,-0.03418579486405996
20180111T010102Z,0.606181876757692,0.008312204010288034
20180111T010111Z,0.7650633050754747,0.09410609065320036
20180111T010145Z,0.28016772807038215,-0.12465161653611632
20180111T010340Z,0.10641895759238244,-0.44652610368660545
20180111T010400Z,0.8909064639954929,0.06932338814092862
20180111T010412Z,0.9078344362610096,0.01517676833535931
20180111T010432Z,0.4908545839898551,-0.1931770102706035
20180111T010556Z,0.9069874799483957,-0.021087562636745837
20180111T010645Z,-0.029854303336212397,0.17662218332630805
20180111T010702Z,0.44872155001920055,0.055158136978900166
20180111T010719Z,0.8875135094386847,0.06043126826044201
20180111T010726Z,0.22452135295699896,-0.0002488007840655279
20180111T010757Z,0.03230425115119187,-0.49674370508010574
20180111T010929Z,0.6506043802409017,-0.12165006775624593
20180111T011002Z,0.9431693647625994,0.0013482843306893736
20180111T011115Z,0.6048056588576267,-0.1344130900639917
20180111T011131Z,-0.12122652145140927,-0.17840469121320413
20180111T011153Z,0.3319644617426852,-0.42247232287863595
20180111T011254Z,0.9333289964353932,-0.06244752124515785
20180111T011307Z,0.8679891737898611,0.04296263651294465
20180111T011400Z,0.7144176283109205,0.005510705092780892
20180111T011425Z,0.4933994796684722,-0.0014277872136213875
20180111T011451Z,0.8520072456709399,-0.06495754351375932
20180111T011509Z,0.7233611547364143,-0.10646831612329917
20180111T011527Z,0.7950374276802261,0.027914329317288163
20180111T011545Z,-0.03784512752838012,-0.1507695935774982
20180111T011610Z,0.2128104160332071,0.31111884743566426
20180111T011655Z,0.5625331301480234,-0.14676790367000625
20180111T011705Z,0.956023920353226,-0.07431813176388796
20180111T011748Z,0.8972297898050792,-0.02469953557482531
20180111T011938Z,0.5551791064224805,-0.13651556668980003
20180111T011956Z,0.7515898372806198,0.05723517995398063
20180111T012017Z,0.17718586802745406,-0.06913480556782485
20180111T012051Z,0.6422324955202224,-0.1628200043736544
20180111T012251Z,0.6994728690024968,-0.07569400237767047
20180111T012344Z,0.951284466880516,-0.07321661706295716
20180111T012432Z,0.2184183967109779,0.08453685151175713
20180111T012452Z,-0.3156670034711584,0.12397962791213966
20180111T012523Z,0.8292275699039446,-0.06286350676623613
20180111T012533Z,0.8045547934387737,-0.052343062157221294
20180111T012606Z,0.5561704906269106,0.10252255722057525
20180111T012630Z,0.8819156026667619,0.03608737819929638
20180111T012649Z,0.9490451781676966,-0.012602112500020352
20180111T012709Z,0.5545427285176872,0.019486635079404437
20180111T012750Z,0.8219152383552581,0.03823972389936531
20180111T012849Z,0.32879410303029644,-0.1286663000023998
20180111T012941Z,0.4033770814419149,0.03572768328149098
20180111T013018Z,0.8846163400282724,-0.03613589231593161
20180111T013205Z,0.9582144338415433,0.06421129006341131
20180111T013228Z,0.9268646411853723,0.03234132613040804
20180111T013356Z,0.701882176607204,-0.20884005304711062
20180111T013450Z,0.49907502943855453,0.059706554168368106
20180111T013512Z,0.9089935188325836,0.03710658933648205
20180111T013630Z,0.1645887586868198,0.07067164798743346
20180111T013734Z,0.7857952269780897,0.06754362582546414
20180111T013826Z,0.8167382828559252,0.019815702701289694
20180111T013936Z,0.3411254758655105,-0.0013431054000855346
20180111T014004Z,0.6746710055429166,0.07810114493432078
20180111T014022Z,-0.0338512271830238,-0.09832225448153183
20180111T014210Z,0.9143266798551465,-0.02677562623770375
20180111T014231Z,0.6380384733929378,-0.014642834318204326
20180111T014259Z,0.8675856524319295,0.029988255906101786
20180111T014311Z,0.8128892478786055,0.019868838859801573
20180111T014339Z,0.38197951869741903,0.1837277965572896
20180111T014358Z,0.9466711303967795,0.007365935202477464
20180111T014437Z,0.8619406357840328,-0.0018503632442308823
20180111T014527Z,0.906319351237851,0.005774522867770474
20180111T014539Z,0.9629865086502247,0.013635620674596474
20180111T014624Z,0.560535200662887,-0.052356106486198706
20180111T014630Z,0.8367502753463572,0.008278612555706414
20180111T014750Z,0.6883037835708162,-0.012404725645923055
20180111T014836Z,0.7537658056187335,-0.03764672022892694
20180111T014934Z,-0.049179075884459376,0.3709791768089989
20180111T015037Z,0.767972138351355,0.04791065544684827
20180111T015119Z,0.5927981632234031,0.027113562259657456
20180111T015139Z,0.878686723170808,-0.0010908358328868388
20180111T015218Z,-0.0038515123053845393,0.04680759845933323
20180111T015507Z,-0.6363819816037433,-0.033187000429062335
20180111T015542Z,0.9432797956765686,-0.04162579358201182
20180111T015739Z,0.8742762352573485,-0.009602127391635712
20180111T015819Z,0.9193252036544153,-0.0306212959540022
20180111T020102Z,0.9295518936381008,0.005385903574876084
20180111T020142Z,0.9196892039013256,0.10998624432160696
20180111T020217Z,0.7703124377832972,0.03145019510287853
20180111T020322Z,0.7937935049666811,0.09395879221101149
20180111T020514Z,0.9026745013424399,-0.057368262947508054
20180111T020531Z,0.6277125128281441,0.020100406731162996
20180111T020548Z,0.5440086608379796,0.09593167913104612
20180111T020611Z,0.8642626994072533,-0.02981972092420224
20180111T020849Z,0.8223242511048732,-0.023774413875503993
20180111T020921Z,0.8786110550516855,9.089188205030079e-07
20180111T021011Z,0.42820858496584757,-0.10488626346760659
20180111T021110Z,0.9356519592809396,-0.09855157157922277
20180111T021139Z,-0.541564530708136,-0.11534759839830745
20180111T021317Z,-0.23723883036098065,0.14270381225498616
20180111T021346Z,0.5949525616914919,0.058203585356753774
20180111T021412Z,0.9435188097811625,-0.01775806974211065
20180111T021515Z,0.9180236359678783,0.007001122428454238
20180111T021538Z,0.838068365029641,0.046245891302501826
20180111T021550Z,0.6286835342721461,0.2553520021195919
20180111T021627Z,0.10585082343309175,0.01113888603967647
20180111T021719Z,0.7454799273864481,-0.05825958308867005
20180111T021824Z,0.9310724625936858,-0.07831000653753893
20180111T021903Z,0.6180051299236983,0.07358042640996643
20180111T021925Z,0.8551895856820713,0.016921450561591528
20180111T021937Z,0.7995333489804712,0.0008411851434613991
20180111T021954Z,0.8758611305241556,-0.032558949730963675
20180111T022010Z,0.7502984141294814,-0.02929825278479719
20180111T022020Z,0.9455121042954947,0.036813069284029575
20180111T022106Z,0.9636263021109925,0.06800625302522319
20180111T022119Z,0.881552157190346,-0.028497283053410087
20180111T022232Z,0.558186411797056,-0.12692363141033577
20180111T022427Z,0.29037140820786284,0.004756756690365629
20180111T022515Z,0.786941226681198,-0.01477061070497099
20180111T022612Z,0.14118969044034596,0.19906386113542796
20180111T022626Z,0.3931339759486054,-0.0365626193138514
20180111T023118Z,0.73355386222536,-0.14275296839641785
20180111T023212Z,0.8597259736099374,-0.06666155032016531
