event_id,similarity,baz,rad,slow,vel,baz_opt,rad_opt,slow_opt,vel_opt
20180101T000152Z,0.686106281986898,4.775220833456486,0.5143478667381388,0.4851485148514852,2.061224489795918,4.7973085196192535,0.4877934758316187,0.4820491354754082,2.0744773227604205
20180101T000334Z,0.7871827184850242,2.5132741228718345,2.6918003852647128,0.6388526727509779,1.5653061224489795,2.548139782658372,2.944245649821263,0.6350457142395727,1.5746897862265508
20180101T000602Z,0.7827253465490286,4.272566008882119,0.6634976520136784,0.4347826086956522,2.3,4.2995035816883735,0.7554750412632124,0.4347826086956522,2.3
20180101T000819Z,0.6588186529387905,4.0212385965949355,0.6634976520136784,0.456663560111836,2.1897959183673468,4.074464592977232,0.7227351201984265,0.45325550544822557,2.2062611219936477
20180101T001218Z,0.669002443372027,4.272566008882119,0.7535821694056161,0.4382826475849732,2.2816326530612243,4.293988612393704,0.8212978611365187,0.43999680500407046,2.2727437759252567
20180101T001337Z,0.7858133943956294,4.523893421169302,3.943814886992401,0.5778301886792453,1.730612244897959,4.508479724254963,4.016519187256527,0.5795171883697752,1.725574357532128
20180101T001355Z,0.9378571901372303,0.6283185307179586,16.0,0.5778301886792453,1.730612244897959,0.6389291600307614,12.189391025216292,0.5777597345859342,1.7308232819593679
20180101T001427Z,0.8411857610562651,4.272566008882119,5.778168376825359,0.5840286054827175,1.7122448979591838,4.289955361645544,6.727420279414207,0.5827221642260735,1.7160836868597966
20180101T002151Z,0.6802278229009259,4.39822971502571,6.562682848061104,0.5778301886792453,1.730612244897959,4.393883796442869,6.868539226275137,0.5798587176291579,1.7245580166297314
20180101T002542Z,0.7926917135717154,4.39822971502571,8.465719296578376,0.5840286054827175,1.7122448979591838,4.399322469959208,8.399697287045703,0.5844796142202677,1.7109236587046108
20180101T002924Z,0.77698852967102,4.775220833456486,8.465719296578376,0.5840286054827175,1.7122448979591838,4.785563323419606,7.494051825384316,0.5778885364354471,1.7304375099188436
