event_id,similarity,baz,rad,slow,vel,baz_opt,rad_opt,slow_opt,vel_opt
20180110T000037Z,0.887963997621158,2.0106192982974678,5.0874361239029895,0.5840286054827175,1.7122448979591838,2.003954784300685,5.065873316543213,0.5846136434372361,1.710531410318274
20180110T000100Z,0.6710190677476298,2.387610416728243,8.465719296578376,0.6388526727509779,1.5653061224489795,2.387271191184123,8.642252505930898,0.6400408154592112,1.5624003592372906
20180110T000153Z,0.8540785656333785,2.0106192982974678,12.40330819986167,0.5840286054827175,1.7122448979591838,2.072769156614134,5.791782664396221,0.5825942255259209,1.7164605418072545
20180110T000525Z,0.6501725223705538,1.2566370614359172,14.087332295285256,0.5968331303288673,1.6755102040816325,1.2908415739434416,9.602799351181185,0.5896761908046326,1.6958459839381796
20180110T000548Z,0.9121189846906322,4.39822971502571,3.0572719704105853,0.56,1.7857142857142856,4.373593509860694,3.6311056936469024,0.5670912365886682,1.7633846821818129
20180110T000625Z,0.7661813979995148,2.261946710584651,1.617625394674567,0.5030800821355237,1.987755102040816,2.3317100579418173,2.1359692431878674,0.5128170017448712,1.9500133509565358
20180110T000645Z,0.6705637937733335,4.272566008882119,6.562682848061104,0.5840286054827175,1.7122448979591838,4.322293541741067,4.701090064697349,0.5612453828673376,1.7817518513758026
20180110T000753Z,0.9011143873608962,0.8796459430051422,5.778168376825359,0.5903614457831325,1.693877551020408,0.8724919712481958,5.4308546539181926,0.5943892991823251,1.682399062997358
20180110T000817Z,0.8414179360506565,0.3769911184307752,1.8372539081409522,0.468451242829828,2.1346938775510202,0.3906195631339282,1.813307243990102,0.460892107483156,2.1697051951286594
20180110T001103Z,0.7965506912153516,4.775220833456486,4.479275200528711,0.5840286054827175,1.7122448979591838,4.786296851332745,4.858669788137327,0.5839293381566593,1.712535977652343
20180110T001200Z,0.8644472996417288,4.39822971502571,3.943814886992401,0.5717619603267211,1.7489795918367348,4.410255823049479,3.522818975577378,0.5662992332774517,1.765850881013045
20180110T001240Z,0.8352197893576551,0.5026548245743669,3.943814886992401,0.6102117061021171,1.6387755102040817,0.540114916815821,4.756643392473533,0.5785133945991059,1.7285684468774882
20180110T001404Z,0.772010739271963,4.523893421169302,1.2539941451294703,0.4851485148514852,2.061224489795918,4.5134851908478435,1.249873993815636,0.49060296889964317,2.038308089009054
20180110T001646Z,0.8948085897813632,0.5026548245743669,3.943814886992401,0.5840286054827175,1.7122448979591838,0.4917817888030829,3.924130331428224,0.595822803426082,1.6783513391059066
20180110T001724Z,0.8174712371293352,4.39822971502571,9.615128393797233,0.5840286054827175,1.7122448979591838,4.447647852638427,6.193347596371288,0.5670108616915988,1.7636346454045657
20180110T001759Z,0.8637976661908161,1.5079644737231008,4.479275200528711,0.5840286054827175,1.7122448979591838,1.469304912789485,5.901660794729127,0.587210571014394,1.7029666177032898
20180110T001810Z,0.6833165169495004,4.1469023027385274,2.3700179062375537,0.5840286054827175,1.7122448979591838,4.195339728606877,2.0946321535398047,0.562856498371973,1.7766517805025561
20180110T002056Z,0.8045870867940685,2.1362830044410597,4.479275200528711,0.5840286054827175,1.7122448979591838,2.115621265546468,4.5761087022429345,0.584711617641597,1.7102447938924945
20180110T002237Z,0.8257223470372562,0.8796459430051422,2.3700179062375537,0.4984740590030519,2.0061224489795917,0.8938620498796312,2.4105929990192703,0.4920279078018635,2.0324050407374323
20180110T002544Z,0.848765242436957,0.6283185307179586,5.778168376825359,0.532608695652174,1.8775510204081631,0.5733437672762056,4.173247987631376,0.5840782189476876,1.7120994544218127
20180110T002829Z,0.82005777343351,5.529203070318037,4.479275200528711,0.5840286054827175,1.7122448979591838,5.51836135394934,4.153316035300421,0.5804555358995254,1.7227848442349876
