,event_id,station,components,time,duration
0,20180106T000046Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:00:45.930000Z,3.45
1,20180106T000201Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:02:02.650000Z,0.52
2,20180106T000316Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:03:16.680000Z,1.61
3,20180106T000328Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:03:29.190000Z,0.18
4,20180106T000345Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:03:45.710000Z,5.33
5,20180106T000358Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:03:58.970000Z,11.77
6,20180106T000530Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:05:30.700000Z,12.49
7,20180106T000602Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:06:02.670000Z,0.59
8,20180106T000627Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:06:27.660000Z,1.11
9,20180106T000641Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:06:42.900000Z,2.73
10,20180106T000658Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:06:58.240000Z,0.57
11,20180106T000730Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:07:31.010000Z,0.27
12,20180106T000749Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:07:49.590000Z,5.12
13,20180106T000819Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:08:20.010000Z,1.27
14,20180106T000847Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:08:48.400000Z,0.33
15,20180106T000917Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:09:17.700000Z,14.37
16,20180106T000942Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:09:38.980000Z,4.61
17,20180106T001007Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:10:07.190000Z,0.2
18,20180106T001039Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:10:39.050000Z,0.52
19,20180106T001106Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:11:08.630000Z,2.59
20,20180106T001257Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:12:58.040000Z,2.45
21,20180106T001441Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:14:41.840000Z,6.53
22,20180106T001456Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:14:57.180000Z,0.46
23,20180106T001542Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:15:43.350000Z,11.57
24,20180106T001619Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:16:20.260000Z,3.22
25,20180106T001746Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:17:47.020000Z,14.46
26,20180106T001830Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:18:30.610000Z,0.61
27,20180106T001953Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:19:53.350000Z,1.12
28,20180106T002044Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:20:44.010000Z,2.91
29,20180106T002056Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:20:55.410000Z,11.85
30,20180106T002127Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:21:27.650000Z,0.61
31,20180106T002228Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:22:28.820000Z,1.05
32,20180106T002248Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:22:48.990000Z,4.32
33,20180106T002411Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:24:11.820000Z,10.46
34,20180106T002429Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:24:29.310000Z,0.21
35,20180106T002451Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:24:51.480000Z,2.32
36,20180106T002535Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:25:35.950000Z,4.74
37,20180106T002601Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:26:02.170000Z,0.93
38,20180106T002728Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:27:28.910000Z,15.21
39,20180106T002821Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:28:22.840000Z,1.71
40,20180106T002917Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:29:17.810000Z,0.74
41,20180106T002929Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:29:29.350000Z,7.74
42,20180106T002956Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:29:56.450000Z,1.64
43,20180106T003055Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:30:56.290000Z,1.14
44,20180106T003151Z,2A.BBS05.,"['HHE', 'HHN', 'HHZ']",2018-01-06T00:31:51.850000Z,8.4
