event_id,R_corr,P_corr
20180126T000026Z,0.6812153922697479,-0.08933198826113033
20180126T000035Z,0.4844996913004054,0.3469984876891447
20180126T000053Z,-0.16451793577814042,-0.08195068685062236
20180126T000118Z,0.7810248382082051,0.10610648997448668
20180126T000147Z,0.22706980765519477,0.17646468224095488
20180126T000202Z,-0.20616403097077046,-0.1606591469691614
20180126T000215Z,-0.22369129960347128,-0.15071461353391644
20180126T000229Z,-0.5391058897329752,-0.0901022008162218
20180126T000252Z,0.26460815689243206,0.1308240788985459
20180126T000308Z,0.44202754069143996,-0.10096322284629326
20180126T000339Z,0.8819681180387489,-0.04076356027237061
20180126T000417Z,0.764621390103056,0.013792111946376306
20180126T000432Z,0.6945684907121782,-0.09316635585044794
20180126T000444Z,-0.03464236979574413,-0.06533024731266811
20180126T000449Z,0.151213492155196,-0.0003296781581639175
20180126T000500Z,-0.027427543224607432,-0.012737382832825887
20180126T000517Z,0.1269917604164885,0.3428006513444777
20180126T000532Z,-0.04138597077845465,-0.03158062193856011
20180126T000542Z,0.6493603701673893,0.08620227700909443
20180126T000554Z,0.5097741440953969,0.11608688678367114
20180126T000615Z,0.0920259555367778,-0.07867934201325855
20180126T000628Z,-0.2356609793385618,0.12263964286698328
20180126T000639Z,0.4774106231921974,-0.06296456273070465
20180126T000652Z,0.5225240511231527,-0.05096683972832836
20180126T000658Z,-0.3898299257948537,-0.05526858292702023
20180126T000714Z,0.5787546980804017,0.15087954909736565
20180126T000728Z,-0.03412727871743524,-0.002179152346732795
20180126T000747Z,-0.30086960836154153,-0.09247780781499834
20180126T000754Z,0.4902027036908551,0.035137563297046016
20180126T000809Z,0.09741583299639174,0.03850415013740007
20180126T000821Z,0.1735272164807402,0.030384907535376416
20180126T000831Z,-0.2519349657204046,-0.08552955062093158
20180126T000900Z,0.8227846451810987,-0.1171824107470987
20180126T000928Z,0.6006271229385957,0.06401919889159173
20180126T000938Z,0.7332009829610826,-0.011967632075302935
20180126T000948Z,0.5541474680115958,0.09122928246911285
20180126T001024Z,0.33950383438634096,-0.18341685171799257
20180126T001051Z,0.03916167206983293,-0.0933868312660175
20180126T001100Z,0.5931099930433176,-0.06056081286142334
20180126T001108Z,0.4974399663655979,-0.10301577126788655
20180126T001121Z,0.2605810856278743,-0.05019627074376092
20180126T001132Z,-0.1912487343159786,-0.0676645291677753
20180126T001201Z,0.293573544341784,-0.11090851492849775
20180126T001211Z,0.035923139045965086,-0.28487659805641335
20180126T001247Z,0.2365227188785726,-0.13902853019601458
20180126T001258Z,0.2808565190286503,-0.07203869905969788
20180126T001314Z,-0.1782025956608751,-0.048024560324948576
20180126T001330Z,0.6844036046242752,-0.11428782915311052
20180126T001349Z,0.22052916981553897,0.1398303262802072
20180126T001420Z,-0.13738455768999466,0.14614321696851867
20180126T001445Z,0.25015131004657715,0.2663720372993231
20180126T001501Z,0.22333209411880633,0.0017529718650653458
20180126T001550Z,0.5481446306629073,-0.029914558707498456
20180126T001556Z,0.04261393063353912,-0.09771475732297001
20180126T001613Z,0.3921662525177138,0.06993911890526407
20180126T001630Z,0.74766948247414,0.0556942870641829
20180126T001648Z,0.6930352296153655,0.13282977048133032
20180126T001659Z,0.45743476784468634,-0.18658288072314524
20180126T001713Z,0.8491430272213968,-0.04366167710630463
20180126T001730Z,-0.17106396606750188,-0.06506348485073925
20180126T001737Z,-0.0054369755740070955,-0.03736934558516412
20180126T001759Z,0.4474924549736385,0.0033312432060316533
20180126T001837Z,-0.10286525879290696,-0.03846857054284824
20180126T001900Z,-0.09431039718480776,0.15317717712260537
20180126T001936Z,0.2721450067117461,0.1157609701800064
20180126T001943Z,-0.5101507265977998,-0.05855246246572571
20180126T001955Z,0.8928286483611133,0.06856481075348005
20180126T002018Z,0.45308101207144447,-0.04392274077948341
20180126T002030Z,-0.6900212546692165,0.07761203366085609
20180126T002049Z,0.6706032993651614,0.06584734751576979
20180126T002106Z,0.3940940078931793,-0.02701430099485144
20180126T002113Z,0.27872698166573706,0.033687563329763054
20180126T002130Z,-0.614102813801312,-0.144875456998531
20180126T002139Z,0.5363481505150358,0.06475070484416705
20180126T002209Z,-0.03482749795898782,-0.09343638907851569
20180126T002226Z,0.14485564484010544,0.15870027484586927
20180126T002236Z,0.6395145697515777,0.09200955426924874
20180126T002303Z,0.3921641633583023,-0.18016632818850606
20180126T002330Z,0.5538097405887842,0.009890070728942038
20180126T002347Z,0.40299639844885876,-0.07407085216351653
20180126T002404Z,-0.8859163850147898,0.06530694483057663
20180126T002428Z,0.5578040571205317,-0.023634636817137424
20180126T002449Z,-0.21356013645944716,-0.07183601656137284
20180126T002458Z,0.5682022814906915,0.024064381384050346
20180126T002512Z,0.8187170198225839,0.07205947760160505
20180126T002525Z,0.8176660641932972,0.07151012984517081
20180126T002534Z,0.8295392235341215,-0.06814573736143494
20180126T002546Z,0.8469782070706466,0.03608589540582181
20180126T002607Z,0.13550158743790303,-0.07454793795157405
20180126T002628Z,-0.652255702814129,0.011542970462268218
20180126T002638Z,0.19930805775017385,0.018800438265752548
20180126T002647Z,0.8291058388871314,-0.006249016639828255
20180126T002701Z,-0.06310690008822713,-0.02312745303920404
20180126T002710Z,0.9013067323938616,-0.05938404750312326
20180126T002724Z,0.47904240064484976,-0.019597801090678373
20180126T002740Z,-0.21350185079084413,0.0029969780335784273
20180126T002748Z,0.6692294209232631,-0.004408625336020207
20180126T002817Z,0.9097905383394362,-0.0005921968193814723
20180126T002833Z,0.13990933420757154,0.0463328003744612
20180126T002842Z,0.8197732048946383,-0.04215420572102669
20180126T002908Z,0.1356139673997918,-0.006957624890392203
20180126T002928Z,-0.2927257193557611,-0.2408602516617099
20180126T002939Z,0.4439313074679173,0.45343525434929094
20180126T002958Z,-0.699656502681472,0.10369111097049198
20180126T003011Z,-0.6227094172310624,0.07380081350388952
20180126T003020Z,0.24759015394363723,-0.23193272719410554
20180126T003041Z,-0.2540847302288578,-0.06012427317405364
20180126T003052Z,-0.03136109377485924,-0.0022914073130694945
20180126T003103Z,0.3093170407917242,-0.003905956007027584
20180126T003113Z,0.22135804190621403,0.015049485284738687
20180126T003201Z,0.33756245794069295,-0.09742721064313921
20180126T003239Z,0.5339684529625949,0.053207049086426345
20180126T003249Z,0.6174346263312798,-0.10138291591631103
20180126T003303Z,0.24723686248745882,0.0345457809190052
20180126T003317Z,-0.3987287375398763,-0.02914469959569923
20180126T003333Z,-0.5409635708692222,-0.001613404837750138
20180126T003340Z,-0.2896127232090028,-0.07856590400816385
20180126T003358Z,-0.04260150572192163,-0.15243798444908885
20180126T003408Z,-0.7610882293630383,-0.11412800610694647
20180126T003433Z,0.2861883425490341,0.045575529420781816
20180126T003451Z,0.5706628498160488,0.07331911375033101
20180126T003504Z,0.21566904669094442,0.08466237327840097
20180126T003519Z,0.36216213219992605,0.07695639483081752
20180126T003528Z,0.5420768921940475,0.16087221708034405
20180126T003545Z,-0.00623360489266029,-0.05363577398074437
20180126T003557Z,0.3347217150857697,0.052680167062505674
20180126T003608Z,0.09778143518374366,-0.02300859581890456
20180126T003624Z,-0.5730919670631799,-0.23095275700609208
20180126T003650Z,-0.10588470234234151,0.06411997252861454
20180126T003724Z,-0.5365356364420188,0.09617100640925218
20180126T003757Z,0.13892726143179757,0.0438847104321988
20180126T003803Z,0.6106267372469381,0.06039527187989218
20180126T003820Z,-0.09976421768538994,0.01666441316522446
20180126T003840Z,0.32465618551390085,0.047608350363209644
20180126T003849Z,-0.1553223677232813,-0.09557663573750051
20180126T003920Z,0.7495414679789201,-0.019386467933708004
20180126T003931Z,0.7986344845172396,0.004762151333545729
20180126T003945Z,0.6645540297493914,0.08752491043767115
20180126T004005Z,0.08717019261078836,0.06965244165288097
20180126T004036Z,0.12949984768988848,-0.07451613644434962
20180126T004114Z,0.35124243898681856,-0.011290608244579458
20180126T004133Z,0.7746357289516429,0.05622065037068261
20180126T004150Z,-0.13363535525105094,-0.153874820671503
20180126T004232Z,-0.8539044495927226,-0.05617155771451452
20180126T004248Z,0.6061699395821653,0.03829883403736569
