,event_id,group,similarity
0,20180114T000017Z,3d,0.6555502092965226
1,20180114T000156Z,1c,0.8507709686529566
2,20180114T000251Z,3b,0.6600185572421386
3,20180114T000307Z,1c,0.8730796003855319
4,20180114T000335Z,4b,0.7644845713485177
5,20180114T000432Z,2c,0.8236522040902586
6,20180114T000526Z,1c,0.8157339450836865
7,20180114T000701Z,5c,0.796795496249715
8,20180114T000725Z,1c,0.8933903441583825
9,20180114T000806Z,1c,0.8465233428611648
10,20180114T000851Z,1b,0.9009918272148622
11,20180114T001047Z,2a,0.8078507048086465
12,20180114T001200Z,1a,0.870298150739791
13,20180114T001216Z,4b,0.7582611323969515
14,20180114T001300Z,1d,0.8106094181199521
15,20180114T001411Z,1a,0.9076685945770219
16,20180114T001513Z,1c,0.8834951742601101
17,20180114T001707Z,6a,0.7654702164826315
18,20180114T001806Z,1c,0.8055904264264635
19,20180114T001822Z,5c,0.8244525779861045
20,20180114T002037Z,1c,0.8765408903329873
21,20180114T002141Z,1c,0.8319791044868285
22,20180114T002159Z,1a,0.8266327973798542
23,20180114T002244Z,3c,0.680570661666341
24,20180114T002300Z,1c,0.8551385234238645
25,20180114T002315Z,1c,0.8428101715530512
26,20180114T002333Z,1a,0.8171953541534752
27,20180114T002428Z,1a,0.8952818047965604
28,20180114T002648Z,5c,0.7719717811757678
29,20180114T002723Z,4d,0.759716899499295
30,20180114T002754Z,6a,0.8333030499831768
31,20180114T002830Z,5c,0.7725557312409083
32,20180114T002923Z,3d,0.6907178292446996
33,20180114T003000Z,7d,0.6546790378743237
34,20180114T003044Z,1c,0.8587930860291124
35,20180114T003125Z,1c,0.9138635767856379
36,20180114T003320Z,1c,0.8416799670639213
37,20180114T003344Z,7b,0.7271304801488359
38,20180114T003411Z,2a,0.7611503300366232
39,20180114T003453Z,1c,0.8345451107891895
40,20180114T003610Z,1c,0.830301013869343
41,20180114T003819Z,2c,0.7778471622793575
42,20180114T003944Z,8b,0.6506756493956476
43,20180114T003959Z,6a,0.8197193003907023
44,20180114T004046Z,1c,0.8224920590497616
45,20180114T004057Z,6c,0.7891774798883308
46,20180114T004127Z,2a,0.7621902306378082
47,20180114T004157Z,1c,0.8535171659080523
48,20180114T004312Z,1a,0.8465629590356878
49,20180114T004336Z,1c,0.9449046812657825
50,20180114T004519Z,1c,0.9148357679608989
51,20180114T004548Z,2a,0.7567649846537294
52,20180114T004604Z,1c,0.9314484272870025
53,20180114T004614Z,1c,0.8932896522231649
54,20180114T004735Z,1b,0.847695308811375
55,20180114T004835Z,2c,0.8295911413989266
56,20180114T004953Z,3d,0.6833538357661076
57,20180114T005111Z,1d,0.901964282138776
58,20180114T005124Z,1c,0.8525467071948789
59,20180114T005152Z,2c,0.7783076517728361
60,20180114T005213Z,1c,0.8428281855133772
61,20180114T005225Z,6d,0.8264920806118952
62,20180114T005305Z,1c,0.8350499055040779
63,20180114T005328Z,4b,0.7669411249916609
64,20180114T005408Z,2c,0.7930381667726811
65,20180114T005524Z,8d,0.6834651078792486
66,20180114T005547Z,2c,0.7762471668136948
67,20180114T005618Z,1a,0.8716625004163665
68,20180114T005631Z,8c,0.697846447828726
69,20180114T005756Z,2a,0.8991635417451933
70,20180114T005912Z,4b,0.7597374555499444
71,20180114T005938Z,1b,0.8035101058514015
72,20180114T010040Z,1a,0.8141222148550138
73,20180114T010158Z,1c,0.8776534136318228
74,20180114T010213Z,3c,0.6580001621444352
75,20180114T010301Z,4b,0.7627430121701354
76,20180114T010317Z,1a,0.8089631134567448
77,20180114T010420Z,5b,0.8137242746275658
78,20180114T010510Z,2c,0.8314818740917868
79,20180114T010526Z,8b,0.6784096133900231
80,20180114T010537Z,7d,0.6644628717181459
81,20180114T010640Z,1c,0.9341752639070859
82,20180114T010702Z,8c,0.7022188264921404
83,20180114T010715Z,2c,0.8056545166504625
84,20180114T010830Z,8d,0.6982638603718498
85,20180114T010944Z,1c,0.8673816052601188
86,20180114T011035Z,1d,0.8959313755695457
87,20180114T011113Z,8c,0.6870238298001781
88,20180114T011129Z,1b,0.8627754172978708
89,20180114T011325Z,8c,0.6979653056252655
90,20180114T011353Z,1a,0.9034046895496969
91,20180114T011452Z,1b,0.8985989366094798
92,20180114T011520Z,3d,0.6650853721304255
93,20180114T012013Z,3d,0.6526979293486389
94,20180114T012058Z,1b,0.8729389530561016
95,20180114T012125Z,2c,0.7569106241091682
96,20180114T012307Z,1d,0.8500958844838782
97,20180114T012327Z,1c,0.8910132213197497
98,20180114T012401Z,2d,0.8210144084589608
99,20180114T012614Z,5c,0.7657015195109584
100,20180114T012627Z,8d,0.7139664636364368
101,20180114T012722Z,4b,0.7572581224920649
102,20180114T012805Z,2b,0.8327848466307015
103,20180114T013310Z,2a,0.78579722978619
104,20180114T013421Z,1a,0.8387653897287518
105,20180114T013443Z,2d,0.7683629028438453
106,20180114T013532Z,1b,0.9125699930775635
107,20180114T013630Z,5a,0.7545820451673447
108,20180114T013841Z,1a,0.804972375748055
109,20180114T014026Z,1a,0.8695813566833159
110,20180114T014053Z,1d,0.8102335400853751
111,20180114T014142Z,5c,0.7712166320775782
112,20180114T014414Z,2c,0.789626100058808
113,20180114T014510Z,1b,0.8858246119721953
114,20180114T014527Z,8c,0.6697085669363265
115,20180114T014616Z,5c,0.7667946555035806
116,20180114T014627Z,1d,0.8000410805285532
117,20180114T014703Z,3d,0.666530343685311
118,20180114T014715Z,2c,0.8350697435814662
119,20180114T014728Z,6a,0.8073732263977939
120,20180114T014822Z,2c,0.8015682695791592
121,20180114T014841Z,3d,0.6748543854659101
122,20180114T014904Z,2c,0.7587458198459068
123,20180114T015020Z,1d,0.934053518317859
124,20180114T015215Z,8d,0.6526884596978445
125,20180114T015306Z,1c,0.8289640172415339
126,20180114T015420Z,2a,0.7627825554639693
127,20180114T015447Z,2a,0.7835916596958997
128,20180114T015527Z,1c,0.81747270185143
129,20180114T015626Z,1a,0.8240707927741522
130,20180114T015645Z,1c,0.8744328051260964
131,20180114T015824Z,6a,0.8354462121094371
132,20180114T015906Z,1a,0.8473064936985621
133,20180114T015939Z,6c,0.7882215048320393
134,20180114T020024Z,7d,0.7363534262001741
135,20180114T020114Z,6a,0.7750830307019725
136,20180114T020135Z,2d,0.8347316026305951
137,20180114T020209Z,6a,0.8639157089122139
138,20180114T020246Z,1b,0.8597175865193583
139,20180114T020325Z,2c,0.8003506077839485
140,20180114T020418Z,7c,0.672256449257904
141,20180114T020518Z,8c,0.7184991084782133
142,20180114T020530Z,1d,0.8818309614025281
143,20180114T020647Z,6d,0.8117798400386613
144,20180114T020724Z,6b,0.7975383271817089
145,20180114T020806Z,1c,0.8301632535165882
146,20180114T020838Z,6c,0.7882912741256821
147,20180114T021057Z,1c,0.8816764099338067
148,20180114T021129Z,3d,0.6551430887331319
149,20180114T021140Z,1d,0.8341472779969927
150,20180114T021235Z,7d,0.722999367678566
151,20180114T021305Z,2d,0.7718783485546251
152,20180114T021328Z,1a,0.8469330655223332
153,20180114T021415Z,2c,0.8115969477284761
154,20180114T021544Z,1c,0.883743389285563
155,20180114T021629Z,1b,0.896607982252678
156,20180114T021648Z,4c,0.8186024468514663
157,20180114T021702Z,8d,0.6548563315710754
158,20180114T021716Z,1d,0.8239975195298684
159,20180114T021833Z,1c,0.8979951341779888
160,20180114T021848Z,6a,0.7698356183055849
161,20180114T021946Z,1d,0.8601106476605126
162,20180114T022109Z,1c,0.8420991445027682
163,20180114T022258Z,8d,0.6528668387704122
164,20180114T022905Z,1a,0.81080179927584
165,20180114T022959Z,2c,0.8149934127136023
166,20180114T023130Z,1a,0.8090869770882098
167,20180114T023203Z,1c,0.8672070821728827
168,20180114T023224Z,2c,0.81406942793789
169,20180114T023253Z,1a,0.8442000503046807
170,20180114T023322Z,1c,0.8584222893620459
171,20180114T023412Z,1c,0.8930222758494755
172,20180114T023425Z,4b,0.7856523053315497
173,20180114T023605Z,1c,0.8897348199356752
174,20180114T023729Z,1c,0.8458643244336357
175,20180114T023743Z,1c,0.8652937172968412
176,20180114T023922Z,5c,0.7962512576111721
177,20180114T024001Z,1c,0.9032327868668371
178,20180114T024011Z,1a,0.8355809289719933
179,20180114T024033Z,1d,0.8278219519206034
180,20180114T024116Z,2c,0.7597870503930864
181,20180114T024343Z,2d,0.803426391788802
182,20180114T024400Z,3b,0.8883985598613812
183,20180114T024415Z,4b,0.7506235518408276
184,20180114T024545Z,6a,0.7534004948136263
185,20180114T024633Z,1a,0.8047066087325998
186,20180114T024828Z,6c,0.7517629445654173
187,20180114T024859Z,1a,0.8809127424842731
