,event_id,group,similarity
0,20180201T000110Z,2d,0.7527816806716751
1,20180201T000343Z,3c,0.655574799505822
2,20180201T000739Z,3c,0.7428852755826961
3,20180201T000759Z,3b,0.6883570312921375
4,20180201T000829Z,3c,0.677062647622753
5,20180201T000853Z,3c,0.728342161627515
6,20180201T001018Z,3c,0.7181264765319829
7,20180201T001116Z,1c,0.833345642922647
8,20180201T001208Z,1c,0.8991824604676848
9,20180201T001234Z,6a,0.752707970514428
10,20180201T001324Z,3d,0.7087193321747653
11,20180201T001354Z,3b,0.6657307599892998
12,20180201T001407Z,3c,0.7033976929404022
13,20180201T001424Z,3c,0.6903625306008214
14,20180201T001513Z,1a,0.8262504045349064
15,20180201T001547Z,3c,0.7219037934054662
16,20180201T001920Z,3c,0.6820112534625116
17,20180201T001955Z,1c,0.8591905743054801
18,20180201T002140Z,3c,0.7130388752521126
19,20180201T002201Z,3c,0.6770737343985548
20,20180201T002218Z,1c,0.8693544849765339
21,20180201T002256Z,3c,0.7841887692487697
22,20180201T002339Z,3c,0.7600519689025347
23,20180201T002714Z,3c,0.6556844789242061
24,20180201T003011Z,3c,0.6693784487923701
25,20180201T003030Z,3c,0.8704514384127615
26,20180201T003157Z,4b,0.8063549300435128
27,20180201T003245Z,5c,0.7719177405022816
28,20180201T003256Z,3c,0.6718303774912066
29,20180201T003724Z,1a,0.907582744936241
30,20180201T003832Z,2c,0.7544797808200745
31,20180201T003843Z,1b,0.9096764897914617
32,20180201T004001Z,2d,0.8298586972993369
33,20180201T004150Z,1b,0.8265394487972774
34,20180201T004242Z,1d,0.863890448507738
35,20180201T004319Z,3c,0.6858730186754604
36,20180201T004431Z,3c,0.6711929056056902
37,20180201T004818Z,5c,0.76817211038416
38,20180201T004851Z,8d,0.6806764373300703
39,20180201T004914Z,1a,0.8701622586834352
40,20180201T005007Z,1b,0.8228224879657233
41,20180201T005408Z,1c,0.897404775699001
42,20180201T005903Z,1b,0.870436739599974
43,20180201T005934Z,3c,0.7101139162521187
44,20180201T010020Z,3c,0.6932601432901384
45,20180201T010050Z,1a,0.8204499294478681
46,20180201T010241Z,1c,0.8579609413514415
47,20180201T010957Z,1b,0.8656833130333702
48,20180201T011040Z,3b,0.7119704980767805
49,20180201T011135Z,1d,0.8439480674865942
50,20180201T011213Z,3c,0.7313929762206475
51,20180201T011400Z,1a,0.842717886597989
52,20180201T011419Z,3c,0.7493403830222909
53,20180201T011512Z,6a,0.7609737372236774
54,20180201T011916Z,7a,0.654871223425145
55,20180201T012522Z,3b,0.6642322154285941
56,20180201T013339Z,1c,0.9055628804162956
57,20180201T013542Z,1d,0.8544179314365131
58,20180201T013816Z,1a,0.8627176160232494
59,20180201T013928Z,2c,0.7869153341683173
60,20180201T014156Z,1c,0.8693961295529952
61,20180201T014522Z,6b,0.805167385395137
62,20180201T014619Z,1c,0.8936572272486155
63,20180201T015057Z,4c,0.7578031630610579
64,20180201T015614Z,1b,0.8806848064060777
65,20180201T015736Z,5c,0.7792993582891595
66,20180201T015812Z,8c,0.7324396343066247
67,20180201T015900Z,2a,0.8304199397834223
68,20180201T020421Z,3a,0.6587892849274853
69,20180201T020513Z,1c,0.8493846845205624
70,20180201T020834Z,1c,0.8451360118540298
71,20180201T020931Z,1a,0.8416048291564757
72,20180201T021311Z,7a,0.6548273789533104
73,20180201T021505Z,3b,0.8694308490621016
74,20180201T022116Z,2a,0.7606367554400805
75,20180201T022127Z,5c,0.7741250536709687
76,20180201T022320Z,1c,0.8068427989370321
77,20180201T022355Z,1c,0.8453382947215818
78,20180201T022738Z,7a,0.6656273489434744
79,20180201T022809Z,1a,0.8548334197768409
