event_id,baz,rad,corr,baz_opt,rad_opt,corr_opt,N
20180108T000003Z,0.25132741228718347,1.4242516540045356,0.944488506064441,0.25265707025910655,1.484331696709566,0.9444942063605724,3.0
20180108T000125Z,2.1362830044410597,3.943814886992401,0.9720207265539236,2.1078154208789623,4.215090607983004,0.972097206078028,3.0
20180108T000303Z,1.884955592153876,16.0,0.9081204403414093,1.9161567613794697,16.0,0.9081801565956282,3.0
20180108T000318Z,4.649557127312894,2.3700179062375537,0.9435539463309087,4.596872699006704,2.271038456162442,0.9438568390148827,3.0
20180108T000712Z,4.523893421169302,16.0,0.9790473697241865,4.472149181232345,16.0,0.9792634320699452,3.0
20180108T000722Z,0.3769911184307752,2.086701861934038,0.9563092382140973,0.40109842396624945,2.1936733369556394,0.9563378310759717,3.0
20180108T001006Z,4.775220833456486,16.0,0.971728514455587,4.832229695457469,16.0,0.9719488625652086,3.0
20180108T001036Z,3.769911184307752,5.778168376825359,0.9681066816063989,3.691317918325023,16.0,0.9689200706102776,3.0
20180108T001127Z,0.0,2.6918003852647128,0.9472269164425782,6.228405152396452,2.34462974451106,0.947440644989757,3.0
20180108T001153Z,1.884955592153876,1.2539941451294703,0.9783906842474257,1.8330524258956236,1.4160666596117155,0.9784428521104108,3.0
20180108T001249Z,4.775220833456486,12.40330819986167,0.9705468476703225,4.816780719341638,16.0,0.9706518692802593,3.0
20180108T001327Z,2.1362830044410597,3.943814886992401,0.9502172722670984,2.0799186217453505,4.651425537556912,0.950314380097893,3.0
20180108T001502Z,4.649557127312894,3.943814886992401,0.9671185019042812,4.652772784875242,3.8176396585181145,0.9671253639116612,3.0
20180108T001544Z,3.0159289474462017,12.40330819986167,0.964588218943731,3.0689304069384966,7.899994065724452,0.9647179312477351,3.0
20180108T001612Z,2.387610416728243,0.16354449484350297,0.42817567008094964,2.476878255259061,0.18054241824142603,0.4301398100953798,3.0
20180108T001710Z,1.7592918860102844,16.0,0.9797643041415904,1.7809394228889266,16.0,0.9797873041712439,3.0
20180108T001729Z,0.5026548245743669,2.3700179062375537,0.9666743381320283,0.459667818476877,2.1364113318911846,0.9667361552114089,3.0
20180108T001847Z,2.261946710584651,1.4242516540045356,0.9873065733025985,2.272897375005525,1.3581060515606462,0.9873228334964742,3.0
20180108T001907Z,1.1309733552923256,1.617625394674567,0.920781611893017,1.1369407967464018,1.5091166109987453,0.9207871952482775,3.0
20180108T001933Z,5.6548667764616285,2.3700179062375537,0.9551388389238802,5.6873868001821375,2.432413295959379,0.9552859456008729,3.0
20180108T002111Z,0.7539822368615504,2.086701861934038,0.9509048105649179,0.7656350614638139,2.1874614604293825,0.9509100586492876,3.0
20180108T002127Z,4.39822971502571,1.8372539081409522,0.2833807247890501,4.406194856461983,1.810480521881998,0.28343810138199116,3.0
20180108T002401Z,1.1309733552923256,2.086701861934038,0.9437681047211153,1.129687228281133,2.175846312212412,0.9437693966534656,3.0
20180108T002514Z,6.157521601035995,1.8372539081409522,0.9282269488543498,6.112544134763442,1.7700985248359973,0.9282986466801687,3.0
20180108T002533Z,5.277875658030853,2.086701861934038,0.854914533164391,5.309149606549425,2.182121754602158,0.8553396929602155,3.0
20180108T002557Z,6.031857894892403,2.086701861934038,0.9737781331638605,6.035010817967733,1.9869882316484357,0.9738125250029283,3.0
20180108T002652Z,3.0159289474462017,16.0,0.9363999962374917,3.013499121878191,16.0,0.9364006371061199,3.0
20180108T002853Z,5.906194188748811,3.0572719704105853,0.9385265725435226,5.946899186678943,3.4125133528737175,0.9385622151521694,3.0
20180108T002903Z,0.3769911184307752,1.8372539081409522,0.9516544976323076,0.4255872258945573,2.0651526679097474,0.9517358348308492,3.0
20180108T003015Z,2.387610416728243,1.8372539081409522,0.9919731083877117,2.361882724960939,1.940057829713175,0.9919868026770836,3.0
20180108T003236Z,3.392920065876977,16.0,0.906330187000893,3.405593815146488,16.0,0.9063471226029778,3.0
20180108T003342Z,3.1415926535897936,16.0,0.9731309751802196,3.101709153104767,16.0,0.9732375943412394,3.0
20180108T003414Z,1.884955592153876,1.1040895136738127,0.9466289959058897,1.8578556377962077,1.2707311022158052,0.9466442740669537,3.0
20180108T003505Z,0.7539822368615504,1.1040895136738127,0.9040158523171382,0.7558078325193832,1.090093065587452,0.9040167424656173,3.0
20180108T003641Z,5.529203070318037,1.8372539081409522,0.9625104195370121,5.573157592137507,1.9460609836759069,0.962625539227497,3.0
20180108T003750Z,6.157521601035995,1.2539941451294703,0.9771916810724173,6.159669916367873,1.3092435469854287,0.9772452850832187,3.0
20180108T004002Z,6.157521601035995,1.8372539081409522,0.9464132819432706,6.1315649545354844,1.8535405787609216,0.9464684969708449,3.0
20180108T004233Z,5.277875658030853,3.0572719704105853,0.928830526791034,5.288210399384303,3.1187282609859377,0.9288561891911943,3.0
20180108T004610Z,1.7592918860102844,16.0,0.899284283078198,1.726391066071713,16.0,0.8993626885444679,3.0
20180108T005025Z,1.7592918860102844,16.0,0.6349733127513417,1.7187457058248907,16.0,0.6351122903410471,3.0
20180108T005240Z,2.261946710584651,3.472364426509674,0.9841479267787142,2.3141956503150203,2.772158107044994,0.9842185895778232,3.0
20180108T005742Z,4.272566008882119,16.0,0.9219130765525297,4.313247179376846,16.0,0.9220693321215521,3.0
