event_id,amplitude,med_freq,duration,energy,mean_freq
20180110T000037Z,2.225917319661983e-06,5.6640625,0.891988,6.933276107208309e-14,6.655757455838842
20180110T000100Z,1.5155383793752076e-06,0.9765625,3.511988,4.2862594399110127e-14,5.0840131408953635
20180110T000153Z,2.1448798257543777e-06,1.7578125,8.961989,6.762238920054426e-14,3.5267630391817377
20180110T000525Z,3.006110855682917e-06,2.1484375,2.921988,1.4545571421402407e-13,2.6274012377014904
20180110T000548Z,6.254098742973695e-06,7.2265625,1.611988,6.307509969934804e-13,7.789931521654255
20180110T000625Z,1.4695113606328575e-06,0.78125,6.471988,4.3018553570796556e-14,4.468284907966443
20180110T000645Z,1.669808935401956e-06,3.90625,3.451988,5.311217984082896e-14,7.354941800451455
20180110T000753Z,2.969387096325518e-06,3.90625,2.661988,1.3874737710992e-13,4.514589287693302
20180110T000817Z,2.9435801995959524e-06,4.8828125,2.661988,1.3639303002285777e-13,5.724578298067578
20180110T001103Z,1.718814122646585e-06,3.3203125,3.051989,5.81307398441978e-14,4.5985639789257595
20180110T001200Z,2.2494099631043196e-06,5.6640625,1.611988,8.027774787302547e-14,6.175836914803223
20180110T001240Z,9.550818333229505e-06,3.515625,10.731988,1.5368743831338006e-12,4.056331322873905
20180110T001404Z,2.6051876690164876e-05,19.140625,2.031988,1.553891037063464e-11,19.262428455357572
20180110T001646Z,2.9246390336584935e-06,3.7109375,2.661988,1.4602647202801432e-13,4.302989593188008
20180110T001724Z,3.165625595441667e-06,5.6640625,2.661988,1.6627174903957665e-13,5.700026121318702
20180110T001759Z,1.5520877654572584e-06,3.515625,0.891988,3.8192617329115863e-14,4.766550347268751
20180110T001810Z,2.3391328782007322e-06,23.828125,3.511988,1.0105571840934562e-13,22.067295021620502
20180110T002056Z,1.4616196515648053e-06,6.640625,0.891988,4.0756571631779186e-14,7.614476847855318
20180110T002237Z,2.6981385637082037e-06,3.125,5.761988,1.209201388310995e-13,4.57143657929722
20180110T002544Z,1.8823298299544813e-06,0.78125,8.961989,6.065240990460963e-14,3.2166054337524326
20180110T002829Z,6.747206582432597e-06,4.8828125,5.901988,7.948695323855826e-13,5.2520531127277765
20180110T002900Z,2.960128508440897e-06,2.734375,2.661988,1.493814264782718e-13,3.4081982602328083
20180110T002949Z,1.8096223299309909e-06,2.1484375,8.961989,5.5450336979578356e-14,3.7016146654593496
