event_id,similarity,baz,rad,slow,vel,baz_opt,rad_opt,slow_opt,vel_opt
20180108T000003Z,0.9293721196263004,0.6283185307179586,5.0874361239029895,0.5903614457831325,1.693877551020408,0.6429745614956641,4.8614519812008,0.5890140230179752,1.69775244887418
20180108T000125Z,0.8902790367198407,2.1362830044410597,5.778168376825359,0.5840286054827175,1.7122448979591838,2.102576352406981,5.069909462925446,0.5852414398721704,1.7086965000605938
20180108T000303Z,0.8422539584733909,1.7592918860102844,2.6918003852647128,0.5903614457831325,1.693877551020408,1.7856609516052622,2.8903658309878963,0.5898216477556713,1.695427768385744
20180108T000318Z,0.7642946990074946,4.523893421169302,3.943814886992401,0.5840286054827175,1.7122448979591838,4.52430993055016,4.187328118750102,0.5848380164442232,1.7098751652293989
20180108T000712Z,0.8721747431862928,4.39822971502571,6.562682848061104,0.5778301886792453,1.730612244897959,4.381579356815147,7.860985735153381,0.5821833437016792,1.717671951316452
20180108T000722Z,0.789423033006223,0.3769911184307752,14.087332295285256,0.5778301886792453,1.730612244897959,0.3749262713302385,12.783418162321617,0.5760036122302803,1.7361002236218794
20180108T001006Z,0.8279341342343726,4.775220833456486,3.943814886992401,0.5840286054827175,1.7122448979591838,4.789989360292241,4.161916412552674,0.5848628443775291,1.7098025795505993
20180108T001036Z,0.6722512547230297,3.769911184307752,7.453712553094249,0.5840286054827175,1.7122448979591838,3.775890841014819,6.983201481770742,0.5799298220836888,1.724346570774716
20180108T001127Z,0.8179500333935869,6.157521601035995,2.086701861934038,0.5840286054827175,1.7122448979591838,6.220697211086406,2.468949466832326,0.5723606547489832,1.7471501433629535
20180108T001153Z,0.6553587171726228,1.884955592153876,1.8372539081409522,0.5223880597014926,1.9142857142857141,1.8812129588713673,1.9251656717302803,0.5227141416519142,1.913091535728758
20180108T001249Z,0.8804261790647425,4.775220833456486,4.479275200528711,0.5840286054827175,1.7122448979591838,4.765010292794969,4.259609821088874,0.5836977048995425,1.71321557649795
20180108T001327Z,0.8747778715760289,2.387610416728243,3.943814886992401,0.5840286054827175,1.7122448979591838,2.3682613994269466,4.246245414125873,0.5830208000597255,1.7152046717673857
20180108T001502Z,0.7792450772491021,4.775220833456486,4.479275200528711,0.5903614457831325,1.693877551020408,4.722420946854724,4.364910197748854,0.584349895794586,1.7113034625260304
20180108T001544Z,0.6820453854597127,3.267256359733385,16.0,0.56,1.7857142857142856,3.2836703176394915,16.0,0.558677158674002,1.789942517738617
20180108T001612Z,0.6961551197867872,1.1309733552923256,3.943814886992401,0.6960227272727273,1.436734693877551,1.1179082986519333,4.019492965570327,0.6948682787449109,1.4391216732561543
20180108T001710Z,0.9400968799725392,1.6336281798666925,6.562682848061104,0.5840286054827175,1.7122448979591838,1.6454984518088953,7.596179690123705,0.5836583501072561,1.713331094836962
20180108T001729Z,0.7835049497127681,0.7539822368615504,5.0874361239029895,0.5903614457831325,1.693877551020408,0.7573708682376267,5.184422649079445,0.5921492552017259,1.688763417694974
20180108T001847Z,0.866032674772307,2.5132741228718345,3.0572719704105853,0.5778301886792453,1.730612244897959,2.479075421545886,3.7099320601328394,0.58084616197451,1.721626250573184
20180108T001907Z,0.8867110908993925,1.1309733552923256,8.465719296578376,0.5903614457831325,1.693877551020408,1.0890840135478785,8.450033157831836,0.5888196617978574,1.6983128534578409
20180108T001933Z,0.847080699322478,5.529203070318037,2.6918003852647128,0.5778301886792453,1.730612244897959,5.527891835516076,2.672858444594281,0.57961423005223,1.725285453930088
20180108T002111Z,0.8689222208442535,0.8796459430051422,5.778168376825359,0.5903614457831325,1.693877551020408,0.8626535449372492,5.862195503013349,0.5912359793729087,1.6913720322985835
20180108T002127Z,0.7412016507950802,1.2566370614359172,0.6634976520136784,0.45286506469500926,2.2081632653061223,1.2396499456165975,0.6402880877729149,0.46213667321776647,2.1638620303322766
20180108T002401Z,0.8540958700916897,0.8796459430051422,2.6918003852647128,0.5903614457831325,1.693877551020408,0.9399201812827558,3.3497779823588774,0.5871744986647601,1.703071237381747
20180108T002514Z,0.756835914691174,6.157521601035995,2.086701861934038,0.5903614457831325,1.693877551020408,6.200800867402224,2.2657504071118724,0.5712650984662985,1.750500779208717
20180108T002533Z,0.8139097920421569,5.277875658030853,2.3700179062375537,0.5658198614318707,1.76734693877551,5.284811888447596,2.263526559664945,0.5695931034853674,1.7556392341848106
20180108T002557Z,0.8558990754835425,0.0,4.479275200528711,0.56,1.7857142857142856,0.0030667473552495462,4.48526418737157,0.5567958595032703,1.7959903669041681
20180108T002652Z,0.6706962919327548,3.267256359733385,16.0,0.56,1.7857142857142856,3.2792748827615195,16.0,0.5641194630994348,1.7726741681730176
20180108T002853Z,0.792727590443716,5.906194188748811,2.3700179062375537,0.4454545454545455,2.2448979591836733,5.922897554246568,2.500665342692546,0.4364215868597958,2.291362366365389
20180108T002903Z,0.8399413652942094,0.7539822368615504,5.778168376825359,0.5903614457831325,1.693877551020408,0.7564384732792311,5.829840718230099,0.5896159656196562,1.6960192028535916
20180108T003015Z,1.0000000000185676,2.387610416728243,3.943814886992401,0.5840286054827175,1.7122448979591838,2.3804967066184437,4.043501356323377,0.5822657410789143,1.7174288807496068
20180108T003236Z,0.8399780589548224,3.267256359733385,3.472364426509674,0.5717619603267211,1.7489795918367348,3.25242455679017,3.4690465494586333,0.5711042663880417,1.7509937481723197
20180108T003342Z,0.8677197237910519,3.267256359733385,3.0572719704105853,0.5778301886792453,1.730612244897959,3.245098913714295,3.3260333308612267,0.5760280892446716,1.7360264519587405
20180108T003414Z,0.8454497037918667,1.7592918860102844,2.6918003852647128,0.5903614457831325,1.693877551020408,1.7720658398230527,2.7992979538433103,0.5889968091245195,1.6978020670203506
20180108T003505Z,0.8934692759074822,0.7539822368615504,5.0874361239029895,0.5903614457831325,1.693877551020408,0.7686061217468346,5.022642929203673,0.5899557210811579,1.6950424655046847
20180108T003641Z,0.8843289768426009,5.6548667764616285,16.0,0.6621621621621622,1.510204081632653,5.650670690270945,16.0,0.6644404973403581,1.5050256629492471
20180108T003750Z,0.7975436861386979,0.25132741228718347,5.0874361239029895,0.5432372505543238,1.840816326530612,0.280339577620527,6.457725776398149,0.5431525590956552,1.8411033571580557
20180108T004002Z,0.9027147534603392,0.25132741228718347,8.465719296578376,0.5487122060470325,1.8224489795918366,0.2472030743203384,8.048477708027004,0.5501832901482289,1.817576102194203
20180108T004233Z,0.8767654405167151,5.026548245743669,8.465719296578376,0.5432372505543238,1.840816326530612,5.0027205880359364,14.707217831657605,0.5476222007928145,1.8260764420293043
20180108T004610Z,0.8909549253314575,1.5079644737231008,7.453712553094249,0.5840286054827175,1.7122448979591838,1.5077099905669265,7.55127242505678,0.5856831948039111,1.7074077058584611
20180108T005025Z,0.8027064646840049,2.1362830044410597,4.479275200528711,0.5840286054827175,1.7122448979591838,2.116508942577017,4.376607052617768,0.5851728630638595,1.7088967433728564
20180108T005240Z,0.9061058438678704,2.387610416728243,10.920595260767984,0.6464379947229552,1.546938775510204,2.3941651825429764,11.427958978128352,0.6493248882772962,1.5400610973854232
20180108T005742Z,0.8980052317771351,4.39822971502571,7.453712553094249,0.5903614457831325,1.693877551020408,4.432641853455197,5.433944270263453,0.5849726749605332,1.709481558377864
20180108T005813Z,0.8868510715999751,0.12566370614359174,3.0572719704105853,0.5717619603267211,1.7489795918367348,0.1497729298377095,3.4499212589308446,0.5723346734003518,1.7472294559034929
20180108T005830Z,0.803780640853588,4.900884539600078,5.0874361239029895,0.5840286054827175,1.7122448979591838,4.869387034120152,3.9358509648798856,0.5845690386800619,1.7106619301254267
20180108T005917Z,0.9016371992728264,0.5026548245743669,4.479275200528711,0.5840286054827175,1.7122448979591838,0.4635859686327634,3.9712754144691838,0.5842440739587498,1.7116134242049743
20180108T010004Z,0.878716736690236,2.261946710584651,1.617625394674567,0.5840286054827175,1.7122448979591838,2.2607932106539472,1.6460079423931777,0.583622055242563,1.7134376451629871
20180108T010016Z,0.9248269757473982,4.272566008882119,3.472364426509674,0.6314432989690723,1.5836734693877548,4.278951472192119,3.5885965230785013,0.6293910819536059,1.5888372566322964
20180108T010129Z,0.999999999999741,3.6442474781641603,16.0,0.5903614457831325,1.693877551020408,3.6507137558040412,15.998798695522304,0.5879436330188712,1.7008433187130083
20180108T010159Z,0.8221289079256294,1.7592918860102844,2.6918003852647128,0.5903614457831325,1.693877551020408,1.7826772687558154,2.8231801300555466,0.5903642011288641,1.6938696453610353
20180108T010230Z,0.7564717530117355,0.0,3.0572719704105853,0.5658198614318707,1.76734693877551,6.2449794584821205,2.738285340955596,0.5737997211258239,1.7427683618213508
20180108T010500Z,0.7657822993245605,4.39822971502571,2.6918003852647128,0.5717619603267211,1.7489795918367348,4.4095024222923085,2.6110198728259193,0.5722893071266613,1.7473679615311704
20180108T010746Z,0.9182322660309926,4.39822971502571,4.479275200528711,0.5840286054827175,1.7122448979591838,4.393022440659479,4.6542959638360175,0.584800563231191,1.7099846731930504
20180108T010844Z,0.6924806716360024,4.900884539600078,0.6634976520136784,0.46445497630331756,2.1530612244897958,4.881990741326882,0.6703404894794978,0.46609162907019364,2.14550087929041
20180108T010933Z,0.8555708916417106,4.39822971502571,2.6918003852647128,0.56,1.7857142857142856,4.407097329614098,2.7266245420722868,0.557436991743524,1.793924721199878
20180108T011156Z,0.8621428203781693,2.8902652413026098,3.0572719704105853,0.5778301886792453,1.730612244897959,2.8499395760030835,3.8067594827858917,0.5745462516759732,1.7405039143201477
20180108T011400Z,0.907616431711558,0.7539822368615504,3.0572719704105853,0.5903614457831325,1.693877551020408,0.7045725465433392,2.5735603645344103,0.5849594141354013,1.7095203117263256
