event_id,R_corr,P_corr,S_corr
20180106T000046Z,0.8461409092613705,0.1016703076525128,-0.2737588704266496
20180106T000201Z,0.7708438252922684,0.08182187118089089,0.342221135900824
20180106T000316Z,0.4208197325214332,-0.0467455757691616,0.029795569712414663
20180106T000328Z,0.4485965910679458,-0.03180979093644549,-0.0787579927305881
20180106T000345Z,0.8356673474557045,-0.018981394028303098,0.13986363901254034
20180106T000358Z,0.7823452923064819,-0.01654430527522352,-0.02111575691850747
20180106T000530Z,0.913591041377428,-0.05456649636832451,0.16542714083096127
20180106T000602Z,0.6938799183353787,-0.03487583122895844,-0.08529168481810125
20180106T000627Z,0.6794295061309764,-0.02693009588116591,-0.3012468923522328
20180106T000641Z,0.9432424735447575,-0.08837768646452848,0.03914170822004343
20180106T000658Z,0.893439307638401,-0.014720026491269364,-0.12277275207317415
20180106T000730Z,0.7929289066970984,-0.050325998681646396,-0.03569313472028069
20180106T000749Z,0.390723524639097,-0.1895246893362194,-0.05137112394838308
20180106T000819Z,0.851416963328523,-0.04723971187898397,-0.2706531357846944
20180106T000847Z,0.1901044945540744,-0.05505439074917899,-0.012014340190135763
20180106T000917Z,0.8089081532213012,-0.14801826645182273,0.009155636714133475
20180106T000942Z,0.7946238624780105,-0.13017087790608795,0.348958634974812
20180106T001007Z,-0.26429656046989825,0.015253083149652097,-0.04963022942424078
20180106T001039Z,0.6390447965127533,0.01179116772714153,-0.21013385957884673
20180106T001106Z,0.8952877592960516,0.05905276733498841,0.07828573309317001
20180106T001257Z,0.8939214077004383,-0.016057010602816706,0.09813083136395802
20180106T001441Z,0.7182338697707995,0.0977237649796419,-0.26624560525684826
20180106T001456Z,0.19978059065442283,-0.17200559207265897,0.23291892326960106
20180106T001542Z,0.9404900048016344,-0.02581681818456692,-0.04230086179242255
20180106T001619Z,0.8402934584555163,-0.06724883126492254,0.2355240403457566
20180106T001746Z,0.9493087275001458,0.0596931511263227,0.34529478589654006
20180106T001830Z,0.6357337596618151,0.15893260397441528,-0.038417425876267605
20180106T001953Z,0.901571295865443,0.10295017300128441,-0.12377136562032236
20180106T002044Z,0.7654579819723494,-0.06298839270484202,-0.23472836884764076
20180106T002056Z,0.699426416088811,-0.0596417051814855,-0.18465940311745144
20180106T002127Z,0.83638544369156,0.021662873172847586,0.1693917524187073
20180106T002228Z,0.6412391296716033,-0.01320921145056632,-0.0783008619398041
20180106T002248Z,0.9195749315190228,0.028909747850313677,-0.026861135713837914
20180106T002411Z,0.9303672361292779,0.05537593787763089,-0.026684524586590132
20180106T002429Z,0.6218538758559385,-0.024149434059647406,-0.07046228166210905
20180106T002451Z,0.8910207612197346,-0.07873812755554394,-0.09378051783871036
20180106T002535Z,0.49716623980841096,0.25880734149250395,-0.14125797899539808
20180106T002601Z,0.7805295421834895,0.0249170718068332,0.23621092458522244
20180106T002728Z,0.952691487405549,-0.06870518442122264,0.006227631038541117
20180106T002821Z,0.8974799516691054,-0.03646935073796718,0.26457835089830717
20180106T002917Z,0.42869734524722514,-0.08282566879279453,0.07751800768942553
20180106T002929Z,0.9300156166591365,0.037490346003170735,-0.19096174450840425
20180106T002956Z,0.9081601918785023,-0.008180098300939678,0.24368932232080237
20180106T003055Z,0.7377294176289745,-0.16242999973298275,0.11543574531226264
20180106T003151Z,0.9225796369422088,0.11848819075638688,0.051434450403670215
20180106T003238Z,0.5752111323928923,0.0012557497679375547,0.03406264567864228
20180106T003500Z,0.7632634490683844,0.04706231611913778,-0.20013362828799106
20180106T003814Z,0.8595354705984075,0.010470754086494864,0.033358585027017405
20180106T003905Z,0.8710489265120755,0.16487708017859515,-0.052071707711282125
20180106T003954Z,0.8005518960737945,-0.014876906193078611,-0.031646911174505264
20180106T004041Z,-0.7768101195482341,0.03140469517836485,0.08230503931672271
20180106T004148Z,0.4184690184634136,-0.10730189774262568,0.21673176842519679
20180106T004226Z,-0.7130932956026715,-0.1378256996355185,0.3330361113574442
20180106T004246Z,0.7116927794869125,-0.16263201091850019,-0.13074841066421747
20180106T004323Z,-0.8891029204158631,-0.06855737148303336,0.10643496350189291
20180106T004400Z,0.9621938657097787,-0.05259685526188204,0.0506614608475021
20180106T004427Z,0.7961349476372221,-0.030573832614706302,-0.11392701224164568
20180106T004434Z,0.9004410899898702,-0.014831119027923721,0.030370749994866234
20180106T004448Z,0.9117646311598474,0.05057711872623663,-0.10712907135003397
20180106T004546Z,0.361282835543572,0.01288739576805101,-0.09337546830650932
20180106T004616Z,0.9470104052132647,0.09226767309437933,0.029110214669692144
20180106T004727Z,0.9355112588970572,-0.022926672206131062,0.16637433981421024
20180106T004831Z,-0.9048721119060313,-0.07366511221827131,0.10812939707031878
20180106T004843Z,0.9092869614766991,0.07057545524934523,0.0008360175580939498
20180106T004948Z,0.8321493387873821,0.11423587025933292,-0.05850982896581874
20180106T005013Z,0.9190777077100517,-0.05076703341764642,-0.0043249136474712326
20180106T005030Z,0.9422298066147091,0.031113433241742913,-0.34584140019570875
20180106T005124Z,-0.10035338601979911,-0.2424164176543079,0.1131813671200857
20180106T005145Z,0.9391419561058444,-0.08082932426274139,0.00969866935446658
20180106T005304Z,-0.7998744646648054,0.03660295486111061,0.0035501740658500417
20180106T005325Z,-0.333282033776092,-0.076930283592545,0.06808297599484785
20180106T005349Z,0.942126918495419,-0.06277833867537069,-0.2656149224728115
20180106T005433Z,0.5774688825952663,-0.040065032593185425,-0.06606275517884587
20180106T005525Z,0.16012724577146245,-0.15764410445395602,-0.34336740517680303
20180106T005623Z,0.8889839694253806,-0.013707102506139818,-0.24025294039528333
20180106T010048Z,0.9646971745790299,-0.07858251107805701,-0.18478137101039377
20180106T010114Z,0.8868555808610848,-0.16705894401056406,0.1812344992399558
20180106T010140Z,0.7085701083244587,-0.157240982782007,-0.33299662926774665
20180106T010231Z,0.8728634589355357,-0.07301239277253226,0.17112521642734488
20180106T010248Z,0.8205299467867933,0.01753814972497589,0.11562121046625524
20180106T010347Z,0.5198135869122881,-0.22290304720532697,0.08619373736126382
20180106T010416Z,0.364676532706353,-0.02086311159293853,-0.33195855711915423
20180106T010424Z,0.9099712245515543,0.03401440294795496,0.46121679244902086
20180106T010606Z,0.7393693366546576,-0.04983113070797718,0.11656925993982627
20180106T010659Z,0.7658178954732042,-0.02127578611657308,0.055813301804925684
20180106T010746Z,0.8017681895944823,-0.0986534524668305,-0.03254308263497493
