,event_id,stations,network_time,ref_time,ref_duration,group
0,20180117T000007Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",0.6419883985219884,2018-01-17T00:00:07.159006Z,0.881989,0
1,20180117T000039Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",0.6419883985219884,2018-01-17T00:00:39.569005Z,0.931989,0
2,20180117T000056Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",0.6419883985219884,2018-01-17T00:00:56.839006Z,13.461988,0
3,20180117T000158Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",0.6419883985219884,2018-01-17T00:01:58.129005Z,11.181989,0
4,20180117T000231Z,"['2A.BBS05.', '2A.BBS09.']",0.6419883985219884,2018-01-17T00:02:31.469006Z,0.221988,0
5,20180117T000340Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",0.6419883985219884,2018-01-17T00:03:40.799006Z,1.501989,0
6,20180117T000552Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",0.6419883985219884,2018-01-17T00:05:52.799006Z,9.951989,0
7,20180117T000616Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",0.6419883985219884,2018-01-17T00:06:16.089005Z,1.571989,0
8,20180117T000629Z,"['2A.BBS09.', '2A.BBS05.']",0.6419883985219884,2018-01-17T00:06:29.199006Z,0.651988,0
9,20180117T000717Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",0.6419883985219884,2018-01-17T00:07:17.369005Z,1.331989,0
10,20180117T000734Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",0.6419883985219884,2018-01-17T00:07:34.309006Z,0.901988,0
11,20180117T000926Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",0.6419883985219884,2018-01-17T00:09:26.919006Z,0.861989,0
12,20180117T000947Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",0.6419883985219884,2018-01-17T00:09:47.719006Z,1.991989,0
13,20180117T000955Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",0.6419883985219884,2018-01-17T00:09:55.619006Z,1.131988,0
14,20180117T001003Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",0.6419883985219884,2018-01-17T00:10:03.569005Z,1.261989,0
15,20180117T001015Z,"['2A.BBS06.', '2A.BBS09.']",0.6419883985219884,2018-01-17T00:10:15.669006Z,0.711988,0
16,20180117T001127Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",0.6419883985219884,2018-01-17T00:11:27.169005Z,2.301989,0
17,20180117T001142Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",0.6419883985219884,2018-01-17T00:11:42.649005Z,1.341989,0
