,event_id,group,similarity
0,20180204T000257Z,3b,0.6572791528159837
1,20180204T000349Z,1c,0.879482818604829
2,20180204T000434Z,3c,0.7027681335702803
3,20180204T000447Z,1b,0.8528385160754139
4,20180204T000526Z,1c,0.8461993268553133
5,20180204T000702Z,1a,0.8466698959033563
6,20180204T000910Z,4b,0.7831865802482074
7,20180204T000923Z,3c,0.6538278559788362
8,20180204T001038Z,3c,0.7120523539783132
9,20180204T001124Z,3c,0.8328930914178265
10,20180204T001231Z,1c,0.8566988773432158
11,20180204T001328Z,1a,0.8671718564047051
12,20180204T001611Z,3c,0.7218550442081412
13,20180204T001659Z,1b,0.8650794179966103
14,20180204T001757Z,3d,0.6716670756892701
15,20180204T002611Z,3c,0.7502636908164567
16,20180204T003107Z,3c,0.6710042132017455
17,20180204T003256Z,3c,0.669143346746678
18,20180204T003347Z,3c,0.7021410607175694
19,20180204T003513Z,3d,0.6534904967043017
20,20180204T003918Z,3c,0.735945864601042
21,20180204T005220Z,1c,0.8480365477462238
22,20180204T005643Z,3c,0.7141662528977331
23,20180204T005859Z,1c,0.9229966906439944
24,20180204T010255Z,1c,0.8178400196221935
25,20180204T010351Z,4b,0.753906743475533
26,20180204T010932Z,2b,0.8584619217649078
27,20180204T012537Z,1c,0.8210777383492992
28,20180204T013455Z,3b,0.7627687239653045
29,20180204T013739Z,3c,0.8406786744944453
30,20180204T014528Z,1b,0.894921727001003
31,20180204T015751Z,1b,0.8821745356959525
32,20180204T020640Z,3c,0.6787599925593304
33,20180204T021316Z,2c,0.7995559984117375
34,20180204T022436Z,1a,0.8405192180033378
35,20180204T022921Z,1a,0.9088495289447127
36,20180204T023322Z,7a,0.683162861806717
37,20180204T023905Z,1d,0.8755580795438116
38,20180204T024549Z,2c,0.7549988582717515
39,20180204T030206Z,6a,0.8124448691584399
40,20180204T030252Z,6a,0.7649555445549696
41,20180204T031022Z,1d,0.8501695818289238
42,20180204T031133Z,1d,0.8462403596992271
43,20180204T032548Z,1a,0.8380259291702724
44,20180204T032727Z,1a,0.8069897779318391
45,20180204T032941Z,2d,0.7593766486477072
46,20180204T033418Z,1a,0.8302414053450891
