event_id,baz,rad,corr,baz_opt,rad_opt,corr_opt,N
20180205T000234Z,4.523893421169302,1.617625394674567,0.9521087365900877,4.623536949579284,1.3712935551387617,0.9522634391512751,2.0
20180205T000345Z,0.5026548245743669,16.0,0.7891601449872742,0.491561075516378,16.0,0.7891733791828032,2.0
20180205T000443Z,1.0053096491487339,0.9721047414289302,0.7002557821020892,0.9982584107617923,0.9864931474874847,0.7002680629084156,2.0
20180205T000846Z,0.6283185307179586,6.562682848061104,0.8125553273923816,0.6357620188407616,6.560619134725057,0.8125597839870924,2.0
20180205T001200Z,4.775220833456486,1.1040895136738127,0.20282806396196756,4.937484860526766,0.9819839024071241,0.2051202374502513,2.0
20180205T001231Z,4.272566008882119,0.9721047414289302,0.914137156493028,4.552183879007096,0.9182095841349152,0.91494364581841,2.0
20180205T001418Z,2.1362830044410597,16.0,0.3516367327034555,2.174460718289958,16.0,0.3518048920122044,2.0
20180205T001439Z,1.2566370614359172,1.617625394674567,0.2288368357486407,1.2667919101674705,1.540281638230408,0.2288429722466265,2.0
20180205T001532Z,2.261946710584651,0.23961257193520702,0.7753411193104353,2.4768016951483,0.1805821455561224,0.7756914454702417,2.0
20180205T001554Z,2.261946710584651,0.21096887018620009,0.4029620039681814,2.4768363744219855,0.18056743556159616,0.40564339102927055,2.0
20180205T001902Z,4.775220833456486,1.2539941451294703,0.4736170795151777,4.93745738814927,0.9820609130667524,0.4769883254558168,2.0
20180205T001943Z,4.775220833456486,0.9721047414289302,0.8531801390401861,4.6969694681352525,0.9888391413697457,0.8536781418185705,2.0
20180205T002242Z,0.6283185307179586,0.5143478667381388,0.45365150531088944,0.6633845744250308,0.5112719480300787,0.4537126488201872,2.0
20180205T002851Z,1.1309733552923256,16.0,0.9202646971758162,1.0859663589757607,16.0,0.9204435912540795,2.0
20180205T003018Z,4.523893421169302,1.1040895136738127,0.47476148297497356,4.448237592727162,1.1191602929886877,0.47539812053847574,2.0
20180205T003428Z,1.1309733552923256,16.0,0.9351192290873253,1.0712217356426041,16.0,0.9353343832336712,2.0
20180205T003508Z,4.523893421169302,1.2539941451294703,0.9049498812706451,4.596535583022432,1.1714097783578947,0.9052329843505867,2.0
20180205T003543Z,2.261946710584651,0.23961257193520702,0.7472394296452436,2.4767495493675753,0.18058541178187493,0.7483986013511468,2.0
20180205T003817Z,2.1362830044410597,0.2721452912874363,0.8999188077909047,2.4768793493029984,0.18056388286486608,0.9004042669161992,2.0
20180205T003827Z,4.900884539600078,16.0,0.8167489463847224,4.855536999548601,16.0,0.8169069924406106,2.0
20180205T004003Z,4.649557127312894,1.1040895136738127,0.7823442804714317,4.833166257263243,1.021712879473455,0.7846124801451011,2.0
20180205T004027Z,0.5026548245743669,16.0,0.7112190658294634,0.5598907157319559,16.0,0.7115167587120103,2.0
20180205T004205Z,2.8902652413026098,0.14399410274531194,0.3380123610370137,2.477105883839167,0.18053107068937702,0.33823866512953477,2.0
20180205T004432Z,3.8955748904513436,3.472364426509674,0.8082211587984901,3.946163760272921,3.06637649675222,0.8085025543938703,2.0
20180205T004508Z,4.523893421169302,0.7535821694056161,0.6940822677997187,4.511533014561029,0.7814234955362117,0.6942510621799703,2.0
20180205T004542Z,4.649557127312894,1.2539941451294703,0.9420430410989177,4.607861318446408,1.3378913498495102,0.9421905931533348,2.0
20180205T004642Z,4.649557127312894,3.943814886992401,0.9396713043947835,4.660399639318221,3.692888770719599,0.9396744757415376,2.0
20180205T004932Z,1.1309733552923256,16.0,0.9124411685436931,1.1606282718837306,16.0,0.9124996879930128,2.0
20180205T005627Z,5.7805304826052195,1.4242516540045356,0.5308791477472196,5.708140808235484,1.3891775770000783,0.5316529174626734,2.0
20180205T005641Z,4.649557127312894,16.0,0.9530928337570826,4.661078857010702,16.0,0.9531001521753812,2.0
20180205T010430Z,3.769911184307752,16.0,0.5330229680042242,3.7476377832676526,16.0,0.5331189882743,2.0
20180205T010747Z,3.8955748904513436,16.0,0.6025461842389331,3.9428429744492517,16.0,0.6031071310166995,2.0
20180205T010948Z,4.900884539600078,1.1040895136738127,0.9364321903145242,4.93755914886261,0.9820263958656413,0.9367705984300151,2.0
20180205T011018Z,2.0106192982974678,16.0,0.8357952150524702,2.063240975245096,16.0,0.8362254897089403,2.0
20180205T011157Z,2.261946710584651,0.23961257193520702,0.7103756159360498,2.476889656244456,0.18056325845563953,0.7119182555313665,2.0
20180205T011301Z,1.5079644737231008,16.0,0.9045710283248513,1.4500168154799327,16.0,0.9050180975575779,2.0
20180205T011615Z,4.39822971502571,0.584181993816139,0.308312665743268,4.430859007322706,0.5995235989495193,0.308416379200518,2.0
20180205T011628Z,0.12566370614359174,2.3700179062375537,0.742181081386155,0.09128930100815309,2.164147252274562,0.7422793872013612,2.0
20180205T011650Z,2.1362830044410597,0.2721452912874363,0.5556235504588547,2.4768851933781937,0.1805631189923349,0.5601199742431013,2.0
20180205T011900Z,2.261946710584651,0.21096887018620009,0.7899853348262948,2.476875953924935,0.1805621753266611,0.7911611220087319,2.0
20180205T013411Z,1.884955592153876,0.39872594456840704,0.911954099795716,1.860661361755494,0.4010274696229263,0.9119819665735812,2.0
20180205T014750Z,4.775220833456486,16.0,0.9724105905716215,4.828732219261089,16.0,0.9725896120396648,2.0
20180205T015332Z,2.1362830044410597,16.0,0.740207628352247,2.113647583935019,16.0,0.7402801125582897,2.0
20180205T015453Z,5.026548245743669,0.9721047414289302,0.8381494322940685,4.937798285615409,0.9818872491466367,0.8384511965535322,2.0
20180205T015947Z,4.775220833456486,16.0,0.9726266058406219,4.759657064382598,16.0,0.9726433316175227,2.0
20180205T020320Z,5.403539364174445,1.617625394674567,0.9068041469487711,5.419450422185848,1.5870865824784304,0.9071282083906456,2.0
20180205T020616Z,5.277875658030853,1.2539941451294703,0.8544908231845882,5.2499066776506735,1.2341581763883158,0.8546128989645484,2.0
20180205T021348Z,5.026548245743669,1.4242516540045356,0.9594734703386292,4.9551839996931815,1.0519568622688509,0.9595158395041701,2.0
20180205T022628Z,2.1362830044410597,0.2721452912874363,0.6621040093035467,2.4765609056936446,0.180608002975017,0.6640234989397964,2.0
20180205T022718Z,6.031857894892403,1.4242516540045356,0.7469081597767568,6.072970562244525,1.4087497411930983,0.7471862762374866,2.0
20180205T023451Z,3.267256359733385,1.2539941451294703,0.2328389755626926,3.2662362517814283,1.2883155822815708,0.23285114656894865,2.0
20180205T023548Z,0.0,2.086701861934038,0.7968591042380314,6.2354508217079285,1.920345481219547,0.7969622180563882,2.0
20180205T023803Z,4.775220833456486,1.1040895136738127,0.8854152500476897,4.937510203261411,0.9819504189300059,0.8865971896595408,2.0
20180205T025035Z,2.5132741228718345,16.0,0.6885368100074024,2.466579747688596,16.0,0.688983136505644,2.0
20180205T030819Z,5.277875658030853,1.2539941451294703,0.9019251374773265,5.241295945018239,1.2384774415712134,0.9024087160243562,2.0
20180205T031056Z,5.6548667764616285,16.0,0.7394335337121417,5.683168721998119,16.0,0.7404961981607484,2.0
20180205T031703Z,4.775220833456486,2.3700179062375537,0.9300960999355808,4.875774148593026,1.2829596132185133,0.9302165982487073,2.0
20180205T031948Z,2.6389378290154264,16.0,0.6789675719780576,2.6058222517665515,16.0,0.6792248614282671,2.0
20180205T032204Z,4.775220833456486,16.0,0.9633103831176499,4.80996243034052,16.0,0.9633615560689289,2.0
20180205T032442Z,4.523893421169302,3.943814886992401,0.9157104779042738,4.474169856778151,5.426944731553309,0.9158005992706669,2.0
20180205T033355Z,1.2566370614359172,16.0,0.92683562778401,1.2535077406286304,16.0,0.9268371878516045,2.0
20180205T033620Z,4.39822971502571,0.6634976520136784,0.7163896561849143,4.381100042714853,0.6379428555984625,0.7164610233084708,2.0
20180205T033810Z,4.39822971502571,16.0,0.3158830181742869,4.440107390534989,16.0,0.31602705749435883,2.0
20180205T034848Z,4.649557127312894,3.943814886992401,0.9455717086190877,4.574054554158042,16.0,0.9456292493669148,2.0
20180205T034914Z,5.026548245743669,1.2539941451294703,0.9454634387851347,4.937625368907549,0.9820037032741584,0.9457726734656206,2.0
20180205T035150Z,4.900884539600078,1.4242516540045356,0.31995988783088936,4.937564904657515,0.9821584267464445,0.32073936139384746,2.0
20180205T035353Z,2.6389378290154264,16.0,0.3739171637629076,2.6498260246478385,16.0,0.37396589006399955,2.0
20180205T035551Z,4.523893421169302,1.4242516540045356,0.6193164573643167,4.622981390027835,1.245323414829349,0.6195896847236537,2.0
20180205T035721Z,4.775220833456486,1.617625394674567,0.9372441245905299,4.868197001136499,1.1664691822607574,0.9373211905580282,2.0
20180205T040329Z,4.900884539600078,16.0,0.3704316120766588,4.870971914236309,16.0,0.37059160601785734,2.0
20180205T040611Z,5.026548245743669,1.2539941451294703,0.9594988111776339,4.937670934355261,0.9820508159855463,0.9607938113367834,2.0
20180205T040948Z,5.026548245743669,1.2539941451294703,0.8979366805747018,4.937729457555776,0.9822140621999886,0.8993589354794437,2.0
20180205T041021Z,4.775220833456486,1.4242516540045356,0.3570809900385689,4.937514482811697,0.9820273096576086,0.3584104928185888,2.0
20180205T041412Z,4.649557127312894,16.0,0.9364194853209841,4.667776217130612,16.0,0.9364460824276439,2.0
20180205T041557Z,5.6548667764616285,2.3700179062375537,0.9063563289115858,5.598180279851057,2.1315619372924557,0.9065072617647932,2.0
20180205T041631Z,5.026548245743669,1.2539941451294703,0.913598211102952,4.937656526832368,0.9820957155815728,0.9149991467423872,2.0
20180205T042048Z,5.026548245743669,3.943814886992401,0.9669172965475957,4.937600656034105,0.9819985124717483,0.9669480420661464,2.0
20180205T042251Z,4.0212385965949355,3.943814886992401,0.29465273469970554,4.083955530819838,3.0911411618009517,0.2946756345823997,2.0
20180205T042545Z,4.0212385965949355,3.0572719704105853,0.4447273260051564,4.045357470322664,2.7010226524085903,0.44475346774804403,2.0
20180205T042805Z,4.775220833456486,1.617625394674567,0.9610240006122786,4.803100065450423,1.4291096387625648,0.9610459959470511,2.0
20180205T043235Z,4.900884539600078,1.1040895136738127,0.9433570461439008,4.9195917005625045,1.0469098681481368,0.9435033450258279,2.0
20180205T044237Z,5.026548245743669,1.2539941451294703,0.9033795336094481,4.938091904881556,0.9830316419966503,0.903718681295839,2.0
20180205T050626Z,2.1362830044410597,0.2721452912874363,0.9751730972055052,2.4366720276582345,0.18660029265930386,0.9751952131762949,2.0
20180205T050834Z,4.900884539600078,1.2539941451294703,0.10302869428407307,4.937577071578365,0.9819932271596932,0.10438568531168824,2.0
20180205T055416Z,2.1362830044410597,0.2721452912874363,0.9556768186384419,2.476740590308284,0.18058334872940568,0.9559232588290824,2.0
20180205T061720Z,2.1362830044410597,0.2721452912874363,0.7359636468403491,2.3446024436120334,0.20260555707717315,0.73729011443841,2.0
20180205T062037Z,4.649557127312894,16.0,0.9381669660526332,4.677481713575565,16.0,0.9382311060327503,2.0
20180205T062915Z,4.649557127312894,2.6918003852647128,0.9507845323151659,4.654342321915012,2.5950299880020946,0.9507855365718201,2.0
20180205T065059Z,4.775220833456486,1.8372539081409522,0.9551998745479977,4.787441696280871,1.7960596100875026,0.9552230397973549,2.0
20180205T071221Z,5.277875658030853,1.1040895136738127,0.8409532632781994,4.937753403116723,0.9819490512928565,0.8448608572479819,2.0
20180205T075124Z,0.25132741228718347,5.0874361239029895,0.7690657098531406,0.2898608512220973,6.383496070703236,0.769184184528215,2.0
20180205T075156Z,4.523893421169302,0.584181993816139,0.7761009675702243,4.396843833726432,0.5331407727239684,0.7763522923525994,2.0
20180205T082750Z,1.1309733552923256,16.0,0.7784707416632772,1.088727524393955,16.0,0.7786253423610277,2.0
20180205T085639Z,1.5079644737231008,0.5143478667381388,0.6616448488852126,1.5678841390395037,0.7606275144686434,0.6619070527186764,2.0
20180205T091847Z,2.261946710584651,0.23961257193520702,0.9445475175541884,2.4767229054204716,0.18058827268080566,0.9451980518260521,2.0
20180205T092558Z,4.649557127312894,2.6918003852647128,0.9698697643894127,4.700171537014958,2.1254214612042848,0.969911770945875,2.0
20180205T092915Z,4.900884539600078,1.4242516540045356,0.36384699792869435,4.93757851058257,0.9819880567355148,0.37486532527855887,2.0
20180205T093758Z,5.026548245743669,1.2539941451294703,0.8186942117830417,4.937668849636306,0.982076304377824,0.8199261845929815,2.0
20180205T102329Z,4.1469023027385274,1.2539941451294703,0.43374873098722744,4.205920422479813,1.229445314724035,0.4340413061060746,2.0
20180205T103133Z,4.523893421169302,7.453712553094249,0.920517469878123,4.466254093064457,16.0,0.9207900625660318,2.0
20180205T104231Z,2.1362830044410597,0.2721452912874363,0.9539844816432238,2.4767625308793626,0.180580726786025,0.954219976953626,2.0
20180205T111031Z,4.39822971502571,3.0572719704105853,0.9204536075914959,4.3890788425238725,3.379228532666594,0.9205123014285019,2.0
20180205T111256Z,4.900884539600078,1.4242516540045356,0.2604934958077631,4.937571174097867,0.9820471534848652,0.2620830690531362,2.0
20180205T111949Z,4.649557127312894,2.086701861934038,0.9672919784014649,4.616138055050067,2.46511019687931,0.9673005803941416,2.0
20180205T112110Z,4.649557127312894,1.4242516540045356,0.84564801172821,4.9374582145271795,0.9820223800454249,0.8518114814772703,2.0
20180205T112246Z,2.6389378290154264,16.0,0.5577558514573555,2.6062088149250986,16.0,0.5580054565236882,2.0
20180205T114503Z,4.272566008882119,9.615128393797233,0.8829935842870406,4.238847733165796,16.0,0.8833567358596215,2.0
20180205T115926Z,2.261946710584651,0.21096887018620009,0.9775899094100905,2.4767758627726066,0.18057646856445048,0.977833585740355,2.0
20180205T120244Z,2.261946710584651,0.21096887018620009,0.8001506246580808,2.4757896437810496,0.18069650694020611,0.8015119417266641,2.0
20180205T120417Z,4.523893421169302,4.479275200528711,0.8752187798552782,4.582754194796596,2.9784830639222535,0.8753805373561413,2.0
20180205T120855Z,4.0212385965949355,0.5143478667381388,0.7043456933114269,4.014820260467782,0.4829666276886825,0.704598196612992,2.0
20180205T122552Z,4.272566008882119,16.0,0.1768005889386439,4.223279206167353,16.0,0.17704920804481764,2.0
20180205T123412Z,4.900884539600078,1.617625394674567,0.1809331275654515,4.937580029282506,0.9820007521455392,0.182328031701338,2.0
20180205T124821Z,4.1469023027385274,16.0,0.15715013527975627,4.0991157332343136,16.0,0.15732850370328447,2.0
20180205T125428Z,2.261946710584651,0.23961257193520702,0.9538976290937276,2.47688258910266,0.1805653167920222,0.9541206849954067,2.0
20180205T130139Z,4.775220833456486,16.0,0.9513488968957855,4.746483237376236,16.0,0.9513972658453076,2.0
20180205T130519Z,5.277875658030853,6.562682848061104,0.8444973480933389,5.33199245935141,16.0,0.8447194629946834,2.0
20180205T134138Z,2.0106192982974678,16.0,0.9086855651931472,1.9927514900801757,16.0,0.908753623780234,2.0
20180205T140411Z,4.523893421169302,2.086701861934038,0.7134554976417712,4.516301829920187,2.1990356569453025,0.7134982606845737,2.0
20180205T140825Z,2.261946710584651,16.0,0.6529491197201268,2.224063521047028,16.0,0.6532283138590308,2.0
20180205T141237Z,2.1362830044410597,16.0,0.8728186296675958,2.1037902233920667,16.0,0.8730681568713888,2.0
20180205T142602Z,4.649557127312894,2.6918003852647128,0.9225656867369294,4.601260336173331,3.491139759047676,0.9227519034459453,2.0
20180205T143041Z,4.649557127312894,0.8558976573957302,0.37457951736295936,4.551775103543159,0.82442145650874,0.375016934365268,2.0
20180205T143334Z,2.261946710584651,0.21096887018620009,0.9200932647103182,2.476719603978543,0.18058435724096225,0.9213339450713597,2.0
20180205T144345Z,2.261946710584651,0.23961257193520702,0.9184217330451038,2.4767655304901046,0.1805795922875721,0.9197849088883725,2.0
20180205T145027Z,2.261946710584651,0.23961257193520702,0.8041899044684961,2.4768820736638437,0.18056691553799636,0.8044888709543081,2.0
20180205T145054Z,2.0106192982974678,16.0,0.8742349447182554,2.0289779803668835,16.0,0.8742867353812744,2.0
20180205T150436Z,5.152211951887261,1.1040895136738127,0.8983188587253128,4.9377496746749,0.9819859150004622,0.9009074624221509,2.0
20180205T151209Z,4.900884539600078,16.0,0.9620756607297021,4.848657095714937,16.0,0.962178149395444,2.0
20180205T153527Z,5.026548245743669,2.086701861934038,0.8846137952276487,4.937605394397606,0.9819984259764294,0.8854956243478793,2.0
20180205T154215Z,4.649557127312894,16.0,0.35413729445865855,4.602051276292864,16.0,0.35443960318937545,2.0
20180205T154340Z,2.0106192982974678,16.0,0.8203623570692506,1.9906898199012573,16.0,0.8204136983963861,2.0
20180205T154635Z,4.900884539600078,1.1040895136738127,0.9693654115638963,4.937578580978258,0.9819483768197468,0.9694599859972285,2.0
20180205T155608Z,2.1362830044410597,0.2721452912874363,0.6243233873263109,2.4769188335196213,0.1805586850336619,0.624989467949238,2.0
20180205T155728Z,2.387610416728243,0.18574928614211858,0.9087069112969309,2.476854981221516,0.18056058913216988,0.9091918271546482,2.0
20180205T160607Z,5.026548245743669,1.2539941451294703,0.8931078654164241,4.937623551267244,0.9820008433163727,0.8948125995873419,2.0
20180205T161521Z,2.387610416728243,0.18574928614211858,0.6986226695127946,2.4769026496426143,0.18055741365751374,0.7000598235386845,2.0
20180205T162003Z,5.277875658030853,1.1040895136738127,0.8252689736994351,4.9377087099846,0.9819337518138878,0.8330120941308458,2.0
20180205T163447Z,2.261946710584651,0.21096887018620009,0.8269375562457714,2.4764919636430296,0.18059597163234015,0.8271475155652126,2.0
20180205T170025Z,2.1362830044410597,0.2721452912874363,0.918600355715315,2.476687221272651,0.18059285647025045,0.9190150645647305,2.0
20180205T172103Z,2.0106192982974678,16.0,0.8463913303920734,2.0425260986854896,16.0,0.8465667452642863,2.0
20180205T172847Z,2.261946710584651,0.21096887018620009,0.9276884646378853,2.4767737291071983,0.18057610990648404,0.9285855812191032,2.0
20180205T173333Z,2.261946710584651,0.23961257193520702,0.7530406016599154,2.4768361919517146,0.1805716536017245,0.7540195531351672,2.0
