event_id,baz,rad,slow
20180101T000336Z,262.8,3.472364426509674,0.5789473684210527
20180101T000604Z,273.6,1.2539941451294703,0.5789473684210527
20180101T000627Z,280.8,5.778168376825359,0.5789473684210527
20180101T000830Z,324.00000000000006,2.086701861934038,0.5789473684210527
20180101T000955Z,248.4,9.615128393797233,0.5789473684210527
20180101T001027Z,223.20000000000002,3.0572719704105853,0.5789473684210527
20180101T001219Z,252.0,6.562682848061104,0.5789473684210527
20180101T001248Z,79.2,8.465719296578376,0.5789473684210527
20180101T001338Z,259.2,3.943814886992401,0.5789473684210527
20180101T001356Z,36.0,16.0,0.5789473684210527
20180101T001417Z,248.4,9.615128393797233,0.5789473684210527
20180101T001427Z,244.80000000000004,5.778168376825359,0.5789473684210527
20180101T001509Z,140.4,5.778168376825359,0.5789473684210527
20180101T001543Z,248.4,8.465719296578376,0.5789473684210527
20180101T001615Z,255.60000000000002,5.0874361239029895,0.5789473684210527
20180101T001821Z,273.6,3.943814886992401,0.5789473684210527
20180101T002029Z,280.8,6.562682848061104,0.5789473684210527
20180101T002153Z,252.0,6.562682848061104,0.5789473684210527
20180101T002252Z,259.2,3.943814886992401,0.5789473684210527
20180101T002411Z,234.0,3.472364426509674,0.5789473684210527
20180101T002503Z,288.0,5.0874361239029895,0.5789473684210527
20180101T002524Z,169.20000000000002,0.6634976520136784,0.32105263157894737
20180101T002600Z,255.60000000000002,6.562682848061104,0.5789473684210527
20180101T002625Z,259.2,4.479275200528711,0.5789473684210527
20180101T002832Z,262.8,16.0,0.6894736842105263
20180101T002900Z,248.4,8.465719296578376,0.5789473684210527
20180101T002925Z,273.6,9.615128393797233,0.5789473684210527
20180101T003014Z,248.4,9.615128393797233,0.5789473684210527
20180101T003052Z,306.00000000000006,6.562682848061104,0.5789473684210527
20180101T003158Z,324.00000000000006,2.086701861934038,0.5789473684210527
20180101T003250Z,280.8,7.453712553094249,0.5789473684210527
20180101T003422Z,136.8,2.6918003852647128,0.5789473684210527
20180101T003523Z,352.8,0.5143478667381388,0.43157894736842106
20180101T003552Z,262.8,3.943814886992401,0.5789473684210527
20180101T003730Z,187.20000000000002,5.0874361239029895,0.5789473684210527
20180101T003753Z,0.0,2.086701861934038,0.6157894736842106
20180101T003934Z,252.0,6.562682848061104,0.5789473684210527
20180101T003946Z,255.60000000000002,5.0874361239029895,0.5789473684210527
20180101T004010Z,356.40000000000003,2.6918003852647128,0.5789473684210527
20180101T004031Z,255.60000000000002,5.0874361239029895,0.5789473684210527
20180101T004113Z,32.4,5.778168376825359,0.5789473684210527
20180101T004232Z,284.40000000000003,7.453712553094249,0.5789473684210527
20180101T004307Z,136.8,0.9721047414289302,0.2473684210526316
20180101T004407Z,252.0,10.920595260767984,0.5789473684210527
20180101T004429Z,313.2,1.4242516540045356,0.6157894736842106
20180101T004455Z,262.8,3.943814886992401,0.5789473684210527
20180101T004520Z,288.0,5.0874361239029895,0.5789473684210527
20180101T004535Z,280.8,6.562682848061104,0.5789473684210527
20180101T004550Z,230.4,3.943814886992401,0.5789473684210527
20180101T004610Z,3.6,2.6918003852647128,0.5789473684210527
20180101T004631Z,248.4,9.615128393797233,0.5789473684210527
20180101T004704Z,284.40000000000003,8.465719296578376,0.5789473684210527
20180101T004715Z,39.6,16.0,0.5789473684210527
20180101T004724Z,259.2,3.943814886992401,0.5789473684210527
20180101T004820Z,324.00000000000006,2.3700179062375537,0.5421052631578948
20180101T004852Z,298.8,2.086701861934038,0.5789473684210527
20180101T004910Z,324.00000000000006,5.778168376825359,0.5789473684210527
20180101T005026Z,284.40000000000003,5.778168376825359,0.5789473684210527
20180101T005048Z,252.0,9.615128393797233,0.5789473684210527
20180101T005401Z,176.4,1.4242516540045356,0.35789473684210527
20180101T005446Z,288.0,5.778168376825359,0.5789473684210527
20180101T005531Z,252.0,5.778168376825359,0.5789473684210527
20180101T005549Z,270.0,5.0874361239029895,0.5789473684210527
20180101T005609Z,252.0,1.2539941451294703,0.46842105263157896
20180101T005621Z,90.00000000000001,0.23961257193520702,0.7263157894736842
20180101T005652Z,234.0,3.472364426509674,0.5789473684210527
20180101T005711Z,316.8,5.0874361239029895,0.5789473684210527
20180101T005729Z,252.0,6.562682848061104,0.5789473684210527
20180101T005821Z,277.2,8.465719296578376,0.5789473684210527
20180101T005837Z,255.60000000000002,5.778168376825359,0.5789473684210527
20180101T005932Z,223.20000000000002,3.0572719704105853,0.5789473684210527
20180101T005952Z,345.6,3.943814886992401,0.5789473684210527
20180101T010053Z,248.4,7.453712553094249,0.5789473684210527
20180101T010221Z,252.0,8.465719296578376,0.5789473684210527
20180101T010248Z,244.80000000000004,5.778168376825359,0.5789473684210527
20180101T010305Z,270.0,3.943814886992401,0.6894736842105263
20180101T010347Z,284.40000000000003,5.0874361239029895,0.5789473684210527
20180101T010429Z,82.8,16.0,0.5789473684210527
20180101T010512Z,190.8,5.0874361239029895,0.5789473684210527
20180101T010534Z,356.40000000000003,1.2539941451294703,0.1368421052631579
20180101T010544Z,255.60000000000002,3.472364426509674,0.5789473684210527
20180101T010559Z,68.4,16.0,0.5789473684210527
20180101T010655Z,291.6,4.479275200528711,0.5789473684210527
20180101T010708Z,244.80000000000004,6.562682848061104,0.5789473684210527
20180101T010759Z,248.4,8.465719296578376,0.5789473684210527
20180101T010827Z,284.40000000000003,8.465719296578376,0.5789473684210527
20180101T010841Z,338.40000000000003,0.23961257193520702,0.46842105263157896
20180101T010938Z,284.40000000000003,5.0874361239029895,0.5789473684210527
20180101T010957Z,21.6,6.562682848061104,0.5789473684210527
20180101T011032Z,302.40000000000003,10.920595260767984,0.5421052631578948
20180101T011041Z,252.0,8.465719296578376,0.5789473684210527
20180101T011059Z,262.8,0.6634976520136784,0.43157894736842106
20180101T011119Z,79.2,8.465719296578376,0.5789473684210527
20180101T011139Z,223.20000000000002,3.0572719704105853,0.5789473684210527
20180101T011217Z,252.0,7.453712553094249,0.5789473684210527
20180101T011246Z,248.4,7.453712553094249,0.5789473684210527
20180101T011252Z,252.0,8.465719296578376,0.5789473684210527
20180101T011439Z,86.4,16.0,0.5789473684210527
20180101T011540Z,93.60000000000001,7.453712553094249,0.5789473684210527
20180101T011606Z,248.4,8.465719296578376,0.5789473684210527
20180101T011643Z,255.60000000000002,5.778168376825359,0.5789473684210527
20180101T011824Z,252.0,7.453712553094249,0.5789473684210527
20180101T011837Z,50.400000000000006,10.920595260767984,0.5789473684210527
20180101T011925Z,244.80000000000004,5.0874361239029895,0.5789473684210527
20180101T012026Z,284.40000000000003,8.465719296578376,0.5789473684210527
20180101T012048Z,248.4,8.465719296578376,0.5789473684210527
20180101T012157Z,230.4,3.0572719704105853,0.5789473684210527
20180101T012248Z,259.2,3.943814886992401,0.5789473684210527
20180101T012303Z,302.40000000000003,2.3700179062375537,0.5789473684210527
20180101T012335Z,223.20000000000002,2.6918003852647128,0.5789473684210527
20180101T012504Z,252.0,6.562682848061104,0.5789473684210527
20180101T012516Z,252.0,5.778168376825359,0.5789473684210527
20180101T012547Z,255.60000000000002,5.0874361239029895,0.5789473684210527
20180101T012732Z,219.60000000000002,2.6918003852647128,0.5789473684210527
20180101T012827Z,234.0,3.472364426509674,0.5789473684210527
20180101T012952Z,252.0,10.920595260767984,0.5789473684210527
20180101T013003Z,295.2,3.472364426509674,0.5789473684210527
20180101T013041Z,277.2,5.778168376825359,0.5789473684210527
20180101T013102Z,252.0,10.920595260767984,0.5789473684210527
20180101T013109Z,288.0,5.0874361239029895,0.5789473684210527
20180101T013117Z,262.8,3.943814886992401,0.5789473684210527
20180101T013218Z,219.60000000000002,10.920595260767984,0.6157894736842106
20180101T013231Z,262.8,3.943814886992401,0.5789473684210527
20180101T013341Z,208.8,5.778168376825359,0.5789473684210527
20180101T013439Z,288.0,4.479275200528711,0.5789473684210527
20180101T013457Z,262.8,1.1040895136738127,0.46842105263157896
20180101T013518Z,356.40000000000003,3.472364426509674,0.5789473684210527
20180101T013548Z,219.60000000000002,2.6918003852647128,0.5789473684210527
20180101T013703Z,252.0,7.453712553094249,0.5789473684210527
20180101T013722Z,230.4,3.472364426509674,0.5789473684210527
20180101T013737Z,266.40000000000003,1.8372539081409522,0.5789473684210527
20180101T013815Z,255.60000000000002,5.0874361239029895,0.5789473684210527
20180101T013904Z,187.20000000000002,3.943814886992401,0.5789473684210527
20180101T013915Z,237.60000000000002,0.39872594456840704,0.6526315789473685
20180101T014105Z,252.0,7.453712553094249,0.5789473684210527
20180101T014156Z,295.2,2.3700179062375537,0.5789473684210527
20180101T014233Z,255.60000000000002,5.778168376825359,0.5789473684210527
20180101T014524Z,7.2,2.6918003852647128,0.5789473684210527
20180101T014704Z,36.0,3.943814886992401,0.6157894736842106
20180101T014858Z,342.00000000000006,0.9721047414289302,0.6157894736842106
20180101T014939Z,252.0,6.562682848061104,0.5789473684210527
20180101T015028Z,43.2,16.0,0.5789473684210527
20180101T015049Z,248.4,8.465719296578376,0.5789473684210527
20180101T015059Z,255.60000000000002,5.778168376825359,0.5789473684210527
20180101T015140Z,291.6,3.0572719704105853,0.5789473684210527
20180101T015152Z,50.400000000000006,3.943814886992401,0.6526315789473685
20180101T015245Z,115.2,3.943814886992401,0.5789473684210527
20180101T015333Z,248.4,5.778168376825359,0.5789473684210527
20180101T015418Z,226.8,3.0572719704105853,0.5789473684210527
20180101T015506Z,284.40000000000003,6.562682848061104,0.5789473684210527
20180101T015612Z,248.4,8.465719296578376,0.5789473684210527
20180101T015633Z,284.40000000000003,4.479275200528711,0.5789473684210527
20180101T015758Z,252.0,6.562682848061104,0.5789473684210527
20180101T015822Z,43.2,16.0,0.5789473684210527
20180101T015829Z,331.2,3.472364426509674,0.5789473684210527
20180101T015842Z,298.8,3.472364426509674,0.5789473684210527
20180101T015941Z,46.800000000000004,5.778168376825359,0.5789473684210527
20180101T020039Z,237.60000000000002,3.943814886992401,0.5789473684210527
20180101T020220Z,284.40000000000003,5.0874361239029895,0.5789473684210527
20180101T020358Z,284.40000000000003,7.453712553094249,0.5789473684210527
20180101T020529Z,345.6,2.6918003852647128,0.5789473684210527
