event_id,1a,1b,1c,1d,2a,2b,2c,2d,3a,3b,3c,3d,4a,4b,4c,4d,5a,5b,5c,5d,6a,6b,6c,6d,7a,7b,7c,7d,8a,8b,8c,8d
20180109T000038Z,0.44498957266191935,0.3707472770140802,0.47394069161386043,0.39770245676186533,0.3152126160778132,0.2383736271335425,0.29547528195850803,0.3007685523108309,0.08346531093532264,0.3952348593689424,0.21276916586898892,0.22992168837706636,0.205627181147307,0.3756711172450047,0.3367307933502841,0.2735066010506415,0.21602919907321208,0.28682858347336915,0.24947145610140045,0.16093107344926633,0.38962031312883055,0.217159647456986,0.41437660947903127,0.3444568765508351,0.3374460918579772,0.18716564900196572,0.2781793524294779,0.2906766563726093,0.2942055727469149,0.22337290279310865,0.2909370937704011,0.3015072701292448
20180109T000046Z,0.48451810791287664,0.5102133730322815,0.7635515338116274,0.8017552491162269,0.5692529302723874,0.4852251907558189,0.5885315682471061,0.6145102404067221,0.047411597331024125,0.2073883622386818,0.14912595316957147,0.1588337947471412,0.2846252857730083,0.5025380258470834,0.5935335899619304,0.4589612204987665,0.3211977941424948,0.323863824639864,0.2631114107634992,0.2404607438331013,0.49723632488392355,0.5478390196153391,0.5675480218388352,0.48748875825963994,0.3894853604092571,0.32034671628061145,0.4148110931888796,0.48060227198818295,0.3522784874077767,0.340173463438509,0.483527869200571,0.4194133539090563
20180109T000202Z,0.5100909127200859,0.5493580700413377,0.6390366859087101,0.5410295590414144,0.41160656134827833,0.37634097528765936,0.3688592216063187,0.34309222881549367,0.04687865041699684,0.07924347767785359,0.0983860043064899,0.059823608417475554,0.31775980401271814,0.5319932356006848,0.43490343638235573,0.4773256940994546,0.2785470995216445,0.36623129297759777,0.4037508393215592,0.3404769783281423,0.4133693179431308,0.41342998082863297,0.42658341350034534,0.3472494198201094,0.443503831136234,0.3562665746563693,0.42697411538162205,0.34812927015837014,0.2685756099876281,0.3171759605133081,0.25845900730654453,0.3365756094627765
20180109T000321Z,0.10319679332570984,0.1263617959180128,0.04472209512323191,0.06596600170555855,0.05112792160727618,0.10813000048276221,0.04750051032774035,0.03819323940714542,0.5450817426476444,0.4195468557694767,0.5012296153399639,0.40815865837548504,0.1156742141551993,0.0986790865188297,0.04141156455655071,0.03293288067051222,0.27096712242233323,0.1818318765684637,0.19284222641385146,0.2754856214416587,0.03822226398810237,0.07018475806408482,0.023976750059497984,0.03231569574452582,0.02494797550698708,0.030894282861908626,0.026118074406957844,0.030518242021938747,0.10329611702904194,0.04374999129198265,0.09913266551090766,0.07063985043967544
20180109T000353Z,0.28365460089341604,0.22201326224893045,0.4863088383447415,0.31703300143210583,0.3445097093068261,0.16227280674486913,0.23316839718931545,0.29148787212019966,0.10793423781148044,0.2769773684500953,0.2157371031195069,0.20017451073241996,0.14040435170580123,0.242526207221219,0.25406162289341966,0.33973541126026796,0.1787232423619819,0.19718408082363248,0.1999859336392934,0.14173888150050581,0.29275872461958935,0.2920736623035638,0.28811375521812593,0.246873691371414,0.17964999993816144,0.22489080730213673,0.2693274538141682,0.27883459892199974,0.16230175734200186,0.14550132718104042,0.21225456195821682,0.26812634495686594
20180109T000402Z,0.3596923975637473,0.390389778203651,0.570090082289026,0.496453911970922,0.5002693041316791,0.43958421013852095,0.37291561482092633,0.36874631596105095,0.02776749168818417,0.06601919005656796,0.08772693013898393,0.05769125024784442,0.21212660143387282,0.37561328203729344,0.4500081665802076,0.419331860945892,0.20399055897292198,0.31641476334731994,0.20234849972182975,0.23117500456680948,0.2935061226596252,0.44228170999215033,0.2805050360254793,0.34621304092366617,0.5025612459832121,0.36027793769814825,0.4498412895679264,0.3747571816720927,0.16941164446099446,0.2994244852319927,0.24659817928164196,0.21359899804785795
20180109T000436Z,0.5176473142332855,0.6020402562454987,0.8212716783906543,0.7459971584377549,0.5817841621559161,0.45037867431827255,0.6283660000973552,0.6262653110556047,0.053430278317739936,0.1819209129587821,0.12652902045301803,0.13268085067754476,0.20581437204683703,0.5120704900920718,0.5756916441153274,0.6224833017808967,0.3260945206141866,0.3925950916191404,0.29838264598648895,0.2835787151474252,0.6044593977362019,0.6048497791621428,0.5964447123581871,0.4620604386073717,0.4458206631608247,0.49102478376509173,0.3478133817556657,0.5422414465325128,0.29524513186043316,0.35898044327246004,0.43107024835181834,0.41974050955762565
20180109T000505Z,0.5348248896680248,0.467532191749702,0.751288451946321,0.7495956008644703,0.6006275557568984,0.48983676886276817,0.5719941489224933,0.5335958833548283,0.02505716568374035,0.07881695949540513,0.05770215335317114,0.05133001363269424,0.2239399954457958,0.5172256027211088,0.519967590920988,0.5389543121603985,0.31886537725898545,0.3316862702535436,0.27756663931764225,0.24535176388857527,0.4609675855437149,0.49473090280998183,0.6539663171796556,0.4229574997616174,0.4078727535841154,0.3125660231235797,0.32026127952746813,0.524199130704046,0.3237261376411866,0.4352195693736314,0.4869778087524397,0.4775292322403713
20180109T000524Z,0.10730197126020892,0.10647269034939151,0.488074296237707,0.18506040868076998,0.43983021728848753,0.17536464565047716,0.6721273911893536,0.5745054786551317,0.02243405176666959,0.06196543621668753,0.08297192373667915,0.06121988739361376,0.12373858511295742,0.3515567828262923,0.4623918648100082,0.64262222564979,0.2177923609254949,0.3180444517279079,0.22483642735356063,0.18718609119538296,0.6857255853115625,0.5101925215163436,0.5432709501952063,0.30305263071007404,0.33430162932308716,0.4213405111976945,0.3048545863943246,0.4097668939944366,0.20230702559379093,0.44565146351366997,0.35511540096620603,0.3839466616108377
20180109T000551Z,0.37345785017639593,0.3839092260589858,0.28810794658227323,0.2689090016226234,0.3794240732041044,0.34571849569597807,0.261997242835787,0.30755719074136184,0.04502694942465577,0.07322289535599327,0.10094859786500272,0.05934347643547636,0.4200045428622829,0.3551871730990707,0.28477239820020933,0.2443067407062668,0.2562990691406277,0.2578379578018421,0.2947666057485528,0.23084090313927574,0.3065324753646451,0.35666200339623827,0.28156106126799146,0.32083386106490663,0.27583030830347943,0.15386790812518367,0.21577917794616114,0.22387255470897283,0.25763053168532124,0.33250307344985924,0.30198927331700864,0.3221628854873585
