event_id,baz,rad,slow,vel,baz_opt,rad_opt,slow_opt,vel_opt
20180105T000052Z,1.3823007675795091,10.920595260767984,0.5840286054827175,1.7122448979591838,1.3616113379374615,8.18363882094813,0.5878855950445816,1.7010112314865722
20180105T000132Z,1.884955592153876,2.3700179062375537,0.5903614457831325,1.693877551020408,1.8514336187064928,2.1446323740375925,0.5953181694888536,1.6797740288333722
20180105T000238Z,4.39822971502571,3.943814886992401,0.5778301886792453,1.730612244897959,4.377547706223346,4.103274101148757,0.579791440395387,1.7247581290921665
20180105T000302Z,4.523893421169302,4.479275200528711,0.5840286054827175,1.7122448979591838,4.527349713758763,4.31566730814584,0.5838352014695947,1.712812104311046
20180105T000439Z,4.272566008882119,5.778168376825359,0.5903614457831325,1.693877551020408,4.28691266397494,5.317552651464988,0.5834393353495526,1.7139742547541397
20180105T000456Z,3.769911184307752,2.6918003852647128,0.5840286054827175,1.7122448979591838,3.732845184360973,2.9641620349898834,0.5840925466742093,1.7120574568087623
20180105T000546Z,3.8955748904513436,5.778168376825359,0.624203821656051,1.6020408163265305,3.8899626588369762,5.583644679290827,0.6260310469539532,1.5973648669113907
20180105T000623Z,0.3769911184307752,4.479275200528711,0.5717619603267211,1.7489795918367348,0.3552899903704188,4.3401298102306285,0.5713322211050269,1.7502951226273862
20180105T000645Z,4.272566008882119,0.584181993816139,0.7050359712230216,1.4183673469387754,4.24691182604099,0.5992137240303288,0.7041734098773875,1.4201047440489447
20180105T000653Z,0.25132741228718347,2.086701861934038,0.5778301886792453,1.730612244897959,0.28086754598163693,2.1914986156773066,0.5791249626662194,1.7267430424620693
20180105T000720Z,2.387610416728243,3.943814886992401,0.5840286054827175,1.7122448979591838,2.386528609328997,3.8954544210632878,0.5839350868681129,1.7125191181153654
20180105T000736Z,0.12566370614359174,3.0572719704105853,0.5778301886792453,1.730612244897959,0.10657216168413253,2.814659366052128,0.5749401275498314,1.7393115423367762
20180105T000841Z,4.0212385965949355,2.3700179062375537,0.56,1.7857142857142856,4.009010109930184,2.238843824710103,0.5614979280621255,1.7809504719835005
20180105T000855Z,1.1309733552923256,16.0,0.5903614457831325,1.693877551020408,1.1442341339842854,16.0,0.5881297249930242,1.7003051495345878
20180105T000940Z,4.272566008882119,2.6918003852647128,0.5778301886792453,1.730612244897959,4.250420174671383,2.7205348809592182,0.5840635159212656,1.7121425542608357
20180105T001121Z,5.529203070318037,2.6918003852647128,0.5840286054827175,1.7122448979591838,5.546208370675529,3.0230305237564683,0.5790398472805918,1.7269968633357609
20180105T001143Z,5.906194188748811,2.086701861934038,0.5903614457831325,1.693877551020408,5.9200202815472185,2.2362138471280746,0.5766815632584225,1.7340592516079454
20180105T001211Z,1.2566370614359172,9.615128393797233,0.5840286054827175,1.7122448979591838,1.3084568751412078,13.003171847946692,0.5839576742467554,1.7124528781814468
20180105T001429Z,1.7592918860102844,7.453712553094249,0.5903614457831325,1.693877551020408,1.803972415274285,16.0,0.5854299332341645,1.7081463437914317
20180105T001521Z,0.3769911184307752,2.6918003852647128,0.5778301886792453,1.730612244897959,0.43591647398009736,3.6206959779578023,0.5835305325911473,1.713706385781622
20180105T001557Z,2.387610416728243,14.087332295285256,0.7050359712230216,1.4183673469387754,2.391643428904506,15.99943944166693,0.7087248776078738,1.4109847581127017
20180105T001615Z,1.7592918860102844,12.40330819986167,0.5840286054827175,1.7122448979591838,1.71312902770864,6.598104157647409,0.5853466169629309,1.7083894756042102
20180105T001650Z,4.900884539600078,4.479275200528711,0.5778301886792453,1.730612244897959,4.927580678885195,4.670708843271463,0.5824761163188905,1.716808590058182
20180105T001752Z,2.1362830044410597,5.0874361239029895,0.5840286054827175,1.7122448979591838,2.105520405664198,4.822697925389194,0.5855252733591075,1.7078682091092106
20180105T001828Z,5.152211951887261,5.0874361239029895,0.5903614457831325,1.693877551020408,5.123036592564818,5.16038966378784,0.5830620304090703,1.7150833836640165
20180105T001846Z,5.026548245743669,2.3700179062375537,0.5778301886792453,1.730612244897959,5.026850892770765,2.3117806187558516,0.5775201990644596,1.7315411679451675
20180105T001958Z,0.8796459430051422,5.778168376825359,0.5903614457831325,1.693877551020408,0.8712252875104975,5.9417261495539275,0.5911136014386906,1.6917221961500042
20180105T002018Z,5.403539364174445,2.086701861934038,0.56,1.7857142857142856,5.410273638436277,2.0470102806870925,0.5700645189752735,1.7541874063615857
20180105T002132Z,2.387610416728243,3.943814886992401,0.5778301886792453,1.730612244897959,2.4021152697955332,4.076980356873332,0.5808349178608572,1.721659578736891
20180105T002250Z,3.6442474781641603,0.11162520220704067,0.6703146374829002,1.4918367346938775,3.5898144826089005,0.11017524814996664,0.672474119098434,1.4870460759748942
20180105T002311Z,3.392920065876977,2.6918003852647128,0.5778301886792453,1.730612244897959,3.4032717773858963,2.7099625288341347,0.5737165000773683,1.7430211609133526
20180105T002510Z,3.267256359733385,5.0874361239029895,0.5658198614318707,1.76734693877551,3.291319920724278,4.6124801826350055,0.5711685194462215,1.7507967717995971
20180105T002608Z,3.392920065876977,7.453712553094249,0.5717619603267211,1.7489795918367348,3.3748366713416322,8.805385717325214,0.5707770080326839,1.7519976907386883
20180105T002639Z,2.387610416728243,3.943814886992401,0.5840286054827175,1.7122448979591838,2.4217350840859035,3.7428115557864405,0.5827457812762978,1.7160141388065562
20180105T002744Z,4.39822971502571,2.3700179062375537,0.5717619603267211,1.7489795918367348,4.415518670769014,2.171737405092121,0.5686410065312888,1.758578766768865
20180105T002807Z,4.0212385965949355,3.0572719704105853,0.5840286054827175,1.7122448979591838,4.02684964753294,3.07627938536016,0.5805600175971035,1.7224747996579728
20180105T002932Z,2.387610416728243,3.943814886992401,0.5840286054827175,1.7122448979591838,2.3568128333463063,4.102254861140144,0.5843051282746039,1.7114345769185744
20180105T003022Z,4.39822971502571,5.0874361239029895,0.5717619603267211,1.7489795918367348,4.439131021615577,8.172403730451638,0.5773362778781952,1.7320927825203758
20180105T003032Z,5.6548667764616285,3.472364426509674,0.5717619603267211,1.7489795918367348,5.65778251136073,3.408226585562559,0.574761739519202,1.7398513701286331
20180105T003059Z,4.523893421169302,2.6918003852647128,0.5778301886792453,1.730612244897959,4.530811980018456,2.5694834463273404,0.5771627982041918,1.7326134032051985
20180105T003210Z,4.649557127312894,6.562682848061104,0.5840286054827175,1.7122448979591838,4.6595574754816305,5.562948844895226,0.5834350891246373,1.7139867290127513
20180105T003244Z,5.6548667764616285,3.0572719704105853,0.5840286054827175,1.7122448979591838,5.667555389994833,3.357892097050801,0.5776161395293846,1.7312535636811577
20180105T003310Z,2.5132741228718345,4.479275200528711,0.5174234424498416,1.9326530612244897,2.509858973464196,4.390749533423536,0.5181092477006923,1.9300948679026324
20180105T003506Z,1.5079644737231008,10.920595260767984,0.5840286054827175,1.7122448979591838,1.4771431425176935,7.3581688286898554,0.5857647289121164,1.7071700473621931
20180105T003608Z,3.518583772020569,5.0874361239029895,0.5717619603267211,1.7489795918367348,3.5366488507784313,4.59099463206797,0.5751620783913869,1.73864035472714
20180105T003747Z,0.8796459430051422,5.778168376825359,0.5903614457831325,1.693877551020408,0.8700915696695788,6.266414939468024,0.5886202511670411,1.6988882017180478
20180105T003924Z,2.261946710584651,4.479275200528711,0.5840286054827175,1.7122448979591838,2.279360745326583,4.490044086428697,0.5841869840792839,1.7117806922317245
20180105T004056Z,2.8902652413026098,3.943814886992401,0.5717619603267211,1.7489795918367348,2.892455866637551,3.9154700922603256,0.5747058167791034,1.740020669365114
20180105T004258Z,1.6336281798666925,1.1040895136738127,0.5658198614318707,1.76734693877551,1.6686077738897023,1.1790659036284556,0.565789218564033,1.7674426574228286
20180105T004305Z,5.026548245743669,16.0,0.5717619603267211,1.7489795918367348,4.999308097496725,16.0,0.5684357543054714,1.7592137588562216
20180105T004331Z,5.277875658030853,5.778168376825359,0.5840286054827175,1.7122448979591838,5.245631826718888,5.202821694380388,0.5819623401943691,1.7183242470054176
20180105T004344Z,6.031857894892403,2.6918003852647128,0.5778301886792453,1.730612244897959,6.03666126567166,2.786390647849536,0.5757090143686843,1.7369886089009536
20180105T004409Z,4.523893421169302,4.479275200528711,0.5840286054827175,1.7122448979591838,4.517280018615205,4.793801453316337,0.5851568751186701,1.7089434346938153
20180105T004441Z,3.769911184307752,2.3700179062375537,0.5658198614318707,1.76734693877551,3.7608804854490856,2.4126890764672284,0.5671234673054212,1.7632844656408049
20180105T004448Z,3.267256359733385,8.465719296578376,0.5717619603267211,1.7489795918367348,3.2855234734385395,7.785495835113872,0.5744314682350574,1.7408517034634319
20180105T004503Z,2.387610416728243,9.615128393797233,0.6464379947229552,1.546938775510204,2.394224426647872,9.456972285858473,0.6466885205169999,1.5463394946311133
20180105T004533Z,5.403539364174445,2.3700179062375537,0.624203821656051,1.6020408163265305,5.404931684513464,2.2358195014992166,0.6380896805311864,1.5671778286204792
20180105T004541Z,5.403539364174445,2.3700179062375537,0.5717619603267211,1.7489795918367348,5.392988312571777,2.153405294451082,0.5815865472216701,1.7194345446557462
20180105T004749Z,1.3823007675795091,16.0,0.5840286054827175,1.7122448979591838,1.3489455150701937,8.829221317320734,0.5870462860110242,1.7034431932020109
20180105T004837Z,5.403539364174445,3.0572719704105853,0.5717619603267211,1.7489795918367348,5.429380021939055,3.2127132278009505,0.5818714735493773,1.7185925852320385
20180105T004854Z,2.261946710584651,1.8372539081409522,0.6171284634760705,1.620408163265306,2.2618685171280073,1.8165553893886788,0.6173999657380476,1.6196955871297913
20180105T004941Z,4.775220833456486,4.479275200528711,0.5840286054827175,1.7122448979591838,4.762355604555514,4.266266721008162,0.584953712197025,1.7095369755738528
20180105T005009Z,2.5132741228718345,3.0572719704105853,0.5778301886792453,1.730612244897959,2.4549720063700544,3.835389058885133,0.5809482729274555,1.7213236472171636
20180105T005131Z,6.157521601035995,3.0572719704105853,0.56,1.7857142857142856,6.109998838649831,2.647441469135238,0.5746851587306632,1.7400832174068175
20180105T005217Z,1.2566370614359172,6.562682848061104,0.4382826475849732,2.2816326530612243,1.2236527393132988,4.243071160537493,0.45643205900146955,2.1909065769562437
