event_id,baz,rad,slow
20180107T000010Z,10.8,2.6918003852647128,0.5789473684210527
20180107T000211Z,79.2,16.0,0.5789473684210527
20180107T000416Z,75.60000000000001,14.087332295285256,0.5789473684210527
20180107T000436Z,201.60000000000002,5.0874361239029895,0.5789473684210527
20180107T000503Z,82.8,7.453712553094249,0.5789473684210527
20180107T000520Z,356.40000000000003,2.3700179062375537,0.5789473684210527
20180107T000539Z,183.6,4.479275200528711,0.5789473684210527
20180107T000619Z,248.4,5.778168376825359,0.5789473684210527
20180107T000715Z,72.0,16.0,0.5789473684210527
20180107T000820Z,0.0,3.0572719704105853,0.5789473684210527
20180107T001000Z,104.4,8.465719296578376,0.5789473684210527
20180107T001015Z,97.2,8.465719296578376,0.5789473684210527
20180107T001151Z,140.4,3.472364426509674,0.5789473684210527
20180107T001357Z,270.0,5.0874361239029895,0.5789473684210527
20180107T001416Z,50.400000000000006,8.465719296578376,0.5789473684210527
20180107T001444Z,327.6,1.8372539081409522,0.5789473684210527
20180107T001519Z,104.4,16.0,0.5789473684210527
20180107T001553Z,194.4,5.778168376825359,0.5789473684210527
20180107T001615Z,255.60000000000002,4.479275200528711,0.5789473684210527
20180107T001625Z,0.0,3.0572719704105853,0.5789473684210527
20180107T001646Z,32.4,4.479275200528711,0.5789473684210527
20180107T001703Z,194.4,5.0874361239029895,0.5789473684210527
20180107T001830Z,226.8,3.943814886992401,0.5789473684210527
20180107T001841Z,212.4,2.6918003852647128,0.5789473684210527
20180107T001859Z,190.8,3.472364426509674,0.5789473684210527
20180107T001925Z,122.40000000000002,4.479275200528711,0.5789473684210527
20180107T001940Z,252.0,3.943814886992401,0.5789473684210527
20180107T002042Z,25.200000000000003,2.3700179062375537,0.46842105263157896
20180107T002131Z,79.2,16.0,0.5789473684210527
20180107T002201Z,219.60000000000002,3.472364426509674,0.43157894736842106
20180107T002218Z,46.800000000000004,5.778168376825359,0.5789473684210527
20180107T002231Z,140.4,3.472364426509674,0.5789473684210527
20180107T002241Z,3.6,3.472364426509674,0.5789473684210527
20180107T002313Z,241.20000000000002,5.0874361239029895,0.5789473684210527
20180107T002331Z,248.4,3.0572719704105853,0.5789473684210527
20180107T002349Z,79.2,8.465719296578376,0.5789473684210527
20180107T002533Z,230.4,4.479275200528711,0.5789473684210527
20180107T002614Z,75.60000000000001,12.40330819986167,0.5789473684210527
20180107T002625Z,7.2,3.943814886992401,0.5789473684210527
20180107T002727Z,277.2,4.479275200528711,0.5789473684210527
20180107T002751Z,136.8,3.472364426509674,0.5789473684210527
20180107T002808Z,187.20000000000002,3.943814886992401,0.5789473684210527
20180107T002926Z,0.0,10.920595260767984,0.32105263157894737
20180107T002956Z,115.2,4.479275200528711,0.5789473684210527
20180107T003045Z,288.0,2.086701861934038,0.1736842105263158
20180107T003102Z,162.00000000000003,6.562682848061104,0.5789473684210527
20180107T003121Z,61.20000000000001,10.920595260767984,0.5789473684210527
20180107T003140Z,252.0,3.943814886992401,0.5789473684210527
20180107T003232Z,140.4,3.472364426509674,0.5789473684210527
20180107T003306Z,187.20000000000002,3.0572719704105853,0.5789473684210527
20180107T003423Z,334.8,1.4242516540045356,0.2473684210526316
20180107T003434Z,39.6,5.0874361239029895,0.5789473684210527
20180107T003501Z,100.80000000000001,3.0572719704105853,0.39473684210526316
20180107T003542Z,25.200000000000003,2.3700179062375537,0.5789473684210527
20180107T003605Z,118.80000000000001,3.943814886992401,0.5789473684210527
20180107T003651Z,302.40000000000003,2.6918003852647128,0.5789473684210527
20180107T003707Z,201.60000000000002,5.0874361239029895,0.5789473684210527
20180107T003754Z,115.2,5.0874361239029895,0.5789473684210527
20180107T003823Z,252.0,7.453712553094249,0.5789473684210527
20180107T003851Z,93.60000000000001,16.0,0.5789473684210527
20180107T003953Z,234.0,0.8558976573957302,0.1368421052631579
20180107T004150Z,43.2,5.0874361239029895,0.5789473684210527
20180107T004220Z,291.6,2.6918003852647128,0.5789473684210527
20180107T004237Z,100.80000000000001,12.40330819986167,0.5789473684210527
20180107T004302Z,140.4,3.472364426509674,0.5789473684210527
20180107T004338Z,324.00000000000006,3.472364426509674,0.5789473684210527
20180107T004355Z,190.8,3.472364426509674,0.5789473684210527
20180107T004439Z,288.0,3.472364426509674,0.5789473684210527
20180107T004454Z,277.2,3.943814886992401,0.5789473684210527
20180107T004525Z,324.00000000000006,1.8372539081409522,0.5789473684210527
20180107T004538Z,140.4,10.920595260767984,0.5789473684210527
20180107T004554Z,136.8,3.943814886992401,0.5789473684210527
20180107T004655Z,223.20000000000002,0.584181993816139,0.5052631578947369
20180107T004738Z,147.6,4.479275200528711,0.5789473684210527
20180107T004810Z,39.6,4.479275200528711,0.5789473684210527
20180107T004829Z,147.6,4.479275200528711,0.5789473684210527
20180107T004838Z,252.0,7.453712553094249,0.5789473684210527
20180107T004855Z,21.6,0.3510615547429147,0.6894736842105263
20180107T004905Z,133.20000000000002,5.778168376825359,0.5789473684210527
20180107T004937Z,147.6,3.943814886992401,0.5789473684210527
20180107T004943Z,284.40000000000003,2.6918003852647128,0.5789473684210527
20180107T005003Z,147.6,3.943814886992401,0.5789473684210527
20180107T005015Z,86.4,10.920595260767984,0.5789473684210527
20180107T005029Z,147.6,3.943814886992401,0.5789473684210527
20180107T005112Z,82.8,10.920595260767984,0.5789473684210527
20180107T005123Z,147.6,2.6918003852647128,0.5789473684210527
20180107T005235Z,226.8,3.472364426509674,0.5789473684210527
20180107T005247Z,133.20000000000002,6.562682848061104,0.5789473684210527
20180107T005319Z,234.0,2.6918003852647128,0.5789473684210527
20180107T005411Z,252.0,7.453712553094249,0.5789473684210527
20180107T005424Z,46.800000000000004,7.453712553094249,0.5789473684210527
20180107T005441Z,68.4,16.0,0.5789473684210527
20180107T005457Z,136.8,3.472364426509674,0.5789473684210527
20180107T005611Z,270.0,0.39872594456840704,0.5421052631578948
20180107T005710Z,241.20000000000002,5.778168376825359,0.5789473684210527
20180107T005718Z,248.4,4.479275200528711,0.5789473684210527
20180107T005833Z,10.8,2.6918003852647128,0.5789473684210527
20180107T005920Z,75.60000000000001,1.8372539081409522,0.46842105263157896
20180107T005954Z,248.4,5.778168376825359,0.5789473684210527
20180107T010135Z,252.0,4.479275200528711,0.5789473684210527
20180107T010223Z,309.6,4.479275200528711,0.5789473684210527
20180107T010248Z,190.8,4.479275200528711,0.5052631578947369
20180107T010306Z,298.8,5.0874361239029895,0.5789473684210527
20180107T010520Z,273.6,3.943814886992401,0.5789473684210527
20180107T010640Z,226.8,2.3700179062375537,0.6526315789473685
20180107T010719Z,198.00000000000003,5.0874361239029895,0.5789473684210527
20180107T010800Z,291.6,6.562682848061104,0.5789473684210527
20180107T010833Z,234.0,3.0572719704105853,0.5789473684210527
20180107T010849Z,295.2,4.479275200528711,0.5789473684210527
20180107T010916Z,100.80000000000001,10.920595260767984,0.5789473684210527
20180107T011009Z,270.0,6.562682848061104,0.5789473684210527
20180107T011031Z,187.20000000000002,3.943814886992401,0.5789473684210527
20180107T011037Z,187.20000000000002,3.943814886992401,0.5789473684210527
20180107T011048Z,162.00000000000003,4.479275200528711,0.5789473684210527
20180107T011057Z,237.60000000000002,3.0572719704105853,0.5789473684210527
20180107T011109Z,187.20000000000002,3.943814886992401,0.5789473684210527
20180107T011135Z,306.00000000000006,3.0572719704105853,0.5789473684210527
20180107T011159Z,187.20000000000002,4.479275200528711,0.5789473684210527
20180107T011250Z,100.80000000000001,14.087332295285256,0.5789473684210527
20180107T011355Z,187.20000000000002,4.479275200528711,0.5421052631578948
20180107T011418Z,284.40000000000003,16.0,0.5789473684210527
20180107T011446Z,356.40000000000003,3.0572719704105853,0.5789473684210527
20180107T011458Z,280.8,16.0,0.5789473684210527
20180107T011508Z,270.0,3.943814886992401,0.5789473684210527
20180107T011536Z,50.400000000000006,0.39872594456840704,0.2473684210526316
20180107T011601Z,277.2,4.479275200528711,0.5789473684210527
20180107T011705Z,118.80000000000001,5.778168376825359,0.5789473684210527
20180107T011807Z,36.0,4.479275200528711,0.5789473684210527
20180107T011850Z,21.6,12.40330819986167,0.35789473684210527
20180107T011911Z,252.0,2.6918003852647128,0.5789473684210527
20180107T011929Z,140.4,3.943814886992401,0.5789473684210527
20180107T011937Z,248.4,5.778168376825359,0.5789473684210527
20180107T012024Z,118.80000000000001,4.479275200528711,0.5789473684210527
20180107T012158Z,259.2,3.943814886992401,0.5789473684210527
20180107T012224Z,144.0,2.6918003852647128,0.5789473684210527
20180107T012238Z,352.8,2.3700179062375537,0.5789473684210527
20180107T012308Z,46.800000000000004,8.465719296578376,0.5789473684210527
20180107T012458Z,244.80000000000004,9.615128393797233,0.5789473684210527
20180107T012607Z,248.4,7.453712553094249,0.5789473684210527
20180107T012715Z,277.2,4.479275200528711,0.5789473684210527
20180107T012841Z,291.6,2.6918003852647128,0.5789473684210527
20180107T012933Z,79.2,0.45286183213195336,0.2473684210526316
20180107T013007Z,162.00000000000003,5.0874361239029895,0.5789473684210527
20180107T013059Z,266.40000000000003,1.2539941451294703,0.8
20180107T013323Z,284.40000000000003,3.472364426509674,0.5789473684210527
20180107T013402Z,115.2,6.562682848061104,0.5789473684210527
20180107T013420Z,82.8,16.0,0.5789473684210527
20180107T013459Z,97.2,6.562682848061104,0.5789473684210527
20180107T013616Z,46.800000000000004,5.0874361239029895,0.5789473684210527
20180107T013736Z,111.60000000000001,16.0,0.5789473684210527
20180107T013754Z,291.6,3.943814886992401,0.5789473684210527
20180107T013933Z,46.800000000000004,5.778168376825359,0.5789473684210527
20180107T014046Z,82.8,16.0,0.5789473684210527
20180107T014132Z,288.0,5.778168376825359,0.5789473684210527
20180107T014316Z,7.2,3.472364426509674,0.5789473684210527
20180107T014529Z,252.0,16.0,0.5789473684210527
20180107T014609Z,248.4,5.0874361239029895,0.5789473684210527
20180107T014753Z,32.4,2.6918003852647128,0.5789473684210527
20180107T014922Z,72.0,16.0,0.5789473684210527
20180107T014948Z,320.40000000000003,3.0572719704105853,0.5789473684210527
20180107T015050Z,252.0,12.40330819986167,0.5789473684210527
20180107T015116Z,190.8,5.778168376825359,0.5789473684210527
20180107T015217Z,255.60000000000002,2.6918003852647128,0.5789473684210527
20180107T015242Z,280.8,4.479275200528711,0.5789473684210527
20180107T015323Z,291.6,3.0572719704105853,0.5789473684210527
20180107T015332Z,252.0,3.472364426509674,0.5789473684210527
20180107T015412Z,244.80000000000004,6.562682848061104,0.5789473684210527
20180107T015419Z,129.6,3.943814886992401,0.5789473684210527
20180107T015654Z,136.8,3.943814886992401,0.5789473684210527
20180107T015710Z,36.0,3.943814886992401,0.5789473684210527
20180107T015858Z,36.0,4.479275200528711,0.5789473684210527
20180107T015928Z,129.6,3.943814886992401,0.5789473684210527
20180107T015948Z,32.4,4.479275200528711,0.5789473684210527
20180107T020203Z,183.6,3.943814886992401,0.5789473684210527
20180107T020223Z,291.6,5.0874361239029895,0.5789473684210527
20180107T020237Z,25.200000000000003,3.472364426509674,0.5789473684210527
20180107T020254Z,288.0,6.562682848061104,0.5789473684210527
20180107T020402Z,234.0,4.479275200528711,0.5789473684210527
20180107T020420Z,324.00000000000006,3.472364426509674,0.5789473684210527
20180107T020438Z,43.2,4.479275200528711,0.5789473684210527
20180107T020539Z,122.40000000000002,4.479275200528711,0.5789473684210527
20180107T020602Z,248.4,7.453712553094249,0.5789473684210527
20180107T020647Z,327.6,3.0572719704105853,0.5789473684210527
20180107T020716Z,61.20000000000001,16.0,0.5789473684210527
20180107T020758Z,270.0,5.778168376825359,0.5789473684210527
20180107T021028Z,3.6,3.0572719704105853,0.5789473684210527
20180107T021147Z,291.6,3.0572719704105853,0.5789473684210527
20180107T021223Z,82.8,12.40330819986167,0.5789473684210527
20180107T021310Z,342.00000000000006,3.0572719704105853,0.5789473684210527
20180107T021516Z,158.4,0.6634976520136784,0.28421052631578947
20180107T021531Z,7.2,3.0572719704105853,0.5789473684210527
20180107T021612Z,32.4,4.479275200528711,0.5789473684210527
20180107T021623Z,226.8,2.6918003852647128,0.5789473684210527
20180107T021718Z,140.4,3.472364426509674,0.5789473684210527
20180107T021749Z,262.8,1.2539941451294703,0.5789473684210527
20180107T021856Z,313.2,3.0572719704105853,0.5789473684210527
20180107T021934Z,352.8,2.3700179062375537,0.5789473684210527
20180107T021953Z,79.2,16.0,0.5789473684210527
20180107T022106Z,46.800000000000004,7.453712553094249,0.5789473684210527
20180107T022127Z,122.40000000000002,6.562682848061104,0.5789473684210527
20180107T022225Z,208.8,3.0572719704105853,0.5789473684210527
20180107T022245Z,154.8,5.0874361239029895,0.5789473684210527
20180107T022255Z,25.200000000000003,3.943814886992401,0.5789473684210527
20180107T022312Z,100.80000000000001,8.465719296578376,0.5789473684210527
20180107T022420Z,140.4,3.472364426509674,0.5789473684210527
20180107T022434Z,288.0,5.778168376825359,0.5789473684210527
20180107T022519Z,64.8,12.40330819986167,0.5789473684210527
20180107T022530Z,288.0,3.0572719704105853,0.5789473684210527
20180107T022605Z,324.00000000000006,5.778168376825359,0.6157894736842106
20180107T022621Z,147.6,7.453712553094249,0.5789473684210527
20180107T022638Z,108.00000000000001,10.920595260767984,0.5789473684210527
20180107T022654Z,176.4,3.0572719704105853,0.28421052631578947
20180107T022803Z,288.0,0.05200138568326893,0.7631578947368421
20180107T022955Z,129.6,3.472364426509674,0.5789473684210527
20180107T023142Z,291.6,2.6918003852647128,0.5789473684210527
20180107T023251Z,273.6,3.472364426509674,0.5789473684210527
20180107T023324Z,43.2,4.479275200528711,0.5789473684210527
20180107T023423Z,244.80000000000004,5.778168376825359,0.5789473684210527
20180107T023430Z,187.20000000000002,4.479275200528711,0.5789473684210527
20180107T023459Z,298.8,5.0874361239029895,0.5789473684210527
20180107T023508Z,0.0,2.086701861934038,0.5789473684210527
20180107T023541Z,342.00000000000006,3.0572719704105853,0.5789473684210527
20180107T023921Z,248.4,6.562682848061104,0.5789473684210527
20180107T023959Z,320.40000000000003,3.472364426509674,0.5789473684210527
20180107T024014Z,255.60000000000002,6.562682848061104,0.5789473684210527
20180107T024123Z,118.80000000000001,7.453712553094249,0.5789473684210527
20180107T024151Z,129.6,6.562682848061104,0.5789473684210527
20180107T024218Z,255.60000000000002,6.562682848061104,0.5789473684210527
20180107T024235Z,252.0,6.562682848061104,0.5789473684210527
20180107T024408Z,3.6,2.6918003852647128,0.5789473684210527
20180107T024430Z,277.2,5.0874361239029895,0.5789473684210527
20180107T024534Z,43.2,8.465719296578376,0.5789473684210527
20180107T024542Z,82.8,9.615128393797233,0.5789473684210527
20180107T024603Z,342.00000000000006,3.0572719704105853,0.5789473684210527
20180107T024623Z,342.00000000000006,2.3700179062375537,0.5789473684210527
20180107T024635Z,7.2,3.0572719704105853,0.5789473684210527
20180107T024907Z,356.40000000000003,2.6918003852647128,0.5789473684210527
20180107T024949Z,50.400000000000006,8.465719296578376,0.5789473684210527
20180107T024958Z,320.40000000000003,3.472364426509674,0.5789473684210527
20180107T025030Z,320.40000000000003,14.087332295285256,0.6894736842105263
20180107T025214Z,90.00000000000001,0.8558976573957302,0.5421052631578948
20180107T025238Z,320.40000000000003,14.087332295285256,0.6894736842105263
20180107T025312Z,241.20000000000002,5.778168376825359,0.5789473684210527
20180107T025425Z,284.40000000000003,4.479275200528711,0.5789473684210527
20180107T025503Z,291.6,5.0874361239029895,0.5789473684210527
20180107T025517Z,61.20000000000001,0.7535821694056161,0.32105263157894737
20180107T025556Z,273.6,0.584181993816139,0.46842105263157896
20180107T025609Z,54.00000000000001,5.0874361239029895,0.5421052631578948
20180107T025715Z,32.4,0.7535821694056161,0.7631578947368421
20180107T025730Z,93.60000000000001,5.778168376825359,0.6894736842105263
20180107T025747Z,291.6,2.086701861934038,0.5789473684210527
20180107T025824Z,244.80000000000004,3.0572719704105853,0.5789473684210527
20180107T025904Z,187.20000000000002,5.0874361239029895,0.5789473684210527
20180107T025936Z,136.8,16.0,0.7263157894736842
20180107T030004Z,190.8,0.3510615547429147,0.1368421052631579
20180107T030016Z,327.6,5.778168376825359,0.5052631578947369
20180107T030125Z,352.8,0.30909504861018205,0.8
20180107T030213Z,154.8,0.11162520220704067,0.5052631578947369
20180107T030229Z,252.0,4.479275200528711,0.5789473684210527
20180107T030257Z,183.6,3.943814886992401,0.5789473684210527
20180107T030316Z,241.20000000000002,0.39872594456840704,0.8
20180107T030330Z,237.60000000000002,3.0572719704105853,0.5789473684210527
20180107T030350Z,230.4,2.6918003852647128,0.5789473684210527
20180107T030428Z,284.40000000000003,0.45286183213195336,0.2473684210526316
20180107T030534Z,295.2,3.472364426509674,0.6157894736842106
20180107T030551Z,190.8,0.04031182584059117,0.28421052631578947
20180107T030746Z,349.2,3.472364426509674,0.5789473684210527
20180107T030808Z,284.40000000000003,7.453712553094249,0.5789473684210527
20180107T030822Z,82.8,8.465719296578376,0.5789473684210527
20180107T030845Z,133.20000000000002,16.0,0.6894736842105263
20180107T030856Z,93.60000000000001,0.3510615547429147,0.1368421052631579
20180107T030944Z,133.20000000000002,1.8372539081409522,0.5052631578947369
20180107T031010Z,133.20000000000002,6.562682848061104,0.5789473684210527
20180107T031027Z,216.00000000000003,1.1040895136738127,0.5421052631578948
20180107T031122Z,10.8,2.3700179062375537,0.46842105263157896
20180107T031154Z,255.60000000000002,6.562682848061104,0.5789473684210527
20180107T031239Z,298.8,5.0874361239029895,0.5789473684210527
20180107T031252Z,252.0,12.40330819986167,0.5789473684210527
20180107T031353Z,237.60000000000002,5.0874361239029895,0.5789473684210527
20180107T031512Z,129.6,2.086701861934038,0.5789473684210527
20180107T031553Z,194.4,3.0572719704105853,0.35789473684210527
20180107T031610Z,183.6,1.4242516540045356,0.5789473684210527
20180107T031624Z,133.20000000000002,3.943814886992401,0.5789473684210527
20180107T031649Z,262.8,0.7535821694056161,0.6894736842105263
20180107T031656Z,140.4,3.943814886992401,0.5789473684210527
20180107T031708Z,320.40000000000003,3.472364426509674,0.5789473684210527
20180107T031739Z,198.00000000000003,0.5143478667381388,0.2105263157894737
20180107T031838Z,273.6,3.0572719704105853,0.5789473684210527
20180107T031904Z,223.20000000000002,16.0,0.39473684210526316
20180107T031929Z,291.6,2.6918003852647128,0.5789473684210527
20180107T031951Z,255.60000000000002,8.465719296578376,0.5789473684210527
20180107T032012Z,248.4,2.3700179062375537,0.5789473684210527
20180107T032110Z,0.0,3.0572719704105853,0.5789473684210527
20180107T032219Z,277.2,5.0874361239029895,0.5789473684210527
20180107T032257Z,82.8,8.465719296578376,0.5789473684210527
20180107T032330Z,140.4,8.465719296578376,0.5789473684210527
20180107T032459Z,255.60000000000002,5.0874361239029895,0.5789473684210527
20180107T032526Z,255.60000000000002,3.943814886992401,0.5789473684210527
20180107T032633Z,165.6,0.5143478667381388,0.35789473684210527
20180107T032815Z,273.6,0.9721047414289302,0.6526315789473685
20180107T032825Z,136.8,5.0874361239029895,0.5789473684210527
20180107T032926Z,50.400000000000006,2.086701861934038,0.6157894736842106
20180107T033054Z,122.40000000000002,2.6918003852647128,0.5052631578947369
20180107T033059Z,291.6,5.0874361239029895,0.5789473684210527
20180107T033143Z,140.4,3.472364426509674,0.5789473684210527
20180107T033234Z,158.4,2.3700179062375537,0.28421052631578947
20180107T033316Z,255.60000000000002,3.943814886992401,0.5789473684210527
20180107T033344Z,259.2,5.0874361239029895,0.5789473684210527
20180107T033418Z,241.20000000000002,4.479275200528711,0.5789473684210527
20180107T033452Z,90.00000000000001,9.615128393797233,0.5789473684210527
20180107T033658Z,3.6,2.3700179062375537,0.5789473684210527
20180107T033721Z,280.8,3.943814886992401,0.5789473684210527
20180107T033731Z,72.0,1.1040895136738127,0.5421052631578948
20180107T033806Z,226.8,3.943814886992401,0.5789473684210527
20180107T033849Z,82.8,9.615128393797233,0.5789473684210527
20180107T033920Z,10.8,3.0572719704105853,0.5789473684210527
20180107T034035Z,259.2,4.479275200528711,0.5789473684210527
20180107T034047Z,252.0,10.920595260767984,0.5789473684210527
20180107T034139Z,262.8,3.943814886992401,0.5789473684210527
20180107T034158Z,3.6,2.3700179062375537,0.5789473684210527
20180107T034249Z,0.0,1.617625394674567,0.5789473684210527
20180107T034315Z,234.0,9.615128393797233,0.5789473684210527
20180107T034330Z,82.8,12.40330819986167,0.5789473684210527
20180107T034341Z,255.60000000000002,5.778168376825359,0.5789473684210527
20180107T034354Z,266.40000000000003,2.3700179062375537,0.2105263157894737
20180107T034423Z,248.4,6.562682848061104,0.5789473684210527
20180107T034506Z,0.0,2.3700179062375537,0.5789473684210527
20180107T040303Z,198.00000000000003,0.45286183213195336,0.5421052631578948
20180107T043225Z,273.6,0.6634976520136784,0.46842105263157896
20180107T045900Z,331.2,9.615128393797233,0.35789473684210527
20180107T051538Z,194.4,10.920595260767984,0.5789473684210527
20180107T074048Z,216.00000000000003,3.472364426509674,0.5789473684210527
20180107T074914Z,248.4,4.479275200528711,0.5789473684210527
20180107T080056Z,82.8,7.453712553094249,0.1736842105263158
20180107T080546Z,252.0,5.0874361239029895,0.5789473684210527
20180107T080558Z,190.8,8.465719296578376,0.5789473684210527
20180107T080609Z,255.60000000000002,4.479275200528711,0.5789473684210527
20180107T081028Z,7.2,0.7535821694056161,0.28421052631578947
20180107T081305Z,223.20000000000002,2.086701861934038,0.7263157894736842
20180107T081832Z,284.40000000000003,0.39872594456840704,0.6894736842105263
20180107T081850Z,50.400000000000006,9.615128393797233,0.5789473684210527
