event_id,baz,rad,corr,baz_opt,rad_opt,corr_opt,N
20180121T000018Z,3.1415926535897936,5.0874361239029895,0.9127970790025892,3.1136034263290293,5.692033714197988,0.9128320164067034,3.0
20180121T000226Z,2.1362830044410597,5.0874361239029895,0.8434736808103007,2.1359552662063455,4.972211660313425,0.8434743108009531,3.0
20180121T000258Z,4.523893421169302,3.472364426509674,0.9645147319678444,4.4661933467353245,2.9873323373209706,0.9657276102880318,3.0
20180121T000331Z,2.1362830044410597,10.920595260767984,0.9776296321298138,2.174804170778023,7.066748384795103,0.977720544395301,3.0
20180121T000343Z,0.25132741228718347,1.2539941451294703,0.9103226184526984,0.24986916812731236,1.2878773889644421,0.91033449408995,3.0
20180121T000359Z,1.884955592153876,16.0,0.8534551404059308,1.8856919029320611,16.0,0.8534552401091359,3.0
20180121T000429Z,4.1469023027385274,1.4242516540045356,0.37635857183161875,4.132744596720876,1.3599933310898864,0.3765159599300147,3.0
20180121T000705Z,3.518583772020569,7.453712553094249,0.9833061927653426,3.580963272608047,5.1210987815233695,0.9833773603168391,3.0
20180121T000937Z,2.1362830044410597,16.0,0.9318400556844569,2.159700755148922,16.0,0.9319159037126726,3.0
20180121T001258Z,3.1415926535897936,14.087332295285256,0.9750633194609599,3.1096828571455415,16.0,0.9751326745769635,3.0
20180121T001311Z,2.8902652413026098,1.8372539081409522,0.8564673496036804,2.8642632504032366,2.002956260946517,0.8565483755895702,3.0
20180121T001332Z,2.1362830044410597,8.465719296578376,0.920676568252193,2.0709575854306355,16.0,0.9209500059898375,3.0
20180121T001602Z,2.0106192982974678,8.465719296578376,0.6822728279947939,2.054117089705068,6.198634574332325,0.6824426997830054,3.0
20180121T001657Z,2.387610416728243,0.21096887018620009,0.22513827007644027,2.4768307316992875,0.1806011425383811,0.22782242453974427,3.0
20180121T001739Z,1.6336281798666925,16.0,0.9024796852519982,1.6255717127687173,16.0,0.9024839762633585,3.0
20180121T001833Z,2.7646015351590183,3.0572719704105853,0.825313437164866,2.7204335561506943,3.275702959881781,0.8254650401704507,3.0
20180121T001903Z,1.3823007675795091,3.472364426509674,0.8684935057009504,1.3289111996458531,7.196269283265433,0.8686113934134366,3.0
20180121T002057Z,0.5026548245743669,16.0,0.9086861206487054,0.5249404974607694,16.0,0.9087165097352071,3.0
20180121T002339Z,1.3823007675795091,16.0,0.8994502507746595,1.3565176184967271,16.0,0.8995648464683277,3.0
20180121T002406Z,5.7805304826052195,4.479275200528711,0.937223180677525,5.79613823792929,4.554001455965311,0.9372426166728474,3.0
20180121T002517Z,6.157521601035995,1.4242516540045356,0.8752232011659011,6.195622643657954,1.508777427311977,0.8752647006592351,3.0
20180121T002545Z,0.0,3.943814886992401,0.9620123676625084,6.247926320244065,3.4948281565693615,0.962024788685521,3.0
20180121T002611Z,2.387610416728243,16.0,0.7395577595883225,2.4399559771340518,16.0,0.7400832300083585,3.0
20180121T002648Z,5.906194188748811,1.4242516540045356,0.9583836477442857,5.891132384918063,1.3816612024573973,0.9583948751698684,3.0
20180121T002824Z,1.3823007675795091,1.1040895136738127,0.8545259138366589,1.369260276244233,1.1159969263934895,0.8545324454915232,3.0
20180121T002907Z,1.3823007675795091,16.0,0.8267268575441736,1.4086913730542938,16.0,0.826797782976777,3.0
20180121T002923Z,2.1362830044410597,2.6918003852647128,0.9847022224596028,2.164230459891689,2.58139601709141,0.9847314201746254,3.0
20180121T003027Z,2.387610416728243,16.0,0.9637932560636294,2.4099942643850705,16.0,0.9638301283470301,3.0
20180121T003200Z,5.026548245743669,2.3700179062375537,0.975803016753391,5.035556097497379,2.5371215974934387,0.9758631751856923,3.0
20180121T003232Z,2.387610416728243,7.453712553094249,0.8180496846700643,2.3867568251114113,7.209499209065815,0.8180511646616087,3.0
20180121T003312Z,4.272566008882119,16.0,0.9231808721430893,4.271679367986721,16.0,0.923181063580682,3.0
20180121T003339Z,2.387610416728243,16.0,0.9229914526947629,2.372687851623691,16.0,0.923010692106903,3.0
20180121T003429Z,1.1309733552923256,5.0874361239029895,0.9048839177706205,1.1007815336415403,4.205628739138117,0.9049339068609578,3.0
20180121T003452Z,4.523893421169302,3.0572719704105853,0.9285732883654038,4.488885353970408,2.964938162829167,0.9287649481047601,3.0
20180121T003857Z,1.2566370614359172,16.0,0.9350575433344319,1.2194533671375694,16.0,0.9351238481343932,3.0
20180121T003910Z,4.523893421169302,16.0,0.9161882846867713,4.511026390320518,16.0,0.9161999097593135,3.0
20180121T004547Z,5.906194188748811,3.943814886992401,0.9494973643937514,5.916979896169989,3.8497064270468964,0.9495178628238136,3.0
20180121T004808Z,0.8796459430051422,7.453712553094249,0.9114184047523739,0.8657957109589868,6.684765987966793,0.9114463916119552,3.0
20180121T004826Z,0.6283185307179586,2.6918003852647128,0.6977607911330952,0.6676152810487364,2.914809804255521,0.6978315432741048,3.0
20180121T004849Z,1.884955592153876,16.0,0.9697794117022853,1.9418355997686758,16.0,0.9699802616162931,3.0
20180121T004920Z,2.261946710584651,5.0874361239029895,0.8023242331740246,2.309036051567749,4.1108378584585985,0.8026571349355074,3.0
20180121T004943Z,0.3769911184307752,2.3700179062375537,0.947494525976815,0.33377505371185434,2.293203385766711,0.9476169053696515,3.0
20180121T010029Z,2.1362830044410597,2.6918003852647128,0.9481834229147227,2.0938832116019537,3.121205180958518,0.9482452352071399,3.0
20180121T010057Z,0.8796459430051422,16.0,0.9332243772258803,0.9051591114692563,16.0,0.9332521214384918,3.0
20180121T010247Z,2.387610416728243,16.0,0.9058449482675572,2.4297550048946133,16.0,0.9060373602280861,3.0
20180121T010331Z,3.6442474781641603,16.0,0.7673756879217475,3.667557850216872,16.0,0.7679289221074114,3.0
