event_id,R_baz,R_rad,R_corr,P_baz,P_rad,P_corr,N
20180101T000336Z,266.40000000000003,16.0,0.9248627267194997,0.0,3.943814886992401,0.29431124537674946,2.0
20180101T000604Z,255.60000000000002,16.0,0.926016516289009,356.40000000000003,3.472364426509674,0.26592307793383785,2.0
20180101T000627Z,298.8,14.087332295285256,0.40964662833891163,316.8,0.5143478667381388,0.09631214550917246,2.0
20180101T000830Z,338.40000000000003,1.617625394674567,0.8041207770021551,61.20000000000001,1.617625394674567,0.13626524312853874,2.0
20180101T000955Z,241.20000000000002,16.0,0.7469756298496268,18.0,1.8372539081409522,0.1218533226143302,2.0
20180101T001027Z,212.4,5.0874361239029895,0.7582983732534769,86.4,1.1040895136738127,0.05974159562652917,2.0
20180101T001219Z,255.60000000000002,16.0,0.872244770904865,345.6,16.0,0.14815869576956858,2.0
20180101T001248Z,82.8,0.8558976573957302,0.7760052763919055,18.0,2.086701861934038,0.19962969391597923,2.0
20180101T001338Z,280.8,2.6918003852647128,0.5440941169970119,342.00000000000006,1.1040895136738127,0.1461405545115946,2.0
20180101T001356Z,39.6,6.562682848061104,0.8543246295391679,338.40000000000003,16.0,0.056148096594177785,2.0
20180101T001417Z,248.4,16.0,0.5814744639802395,352.8,1.617625394674567,0.09872872252030941,2.0
20180101T001427Z,277.2,16.0,0.7577904073374578,313.2,0.45286183213195336,0.12117268230467086,2.0
20180101T001509Z,72.0,3.0572719704105853,0.8589774520818466,320.40000000000003,0.584181993816139,0.02023262148882245,2.0
20180101T001543Z,198.00000000000003,16.0,0.49844530273641113,61.20000000000001,16.0,0.05439647538634386,2.0
20180101T001615Z,255.60000000000002,16.0,0.8209422769042586,352.8,16.0,0.12341166377593352,2.0
20180101T001821Z,280.8,16.0,0.9578517427108726,18.0,2.3700179062375537,0.23837982390941137,2.0
20180101T002029Z,255.60000000000002,16.0,0.7990805771497337,36.0,9.615128393797233,0.19001065463607186,2.0
20180101T002153Z,259.2,16.0,0.9000712102226733,356.40000000000003,3.0572719704105853,0.13257848715379497,2.0
20180101T002252Z,252.0,16.0,0.8202792893079224,82.8,0.7535821694056161,0.08743123232829454,2.0
20180101T002411Z,234.0,16.0,0.8372925010567094,61.20000000000001,16.0,0.0386271284512927,2.0
20180101T002503Z,320.40000000000003,0.8558976573957302,0.7157961273783507,342.00000000000006,0.45286183213195336,0.18690588027694538,2.0
20180101T002524Z,277.2,16.0,0.9475790172141978,10.8,3.943814886992401,0.18178254480625705,2.0
20180101T002600Z,266.40000000000003,16.0,0.911316834419154,352.8,5.778168376825359,0.19366632325647404,2.0
20180101T002625Z,316.8,0.7535821694056161,0.8801349872140697,122.40000000000002,0.8558976573957302,0.11807113517492143,2.0
