event_id,similarity,baz,rad,slow,vel,baz_opt,rad_opt,slow_opt,vel_opt
20180111T000134Z,0.734774949082785,0.0,3.943814886992401,0.5487122060470325,1.8224489795918366,0.011067767395002533,4.382481244694818,0.5410605220980067,1.8482220734242774
20180111T000153Z,0.8714463710416356,0.7539822368615504,6.562682848061104,0.56,1.7857142857142856,0.723843679793725,5.293249502741983,0.5842494791267021,1.711597589260558
20180111T000226Z,0.8798414507077649,4.272566008882119,5.778168376825359,0.5778301886792453,1.730612244897959,4.2933672010834565,4.721810307941098,0.5661366546350921,1.7663579840887673
20180111T000531Z,0.845244669811911,2.261946710584651,5.0874361239029895,0.5840286054827175,1.7122448979591838,2.275393300018639,4.697417771440441,0.5844047580039857,1.7111428103622317
20180111T000553Z,0.8258794088161084,4.523893421169302,3.943814886992401,0.5717619603267211,1.7489795918367348,4.498934890131197,5.135362030124968,0.5780064024282252,1.7300846423135883
20180111T000645Z,0.7570918881436554,4.523893421169302,3.943814886992401,0.5717619603267211,1.7489795918367348,4.515923614782293,4.334297258123975,0.5752353383981867,1.7384189274334614
20180111T000702Z,0.8762350056190492,4.523893421169302,3.943814886992401,0.5717619603267211,1.7489795918367348,4.524165385433344,3.9928835528858206,0.5724205186811304,1.7469674258079047
20180111T000757Z,0.8486503933804822,5.7805304826052195,2.086701861934038,0.6034482758620691,1.6571428571428568,5.794329254877042,2.248315457026713,0.5870093303543911,1.7035504348734576
20180111T000934Z,0.7942682269330016,0.25132741228718347,3.472364426509674,0.5778301886792453,1.730612244897959,0.22039295363195416,2.986485688358457,0.6025700409340091,1.6595581128626269
20180111T001018Z,0.914675957817642,0.3769911184307752,3.472364426509674,0.5903614457831325,1.693877551020408,0.37333613899284657,3.4897006606438987,0.592161975269213,1.6887271418354288
20180111T001130Z,0.7898974367909295,2.5132741228718345,3.943814886992401,0.5778301886792453,1.730612244897959,2.5121138677024115,4.083040847496868,0.5788171441782823,1.7276613349448207
20180111T001244Z,0.7738360740064261,4.523893421169302,3.943814886992401,0.5658198614318707,1.76734693877551,4.507154914691853,4.485493179334972,0.5726238982145053,1.7463469532411993
20180111T001322Z,0.8628176772211726,4.523893421169302,3.943814886992401,0.5717619603267211,1.7489795918367348,4.527005456692695,3.922757030701575,0.5730234554305123,1.7451292622021912
