event_id,baz,rad,corr,baz_opt,rad_opt,corr_opt,N
20180206T000002Z,0.25132741228718347,1.2539941451294703,0.5630011698193721,0.20324742513493577,1.391926915808871,0.5635210592020821,2.0
20180206T000041Z,4.900884539600078,1.4242516540045356,0.5731546246518933,4.937576586222802,0.9820861430569505,0.5756352201374053,2.0
20180206T000115Z,4.649557127312894,3.0572719704105853,0.948664330372915,4.6866853502690144,2.3062119143578377,0.9486959578260677,2.0
20180206T000128Z,2.7646015351590183,0.14399410274531194,0.7839705356545871,2.477420383827821,0.18047615397989641,0.7840296826276044,2.0
20180206T000136Z,2.387610416728243,0.23961257193520702,0.06808709430516564,2.4767626780237024,0.180647412546374,0.06812747403810517,2.0
20180206T000157Z,2.8902652413026098,0.5143478667381388,0.2303227859497443,2.9282964288362865,0.5310347962944124,0.23050087883700765,2.0
20180206T000208Z,3.1415926535897936,16.0,0.09012897810569614,3.203849844703127,16.0,0.09046251149003451,2.0
20180206T000247Z,4.775220833456486,1.2539941451294703,0.32021071004062424,4.937444103222514,0.982047572890651,0.32205147292456526,2.0
20180206T000315Z,4.523893421169302,16.0,0.5762997424489154,4.478444638385829,16.0,0.576551646227812,2.0
20180206T000333Z,0.12566370614359174,1.617625394674567,0.5031503274181962,0.07654331486949364,4.462258555537811,0.5038696643165563,2.0
20180206T000358Z,4.523893421169302,1.4242516540045356,0.593225714697297,4.485288941740933,1.5660984341025526,0.5935050408253332,2.0
20180206T000413Z,4.1469023027385274,16.0,0.06744649794526848,4.08679923108768,16.0,0.06754313914136384,2.0
20180206T000424Z,2.8902652413026098,16.0,0.3131828494405454,2.944175462112063,16.0,0.31423923708218054,2.0
20180206T000440Z,4.1469023027385274,16.0,0.5316823094458486,4.111872317466377,16.0,0.5318962580049874,2.0
20180206T000446Z,3.392920065876977,16.0,0.4721099835811842,3.407664689210134,16.0,0.4722204643177799,2.0
20180206T000528Z,6.157521601035995,16.0,0.25052618798257675,6.213389086018751,16.0,0.25103789472404103,2.0
20180206T000544Z,2.6389378290154264,16.0,0.2371785826038868,2.651372277282027,16.0,0.23720072319417268,2.0
20180206T000556Z,3.267256359733385,3.0572719704105853,0.18288781750019506,3.2348357023554484,3.3744523351451647,0.18297021636231295,2.0
20180206T000610Z,2.261946710584651,0.23961257193520702,0.9662619495690455,2.4768908465916875,0.18056296743874023,0.9664249199984608,2.0
20180206T000655Z,6.031857894892403,3.0572719704105853,0.7988475787289862,5.991885774408576,2.603956553867114,0.798996418238209,2.0
20180206T000715Z,2.1362830044410597,16.0,0.9268587191837726,2.1985564885060644,16.0,0.9270103465105501,2.0
20180206T000742Z,0.8796459430051422,16.0,0.7739752319540563,0.8749212821784544,16.0,0.7739798384659488,2.0
20180206T000827Z,0.25132741228718347,16.0,0.09850172080237445,0.26428648198324134,16.0,0.09852190001894114,2.0
20180206T000845Z,2.261946710584651,0.23961257193520702,0.3898712702818565,2.4769088329006834,0.1805607215407906,0.3909261932759527,2.0
20180206T000900Z,4.39822971502571,0.8558976573957302,0.7299009870954724,4.4604099153446395,0.8946428724097676,0.7300731208522697,2.0
20180206T000952Z,4.649557127312894,16.0,0.8452675464982817,4.6806796320862105,16.0,0.8453157354385747,2.0
20180206T001007Z,3.267256359733385,16.0,0.09984964379956857,3.264065679694584,16.0,0.099850847721959,2.0
