event_id,baz,rad,slow,vel,baz_opt,rad_opt,slow_opt,vel_opt
20180113T000004Z,4.900884539600078,6.562682848061104,0.5840286054827175,1.7122448979591838,4.894691559399508,7.761594243230958,0.5881824576551109,1.7001527110935433
20180113T000030Z,2.5132741228718345,2.6918003852647128,0.5717619603267211,1.7489795918367348,2.4883193161592354,3.7114413210831296,0.5779973368055138,1.7301117778964488
20180113T000116Z,5.6548667764616285,2.3700179062375537,0.6388526727509779,1.5653061224489795,5.681061300380741,3.0949048969369493,0.5845508448561803,1.7107151735381285
20180113T000128Z,6.031857894892403,2.086701861934038,0.5968331303288673,1.6755102040816325,6.064519228292612,2.2669670132509667,0.5811734225545443,1.7206567974228864
20180113T000138Z,0.12566370614359174,1.617625394674567,0.5903614457831325,1.693877551020408,0.13941612501031328,1.5978155784771264,0.5851028312811947,1.7091012836330128
20180113T000151Z,4.272566008882119,0.584181993816139,0.6872370266479664,1.4551020408163264,4.24397871395179,0.6056372759777309,0.66219545813608,1.5101281467782306
20180113T000229Z,2.1362830044410597,5.778168376825359,0.5840286054827175,1.7122448979591838,2.107474168468455,3.734149223404577,0.5867629657239817,1.7042657059416537
20180113T000305Z,2.0106192982974678,3.472364426509674,0.5903614457831325,1.693877551020408,2.0286058324954066,4.631423102470162,0.5868426657534973,1.7040342469237726
20180113T000327Z,3.392920065876977,5.0874361239029895,0.5717619603267211,1.7489795918367348,3.365320321503937,5.832738008575001,0.5657087897764368,1.7676939408970318
20180113T000345Z,1.1309733552923256,0.45286183213195336,0.6314432989690723,1.5836734693877548,1.1914974898402702,0.4813472374271369,0.6180375383765291,1.6180246957600926
20180113T000422Z,6.157521601035995,2.6918003852647128,0.5717619603267211,1.7489795918367348,6.1485072290501055,2.5180611453922825,0.5776988449495324,1.7310057112670179
20180113T000520Z,3.769911184307752,4.479275200528711,0.5903614457831325,1.693877551020408,3.7671561660113038,4.387630575285256,0.5906017714007386,1.6931882842618062
20180113T000601Z,4.0212385965949355,3.472364426509674,0.6464379947229552,1.546938775510204,4.024457737877192,3.4907558892169153,0.642604406403297,1.5561673558964089
20180113T000700Z,0.3769911184307752,2.3700179062375537,0.5030800821355237,1.987755102040816,0.43383209036859877,2.9282486882589853,0.5130866838637085,1.9489884096575592
20180113T000829Z,1.1309733552923256,8.465719296578376,0.6960227272727273,1.436734693877551,1.129188891275953,8.230345096291572,0.6974657961508389,1.4337620647761957
20180113T000842Z,3.267256359733385,1.1040895136738127,0.5223880597014926,1.9142857142857141,3.2672060321723118,1.1553587507964247,0.5207231872273496,1.920406128493365
