,event_id,group
0,20180212T000159Z,0
1,20180212T002055Z,0
2,20180212T002145Z,0
3,20180212T002506Z,0
4,20180212T004159Z,0
5,20180212T010726Z,0
6,20180212T012510Z,0
7,20180212T014322Z,0
8,20180212T014516Z,0
9,20180212T014626Z,0
10,20180212T014658Z,0
11,20180212T015650Z,0
12,20180212T020721Z,0
13,20180212T020805Z,0
14,20180212T024409Z,0
15,20180212T025227Z,0
16,20180212T031144Z,0
17,20180212T031633Z,0
18,20180212T033105Z,0
19,20180212T034352Z,0
20,20180212T040820Z,0
21,20180212T051443Z,0
22,20180212T060533Z,0
23,20180212T073422Z,0
24,20180212T074255Z,0
25,20180212T074819Z,0
26,20180212T075531Z,0
27,20180212T082519Z,0
28,20180212T082939Z,0
29,20180212T083811Z,0
30,20180212T093242Z,0
31,20180212T094816Z,0
32,20180212T100139Z,0
33,20180212T100412Z,0
34,20180212T100805Z,0
35,20180212T103411Z,0
36,20180212T103747Z,0
37,20180212T104850Z,0
38,20180212T104928Z,0
39,20180212T110953Z,0
40,20180212T112721Z,0
41,20180212T115214Z,0
42,20180212T115416Z,0
43,20180212T115644Z,0
44,20180212T115825Z,0
45,20180212T120929Z,0
46,20180212T122119Z,0
47,20180212T123602Z,0
48,20180212T124133Z,0
49,20180212T124609Z,0
50,20180212T124725Z,0
51,20180212T124852Z,0
52,20180212T125947Z,0
53,20180212T130033Z,0
54,20180212T130247Z,0
55,20180212T131013Z,0
56,20180212T131255Z,0
57,20180212T133115Z,0
58,20180212T133740Z,0
59,20180212T134901Z,0
60,20180212T140453Z,0
61,20180212T140545Z,0
62,20180212T141739Z,0
63,20180212T141924Z,0
64,20180212T143419Z,0
65,20180212T143933Z,0
66,20180212T145507Z,0
67,20180212T151056Z,0
68,20180212T151924Z,0
69,20180212T153252Z,0
70,20180212T153842Z,0
71,20180212T154305Z,0
72,20180212T154826Z,0
73,20180212T155719Z,0
74,20180212T160355Z,0
75,20180212T160635Z,0
76,20180212T161148Z,0
77,20180212T162550Z,0
78,20180212T165215Z,0
79,20180212T170028Z,0
80,20180212T170259Z,0
81,20180212T172222Z,0
82,20180212T175204Z,0
83,20180212T175510Z,0
84,20180212T175639Z,0
85,20180212T180623Z,0
86,20180212T180901Z,0
87,20180212T181710Z,0
88,20180212T182023Z,0
89,20180212T182211Z,0
90,20180212T182324Z,0
91,20180212T182353Z,0
92,20180212T183159Z,0
93,20180212T183437Z,0
94,20180212T184350Z,0
95,20180212T185034Z,0
96,20180212T185301Z,0
97,20180212T190441Z,0
98,20180212T190826Z,0
99,20180212T191410Z,0
100,20180212T192532Z,0
101,20180212T193042Z,0
102,20180212T193209Z,0
103,20180212T193346Z,0
104,20180212T194134Z,0
105,20180212T194932Z,0
106,20180212T195322Z,0
107,20180212T195639Z,0
108,20180212T195728Z,0
109,20180212T200007Z,0
110,20180212T200357Z,0
111,20180212T200505Z,0
112,20180212T200934Z,0
113,20180212T200955Z,0
114,20180212T201212Z,0
115,20180212T201250Z,0
116,20180212T201339Z,0
117,20180212T201423Z,0
118,20180212T201453Z,0
119,20180212T201659Z,0
120,20180212T201837Z,0
121,20180212T201920Z,0
122,20180212T202018Z,0
123,20180212T202138Z,0
124,20180212T202211Z,0
125,20180212T202355Z,0
126,20180212T202605Z,0
127,20180212T202628Z,0
128,20180212T202843Z,0
129,20180212T202905Z,0
130,20180212T202927Z,0
131,20180212T203148Z,0
132,20180212T203230Z,0
133,20180212T203514Z,0
134,20180212T203642Z,0
135,20180212T203701Z,0
136,20180212T203747Z,0
137,20180212T203948Z,0
138,20180212T204024Z,0
139,20180212T204056Z,0
140,20180212T204134Z,0
141,20180212T204239Z,0
142,20180212T204332Z,0
143,20180212T204342Z,0
144,20180212T204430Z,0
145,20180212T204458Z,0
146,20180212T204549Z,0
147,20180212T204613Z,0
148,20180212T204643Z,0
149,20180212T204735Z,0
150,20180212T204827Z,0
151,20180212T204855Z,0
152,20180212T204956Z,0
153,20180212T205014Z,0
154,20180212T205041Z,0
155,20180212T205058Z,0
156,20180212T205230Z,0
157,20180212T205243Z,0
158,20180212T205427Z,0
159,20180212T205552Z,0
160,20180212T205654Z,0
161,20180212T205714Z,0
162,20180212T205941Z,0
163,20180212T210032Z,0
164,20180212T210102Z,0
165,20180212T210309Z,0
166,20180212T210328Z,0
167,20180212T210346Z,0
168,20180212T210452Z,0
169,20180212T210557Z,0
170,20180212T210727Z,0
171,20180212T210807Z,0
172,20180212T210829Z,0
173,20180212T210900Z,0
174,20180212T210917Z,0
175,20180212T210942Z,0
176,20180212T211010Z,0
177,20180212T211028Z,0
178,20180212T211053Z,0
179,20180212T211059Z,0
180,20180212T211120Z,0
181,20180212T211155Z,0
182,20180212T211248Z,0
183,20180212T211332Z,0
184,20180212T211438Z,0
185,20180212T211456Z,0
186,20180212T211515Z,0
187,20180212T211603Z,0
188,20180212T211613Z,0
189,20180212T211718Z,0
190,20180212T211758Z,0
191,20180212T211917Z,0
192,20180212T211932Z,0
193,20180212T212018Z,0
194,20180212T212036Z,0
195,20180212T212050Z,0
196,20180212T212101Z,0
197,20180212T212125Z,0
198,20180212T212219Z,0
199,20180212T212238Z,0
200,20180212T212405Z,0
201,20180212T212454Z,0
202,20180212T212512Z,0
203,20180212T212535Z,0
204,20180212T212555Z,0
205,20180212T212636Z,0
206,20180212T212720Z,0
207,20180212T212747Z,0
208,20180212T212822Z,0
209,20180212T212833Z,0
210,20180212T212841Z,0
211,20180212T212902Z,0
212,20180212T212910Z,0
213,20180212T212918Z,0
214,20180212T213004Z,0
215,20180212T213014Z,0
216,20180212T213026Z,0
217,20180212T213042Z,0
218,20180212T213106Z,0
219,20180212T213123Z,0
220,20180212T213145Z,0
221,20180212T213202Z,0
222,20180212T213217Z,0
223,20180212T213232Z,0
224,20180212T213247Z,0
225,20180212T213308Z,0
226,20180212T213332Z,0
227,20180212T213341Z,0
228,20180212T213350Z,0
229,20180212T213403Z,0
230,20180212T213416Z,0
231,20180212T213514Z,0
