event_id,baz,rad,slow
20180101T032327Z,219.60000000000002,0.05906172676928791,0.5789473684210527
20180101T084534Z,111.60000000000001,1.617625394674567,0.7263157894736842
20180101T101355Z,280.8,0.5143478667381388,0.5789473684210527
20180101T180513Z,309.6,0.11162520220704067,0.6157894736842106
20180101T191746Z,352.8,4.479275200528711,0.39473684210526316
20180102T071722Z,252.0,0.16354449484350297,0.6157894736842106
20180102T145123Z,262.8,0.7535821694056161,0.5789473684210527
20180102T152500Z,25.200000000000003,0.8558976573957302,0.5789473684210527
20180102T204039Z,252.0,0.6634976520136784,0.5421052631578948
20180102T215029Z,190.8,0.9721047414289302,0.1
20180103T032718Z,216.00000000000003,1.8372539081409522,0.1
20180103T143127Z,273.6,0.584181993816139,0.5052631578947369
20180105T094805Z,219.60000000000002,3.0572719704105853,0.6526315789473685
20180105T182221Z,259.2,1.1040895136738127,0.6157894736842106
20180105T221230Z,259.2,1.1040895136738127,0.5789473684210527
20180105T221251Z,176.4,10.920595260767984,0.1
20180106T013936Z,194.4,7.453712553094249,0.5789473684210527
20180106T082817Z,255.60000000000002,0.9721047414289302,0.2473684210526316
20180106T113302Z,259.2,0.9721047414289302,0.6157894736842106
20180106T114717Z,259.2,5.778168376825359,0.6526315789473685
20180106T124410Z,262.8,5.0874361239029895,0.5052631578947369
20180106T151847Z,277.2,0.5143478667381388,0.5789473684210527
20180106T194417Z,28.8,0.8558976573957302,0.5789473684210527
20180107T145704Z,28.8,0.8558976573957302,0.5789473684210527
20180107T155707Z,280.8,3.943814886992401,0.1
20180107T163342Z,241.20000000000002,0.45286183213195336,0.5421052631578948
20180107T173525Z,255.60000000000002,0.9721047414289302,0.2473684210526316
20180107T223604Z,291.6,0.7535821694056161,0.5789473684210527
20180107T230023Z,280.8,3.943814886992401,0.1
20180108T002127Z,230.4,0.16354449484350297,0.6526315789473685
20180108T013417Z,183.6,3.0572719704105853,0.2473684210526316
20180108T072410Z,280.8,3.943814886992401,0.1
20180108T100124Z,223.20000000000002,1.1040895136738127,0.5421052631578948
20180108T120614Z,216.00000000000003,2.086701861934038,0.1
20180108T122154Z,219.60000000000002,1.8372539081409522,0.1
20180108T150210Z,219.60000000000002,1.8372539081409522,0.6894736842105263
20180108T151416Z,234.0,1.4242516540045356,0.6894736842105263
20180108T160849Z,262.8,0.23961257193520702,0.1368421052631579
20180108T165728Z,280.8,3.943814886992401,0.1
20180108T184712Z,259.2,3.0572719704105853,0.5789473684210527
20180108T204427Z,219.60000000000002,9.615128393797233,0.6894736842105263
20180108T233845Z,241.20000000000002,2.3700179062375537,0.6157894736842106
20180109T014644Z,237.60000000000002,2.086701861934038,0.5789473684210527
20180109T043700Z,280.8,0.7535821694056161,0.6526315789473685
20180109T063224Z,270.0,1.8372539081409522,0.5789473684210527
20180109T082350Z,259.2,0.9721047414289302,0.6894736842105263
20180109T095321Z,295.2,1.617625394674567,0.5789473684210527
20180109T132047Z,302.40000000000003,0.6634976520136784,0.8
20180109T224755Z,302.40000000000003,0.6634976520136784,0.8
20180109T225118Z,331.2,16.0,0.8
20180109T225308Z,309.6,16.0,0.6526315789473685
20180110T013711Z,248.4,3.0572719704105853,0.5789473684210527
20180110T040820Z,266.40000000000003,1.2539941451294703,0.5052631578947369
20180110T074559Z,320.40000000000003,7.453712553094249,0.6894736842105263
20180110T094321Z,266.40000000000003,0.23961257193520702,0.6157894736842106
20180110T104015Z,36.0,12.40330819986167,0.6894736842105263
20180110T133151Z,252.0,0.45286183213195336,0.5052631578947369
20180110T161422Z,280.8,3.943814886992401,0.1
20180110T161442Z,291.6,0.45286183213195336,0.2473684210526316
20180110T181342Z,273.6,5.778168376825359,0.5789473684210527
20180110T201123Z,320.40000000000003,5.778168376825359,0.6894736842105263
20180110T204034Z,234.0,3.943814886992401,0.6894736842105263
20180110T210507Z,270.0,3.0572719704105853,0.5789473684210527
20180110T212323Z,252.0,3.472364426509674,0.5052631578947369
20180111T021317Z,302.40000000000003,0.6634976520136784,0.8
20180111T044854Z,226.8,7.453712553094249,0.7263157894736842
20180111T070029Z,270.0,1.2539941451294703,0.35789473684210527
20180111T075848Z,309.6,2.086701861934038,0.8
20180111T091953Z,244.80000000000004,2.3700179062375537,0.5789473684210527
20180111T114606Z,255.60000000000002,0.9721047414289302,0.5789473684210527
20180111T143709Z,266.40000000000003,3.0572719704105853,0.43157894736842106
