event_id,R_baz,R_rad,R_corr,P_baz,P_rad,P_corr,N
20180116T000000Z,136.8,16.0,0.43550001170263697,82.8,0.8558976573957302,0.04152434977338482,3.0
20180116T000007Z,273.6,2.6918003852647128,0.5807078460645708,115.2,1.1040895136738127,0.10371873378774715,3.0
20180116T000016Z,28.8,2.6918003852647128,0.26878112207456517,216.00000000000003,0.7535821694056161,0.030166863353316475,3.0
20180116T000022Z,280.8,16.0,0.482639760755301,32.4,16.0,0.24811166544834642,3.0
20180116T000104Z,237.60000000000002,7.453712553094249,0.8371756791286319,79.2,16.0,0.06191318780581112,3.0
20180116T000118Z,198.00000000000003,16.0,0.5636660587621724,75.60000000000001,16.0,0.11570818010938651,3.0
20180116T000129Z,230.4,0.7535821694056161,0.19183353896653801,201.60000000000002,16.0,0.06111322730030106,3.0
20180116T000143Z,14.4,1.4242516540045356,0.9313791001587141,302.40000000000003,2.6918003852647128,0.15069042286919967,3.0
20180116T000204Z,216.00000000000003,0.6634976520136784,0.7620692698177371,266.40000000000003,0.18574928614211858,0.2548255822337887,3.0
20180116T000242Z,298.8,3.943814886992401,0.5594794747569969,147.6,16.0,0.08249781712080508,3.0
20180116T000305Z,237.60000000000002,2.6918003852647128,0.8827981174412828,97.2,9.615128393797233,0.17943254183274396,3.0
20180116T000324Z,226.8,0.9721047414289302,0.8794593861730712,126.0,16.0,0.16219034047523495,3.0
20180116T000405Z,255.60000000000002,3.0572719704105853,0.6824565409851107,79.2,0.8558976573957302,0.047755467150437235,3.0
20180116T000417Z,331.2,0.21096887018620009,0.4830149520436546,216.00000000000003,0.6634976520136784,0.23771647394779288,3.0
20180116T000433Z,82.8,0.8558976573957302,0.873911804076561,356.40000000000003,9.615128393797233,0.07779541673947997,3.0
20180116T000456Z,248.4,16.0,0.089113400885032,79.2,16.0,0.101817443121132,3.0
20180116T000517Z,216.00000000000003,0.6634976520136784,0.38569037101952036,46.800000000000004,16.0,0.13038377802192397,3.0
20180116T000607Z,291.6,2.3700179062375537,0.6547678332867796,86.4,0.7535821694056161,0.058795423613203196,3.0
20180116T000627Z,194.4,16.0,0.691530339435961,50.400000000000006,16.0,0.12395857301836602,3.0
20180116T000642Z,284.40000000000003,16.0,0.5191664702764288,32.4,2.086701861934038,0.1126412885599788,3.0
20180116T000656Z,0.0,8.465719296578376,0.8594818702043279,316.8,5.778168376825359,0.16495598232197886,3.0
20180116T000709Z,64.8,1.4242516540045356,0.8212096033706245,345.6,1.8372539081409522,0.21552794949644996,3.0
20180116T000730Z,262.8,16.0,0.7321271375773241,7.2,16.0,0.17481179050447682,3.0
20180116T000752Z,7.2,3.472364426509674,0.8082018394073983,324.00000000000006,0.584181993816139,0.07050659938744137,3.0
20180116T000831Z,324.00000000000006,16.0,0.43115562599696905,327.6,0.584181993816139,0.07370787830380184,3.0
20180116T000846Z,259.2,5.0874361239029895,0.8811610638478876,320.40000000000003,0.45286183213195336,0.2793520167725596,3.0
20180116T000912Z,313.2,16.0,0.39145167679940646,90.00000000000001,0.6634976520136784,0.10850271020636873,3.0
20180116T000936Z,201.60000000000002,0.6634976520136784,0.499586817442946,82.8,1.2539941451294703,0.1590549457710795,3.0
20180116T001019Z,223.20000000000002,16.0,0.5968728213072505,10.8,16.0,0.12441741248293209,3.0
20180116T001026Z,244.80000000000004,1.617625394674567,0.8954840300600032,223.20000000000002,0.3510615547429147,0.17100296020637248,3.0
20180116T001114Z,270.0,16.0,0.7790029897200048,212.4,0.584181993816139,0.14438980276417593,3.0
20180116T001143Z,241.20000000000002,1.4242516540045356,0.7775299173233673,338.40000000000003,1.8372539081409522,0.6332054796784949,3.0
20180116T001206Z,21.6,3.0572719704105853,0.7998184208857718,316.8,16.0,0.0674978315739004,3.0
20180116T001223Z,133.20000000000002,1.617625394674567,0.639233680050987,86.4,0.7535821694056161,0.08439314382729947,3.0
20180116T001233Z,291.6,7.453712553094249,0.7753305859386376,82.8,0.7535821694056161,0.052684689386570026,3.0
20180116T001310Z,324.00000000000006,0.5143478667381388,0.35683188558010265,21.6,12.40330819986167,0.3571371091701868,3.0
20180116T001418Z,252.0,16.0,0.9034952446006197,324.00000000000006,0.5143478667381388,0.1139647860112216,3.0
20180116T001524Z,190.8,0.7535821694056161,0.8339388730751589,190.8,16.0,0.2974003988397116,3.0
20180116T001543Z,345.6,1.4242516540045356,0.31476958448778636,327.6,0.45286183213195336,0.20061009626970971,3.0
20180116T001614Z,324.00000000000006,16.0,0.5752168336879758,36.0,16.0,0.14548753850214938,3.0
20180116T001625Z,241.20000000000002,0.9721047414289302,0.8359397505626732,352.8,5.778168376825359,0.8243862158093171,3.0
20180116T001640Z,252.0,1.617625394674567,0.9207445461499932,82.8,0.7535821694056161,0.14902561429755934,3.0
20180116T001711Z,270.0,1.1040895136738127,0.630872573702773,18.0,2.6918003852647128,0.1587397602329217,3.0
20180116T001735Z,255.60000000000002,1.8372539081409522,0.9414569870528092,324.00000000000006,0.5143478667381388,0.29922201149419575,3.0
20180116T001755Z,273.6,2.6918003852647128,0.8994475466694867,82.8,0.7535821694056161,0.16215400359286775,3.0
20180116T001820Z,237.60000000000002,0.7535821694056161,0.7433984791772643,205.20000000000002,0.7535821694056161,0.1373198965213385,3.0
20180116T001831Z,176.4,16.0,0.6367716520386935,86.4,0.8558976573957302,0.13220077129373475,3.0
20180116T001919Z,291.6,16.0,0.1365375860310677,79.2,16.0,0.057592177957423364,3.0
20180116T001928Z,7.2,3.0572719704105853,0.46744310830934505,270.0,16.0,0.09658933706643172,3.0
20180116T002108Z,356.40000000000003,0.7535821694056161,0.4699606286743164,28.8,6.562682848061104,0.5193727167453737,3.0
20180116T002144Z,291.6,10.920595260767984,0.9012502058855418,190.8,16.0,0.27034901027501307,3.0
20180116T002204Z,280.8,3.472364426509674,0.913597349923279,43.2,1.617625394674567,0.08961215062841404,3.0
20180116T002255Z,262.8,1.8372539081409522,0.9378371045634138,320.40000000000003,0.39872594456840704,0.28167069971225345,3.0
20180116T002325Z,345.6,16.0,0.7219790283854948,320.40000000000003,2.086701861934038,0.217864755140264,3.0
20180116T002402Z,284.40000000000003,14.087332295285256,0.8001087888886937,165.6,16.0,0.14630000555603492,3.0
20180116T002411Z,165.6,16.0,0.8464191597935662,82.8,0.8558976573957302,0.09141686050201282,3.0
20180116T002425Z,248.4,2.6918003852647128,0.9018917936395372,345.6,2.086701861934038,0.13649258192688893,3.0
20180116T002435Z,21.6,3.943814886992401,0.8942694003444603,86.4,0.6634976520136784,0.11823405046742552,3.0
20180116T002449Z,270.0,16.0,0.7325674116670877,338.40000000000003,3.943814886992401,0.11885036041287401,3.0
20180116T002505Z,277.2,16.0,0.39505767295396604,176.4,1.8372539081409522,0.19404900175347486,3.0
20180116T002520Z,219.60000000000002,3.0572719704105853,0.8779096640633703,154.8,1.2539941451294703,0.07195157424107346,3.0
20180116T002537Z,270.0,16.0,0.8789290230334267,226.8,0.584181993816139,0.4191245579662601,3.0
20180116T002544Z,273.6,16.0,0.9005745890885876,345.6,1.617625394674567,0.4667024863599066,3.0
20180116T002554Z,248.4,4.479275200528711,0.9291406668068947,18.0,1.2539941451294703,0.09761240931474255,3.0
20180116T002617Z,255.60000000000002,16.0,0.9437418420293728,18.0,3.472364426509674,0.06212452496713575,3.0
20180116T002626Z,151.20000000000002,16.0,0.7752533487734014,61.20000000000001,16.0,0.08957085880033466,3.0
20180116T002705Z,255.60000000000002,3.0572719704105853,0.5177665175708793,32.4,0.9721047414289302,0.11849688720696253,3.0
