event_id,similarity,baz,rad,slow,vel,baz_opt,rad_opt,slow_opt,vel_opt
20180106T000043Z,0.7789357080811109,1.5079644737231008,16.0,0.6786703601108034,1.473469387755102,1.516136121412019,15.999926831165526,0.6783146180817472,1.4742421486182462
20180106T000201Z,0.6866748670868338,4.523893421169302,3.943814886992401,0.5840286054827175,1.7122448979591838,4.4972921665484265,5.234739771353266,0.5851244857368745,1.709038032719915
20180106T000316Z,0.9174400974184908,2.0106192982974678,10.920595260767984,0.5840286054827175,1.7122448979591838,2.0564705553032017,5.9922456739595145,0.5847027994206904,1.7102705870243415
20180106T000327Z,0.7613733427994422,3.1415926535897936,5.0874361239029895,0.4454545454545455,2.2448979591836733,3.1557286581990613,4.768809409225985,0.45184613696846215,2.213142745247809
20180106T000531Z,0.8005388500516863,4.775220833456486,3.472364426509674,0.5840286054827175,1.7122448979591838,4.773727059784768,3.516282068190215,0.5861236098506664,1.7061247545629186
20180106T000602Z,0.8893378876330889,2.387610416728243,3.0572719704105853,0.6542056074766356,1.5285714285714285,2.3830058860153054,3.2161768146378935,0.6538749337357328,1.529344448619215
20180106T000627Z,0.9306617379102624,1.2566370614359172,5.778168376825359,0.4347826086956522,2.3,1.2742673568372704,7.128188345491331,0.4347826086980686,2.299999999987217
20180106T000658Z,0.8418863306982203,0.7539822368615504,5.0874361239029895,0.5903614457831325,1.693877551020408,0.7463384092809096,4.798807612636341,0.5878113646855083,1.701226039641172
20180106T000728Z,0.7415165902844338,2.8902652413026098,7.453712553094249,0.6171284634760705,1.620408163265306,2.9447404718740957,5.236587206693734,0.6268118999910018,1.595374944244606
20180106T000819Z,0.7584517477598032,3.0159289474462017,3.943814886992401,0.5778301886792453,1.730612244897959,2.96545865526633,4.740576806065905,0.5687951436809356,1.758102211507185
20180106T000848Z,0.8053161095689655,5.906194188748811,4.479275200528711,0.56,1.7857142857142856,5.857111533124056,3.325619365222953,0.5736850495872108,1.7431167166018005
20180106T001039Z,0.8801951531531096,2.0106192982974678,1.4242516540045356,0.6542056074766356,1.5285714285714285,2.005241524719442,1.421613462815671,0.6560438412857563,1.5242883738381516
20180106T001108Z,0.8316242166423777,4.272566008882119,5.778168376825359,0.5778301886792453,1.730612244897959,4.269502542702997,5.957700271835051,0.5811226150027835,1.7208072344512184
20180106T001258Z,0.8111502515851791,4.0212385965949355,2.3700179062375537,0.5717619603267211,1.7489795918367348,4.02458901264794,2.540282880895723,0.5683696470308536,1.7594183736305602
20180106T001441Z,0.6906467562094427,5.277875658030853,3.0572719704105853,0.5903614457831325,1.693877551020408,5.248517017676695,3.1258293498842553,0.5813051121696031,1.7202669975973603
20180106T001456Z,0.6664424571325556,2.387610416728243,6.562682848061104,0.5840286054827175,1.7122448979591838,2.35234257415292,5.4222831289010625,0.5835589779870621,1.7136228517114351
20180106T001609Z,0.8100410288402459,0.7539822368615504,1.1040895136738127,0.6786703601108034,1.473469387755102,0.7754796469088244,1.1527462881116315,0.6716417640675258,1.4888889486917933
20180106T001830Z,0.9144126941253036,1.5079644737231008,9.615128393797233,0.5840286054827175,1.7122448979591838,1.4902970721819144,7.857911395111881,0.5859756203463685,1.7065556403334714
20180106T001953Z,0.8676199142798986,5.7805304826052195,2.3700179062375537,0.5778301886792453,1.730612244897959,5.792438343808867,2.3515312345241677,0.5775476460214295,1.7314588794339847
