event_id,R_corr,P_corr,S_corr
20180128T000020Z,0.41220410415965447,-0.6472486747460058,-0.18477377530601666
20180128T000037Z,-0.4321216668164649,0.32760507634084046,-0.17009987951455577
20180128T000102Z,0.413359872635975,0.09970521467234794,0.09084289673344328
20180128T000133Z,0.29999882189684485,-0.21316145255191044,-0.19330847753251718
20180128T000150Z,0.843797898707774,0.051836322355033417,-0.06421835378104669
20180128T000206Z,-0.22461423070601058,-0.004123575670260043,0.31238249854077854
20180128T000215Z,-0.02921612907934005,0.013041598831963434,-0.18299594339525685
20180128T000242Z,0.2719232970421202,0.058209357846421735,-0.040811961748551916
20180128T000314Z,0.7939048565211266,-0.15639342532734815,-0.1652974829671706
20180128T000339Z,-0.37160942932618407,-0.006607860899725945,0.02832839219971918
20180128T000357Z,-0.05694824281692156,0.2068548611845632,-0.21816922793185792
20180128T000411Z,-0.7635620193262547,-0.09932350694564994,-0.10036893882541091
20180128T000421Z,0.06325979041054518,0.005878480910484265,-0.14626403338914393
20180128T000435Z,0.8259834632367165,0.04027176596487301,0.04243892108334848
20180128T000454Z,-0.27478149932267276,-0.22431456514300047,-0.22848766810223936
20180128T000501Z,0.8590182970374568,-0.15363349042706712,-0.15373412506475348
20180128T000526Z,-0.669931905930457,0.361415234481425,0.06057705006734127
20180128T000540Z,-0.0012779302598905546,-0.09365819152347171,0.00038152726931892425
20180128T000616Z,0.574279923300743,0.14805136825768256,0.14779985201753462
20180128T000712Z,0.21053588607470164,-0.27091357004057826,-0.14434603057519133
20180128T000720Z,0.05866425918285117,0.16766774517678804,-0.17771930046508844
20180128T000742Z,-0.18935238653752043,-0.054515554262048585,0.05004740835652376
20180128T000816Z,-0.44723797632966844,0.10110447967800333,0.04384128303789646
20180128T000858Z,0.8699741081367462,0.1134915193848555,-0.09672118150642556
20180128T000936Z,0.34797904640055816,0.16787199475059192,0.15247607052651738
20180128T000949Z,0.02911754471789351,-0.07362093726518776,-0.0768128546551253
20180128T000958Z,-0.30279320856894415,-0.203946169744936,0.19721932248685536
20180128T001038Z,0.3096996392508908,0.3254337607925474,0.3423715686852844
20180128T001110Z,0.7813124555653669,-0.19783101343658036,0.06849673959044811
20180128T001133Z,-0.4721357065278821,0.193860157750779,-0.0713603444585978
20180128T001144Z,0.7169647380392423,-0.19644044639896674,-0.19710088305190954
