event_id,1a,1b,1c,1d,2a,2b,2c,2d,3a,3b,3c,3d,4a,4b,4c,4d,5a,5b,5c,5d,6a,6b,6c,6d,7a,7b,7c,7d,8a,8b,8c,8d
20180117T000007Z,0.3189405796470706,0.1830220939961094,0.21346846126992086,0.2002672132574357,0.346619006799347,0.3369069450447986,0.24225837238895528,0.22733499072483274,0.09599586718455994,0.21351743364775072,0.1717696299035526,0.19376177645373197,0.22476560978001386,0.2091932773524776,0.24337903109567197,0.24339268895180566,0.17128584471677213,0.23909034131142504,0.16590179814533815,0.1198257404562659,0.24221465664051112,0.3551493187875692,0.19030201494401738,0.15791972346309036,0.16669436736977927,0.1940707784262676,0.2002556558718677,0.2678739458469526,0.15478171362531545,0.23255468508013524,0.31019552802668154,0.22296394771180778
20180117T000039Z,0.6304650658601095,0.5871430430119404,0.5256139019560616,0.4300983498914887,0.49719088671354467,0.4642515297566168,0.30116865971914963,0.3187304247863285,0.0736887592253483,0.20153256775495207,0.17641627768961685,0.11864975117969083,0.3512858170237442,0.619222045149907,0.4064857284763111,0.3386682276565706,0.331231914778012,0.4478251640673944,0.46098442138332574,0.32327759443628595,0.3530630020507591,0.47273718913246254,0.31920218801995914,0.3055009621309427,0.21135175930254818,0.20372271154243954,0.13893941549487426,0.28250301982852416,0.308058769694859,0.4587873651404512,0.36120166750678584,0.3237377230790209
20180117T000056Z,0.13103024239493546,0.09141427661357748,0.15364345188969206,0.10581771742384645,0.08363518351386309,0.08781136002594678,0.11453213490802781,0.08495322110053762,0.23734910485898297,0.3487851683420056,0.35876839057777843,0.34092778148737385,0.052812488514934544,0.05862890885161512,0.04987870905468995,0.061329877862456986,0.18359741974938545,0.16390974042707968,0.10694958198981735,0.12457640586610368,0.0660453945314239,0.08463823778941108,0.06454690685915293,0.07105024384873283,0.06087080288870654,0.1440378474328677,0.13216969194600092,0.10325241150076968,0.05442051942820549,0.05096098846004594,0.07812247308568142,0.114424177692599
20180117T000158Z,0.5235559340142613,0.6456546857234171,0.3661406834696416,0.26483628971498646,0.4132489309719977,0.6004218012204405,0.23075856022797311,0.2559960633959159,0.07500050707411589,0.06822480072959378,0.246811216304346,0.0861948462252396,0.6710267631262845,0.5600503477338211,0.27926713959251365,0.38685622059311525,0.3925362886377879,0.4807794654247718,0.5982134735964079,0.4222597097603496,0.19421808814074576,0.5239660849420154,0.17074579569906137,0.20419423898482555,0.23731418080980954,0.15783006862760565,0.1896490723099203,0.14104052437906767,0.3600027216260908,0.4826470218778242,0.3667880795638313,0.34325559519887744
20180117T000231Z,0.22219236990163033,0.19639864231102627,0.34928268224347825,0.43646375745416904,0.2730884396885836,0.15485802090207368,0.40895746729406734,0.2557688735595165,0.17411845593268319,0.1732718992720778,0.2410201554701419,0.15778838284402788,0.10355960207580064,0.1987762707565728,0.27058380871272547,0.32558230086770723,0.15055229625229954,0.1585154433472361,0.16173936033055888,0.16422649026180947,0.4006328048543004,0.15518052894063908,0.47504274258726054,0.27313148523906544,0.29866858331713114,0.3466221459358926,0.24567192521144143,0.4407470725206213,0.22241060495456993,0.17911343897885712,0.36259418513765374,0.3649697608979442
20180117T000340Z,0.6082973483838717,0.528113434186372,0.3852103504927888,0.38301482505724227,0.511000902753244,0.5940202041971293,0.32011319129149673,0.29202921515898866,0.04807351187346584,0.14811329604777884,0.11748818872516333,0.11926743651386014,0.43675644206135683,0.5460800206136927,0.38790213442867605,0.24699476986102528,0.3015165827798533,0.3798767163512337,0.4301383357786408,0.2772824800539859,0.3160369248530332,0.525674488265431,0.1928337760746652,0.2991955519147402,0.16923233489951756,0.13599407895447957,0.1975797355985356,0.2544062399339833,0.34466086561662945,0.541478747498096,0.33404239057809876,0.2939561029858146
20180117T000552Z,0.1177071592492928,0.09005537827260221,0.1905874833985957,0.23599332180145235,0.4790538377948764,0.1252487161752386,0.23798366309282903,0.18958336194532402,0.027850837912185497,0.05208321520517888,0.05776802917761866,0.04331108553275357,0.10184291510209205,0.13026541033577607,0.4634872561415432,0.42262043149078143,0.07258447751397813,0.08646232734527123,0.09491873107871338,0.09201484853255511,0.48262184851402784,0.43485806522306963,0.46387788717152,0.1828506123110638,0.35239202821648635,0.3582510752608659,0.32576913386354855,0.274495987570041,0.36796791004926316,0.3340877037560264,0.19334283872247465,0.33154679240876084
20180117T000616Z,0.5934312492400843,0.5552077439424995,0.4915361177798252,0.46259338479074574,0.393650011749098,0.46698142018854727,0.3705751964829876,0.39540086920898615,0.03790609686525687,0.0542350610625455,0.11108544814950863,0.06175664169388308,0.4972667081910752,0.467290091690691,0.5914985562761449,0.41503306413514585,0.4204679458017825,0.43661844335247,0.41085378370967995,0.3046154137498851,0.5218042057834626,0.39899017344827237,0.3739639209484139,0.4957099638068201,0.42103244633545617,0.26006069620384487,0.22729718626677417,0.29645515839633174,0.49410157971216273,0.48673043379144126,0.415139471643036,0.33064233758807904
20180117T000629Z,0.2078727195738428,0.16007648609491634,0.12175338141479913,0.18815000623554154,0.08539134727058648,0.12473109833474451,0.1870236933816791,0.09079779689632159,0.2515565932462847,0.2431530830568598,0.38483684511607585,0.19515735675988205,0.08394952769288087,0.14709128174619496,0.12117745854816676,0.1266847171163901,0.10915641657722205,0.09587680386801878,0.09024878569945408,0.10990278348531432,0.08098525265619286,0.11479155668549174,0.05938802836542867,0.09970689697722505,0.07699260263202404,0.11490790400295388,0.12452019126919986,0.13707311669803338,0.0763214834377529,0.1125671550752494,0.13095851549754492,0.14353124716185767
20180117T000717Z,0.0858570388521543,0.16924599160997705,0.18693390345594676,0.1371437815368329,0.1451476886932165,0.11229386901794726,0.11294516914423858,0.1473893744414792,0.10378422618943868,0.11043474085079176,0.08843361652780331,0.3124384248165084,0.1004787781614275,0.09981724923089226,0.12791891186600113,0.1555065202289937,0.268224908526032,0.17123018522457836,0.14043561061567206,0.2775388552307502,0.13209047666607054,0.16484918124076653,0.12784277890129656,0.0933997666732903,0.1250825938618297,0.17675869034095634,0.1298285577307643,0.15927822813351653,0.09168450110424131,0.07856060376066096,0.13463030275151888,0.12956466237964212
