event_id,R_baz,R_rad,R_corr,P_baz,P_rad,P_corr,N
20180127T000000Z,144.0,16.0,0.7229794280349353,54.00000000000001,1.617625394674567,0.22536670185302907,2.0
20180127T000050Z,0.0,16.0,0.07257847068378634,93.60000000000001,0.6634976520136784,0.11259822060634185,2.0
20180127T000107Z,86.4,7.453712553094249,0.9132822011007525,169.20000000000002,16.0,0.13701756727289072,2.0
20180127T000115Z,86.4,1.4242516540045356,0.9512854289088857,183.6,16.0,0.26681415256343305,2.0
20180127T000139Z,86.4,0.8558976573957302,0.8596435045945228,162.00000000000003,16.0,0.055450955202678676,2.0
20180127T000156Z,273.6,16.0,0.852498997853572,46.800000000000004,10.920595260767984,0.12445065618049134,2.0
20180127T000210Z,86.4,1.1040895136738127,0.5088096327436264,82.8,0.8558976573957302,0.20211013310021025,2.0
20180127T000216Z,284.40000000000003,0.3510615547429147,0.8561593178517295,86.4,0.9721047414289302,0.04177672734892645,2.0
20180127T000226Z,284.40000000000003,0.3510615547429147,0.8565262605192949,86.4,0.9721047414289302,0.04191730989886618,2.0
20180127T000240Z,320.40000000000003,0.8558976573957302,0.7577775342302798,309.6,0.6634976520136784,0.03858255510893213,2.0
20180127T000257Z,21.6,16.0,0.3143674209083499,82.8,0.8558976573957302,0.03387767585640703,2.0
20180127T000307Z,270.0,1.4242516540045356,0.7819721116313195,136.8,16.0,0.1080507018646619,2.0
20180127T000337Z,320.40000000000003,0.584181993816139,0.14387646181753821,86.4,16.0,0.143405592222566,2.0
20180127T000355Z,219.60000000000002,2.3700179062375537,0.24049395070095386,46.800000000000004,16.0,0.14430886403810414,2.0
20180127T000437Z,277.2,3.472364426509674,0.7150399501711435,82.8,0.8558976573957302,0.025777171546853304,2.0
20180127T000448Z,280.8,9.615128393797233,0.887214025637779,140.4,16.0,0.08269750018668418,2.0
20180127T000458Z,327.6,0.584181993816139,0.7612055162100057,316.8,0.7535821694056161,0.10581323430299987,2.0
20180127T000520Z,82.8,0.584181993816139,0.22511820139410677,316.8,0.584181993816139,0.07322804154232462,2.0
20180127T000536Z,324.00000000000006,16.0,0.11629824405594542,154.8,16.0,0.299778612363533,2.0
20180127T000550Z,331.2,0.9721047414289302,0.5616117541279454,79.2,0.8558976573957302,0.06402477358468922,2.0
20180127T000600Z,270.0,16.0,0.9272297141415345,86.4,0.9721047414289302,0.01910078999536951,2.0
20180127T000630Z,327.6,0.584181993816139,0.7194904622094962,90.00000000000001,0.8558976573957302,0.47243933321438614,2.0
20180127T000651Z,82.8,0.8558976573957302,0.8900948248659657,126.0,16.0,0.09201031146993677,2.0
20180127T000702Z,237.60000000000002,0.584181993816139,0.6424059249112524,151.20000000000002,16.0,0.09257701432889374,2.0
20180127T000711Z,291.6,0.8558976573957302,0.9272990708753627,21.6,16.0,0.04149271185165221,2.0
20180127T000734Z,64.8,16.0,0.7162141715914195,0.0,16.0,0.10093030886564122,2.0
20180127T000811Z,262.8,0.23961257193520702,0.44061953765514617,198.00000000000003,16.0,0.07956873356047146,2.0
20180127T000848Z,82.8,0.8558976573957302,0.421324413386286,61.20000000000001,0.6634976520136784,0.13392371321738963,2.0
20180127T000929Z,43.2,16.0,0.5780052886506957,18.0,16.0,0.09041231922079682,2.0
20180127T000936Z,97.2,1.8372539081409522,0.8596409810259406,144.0,16.0,0.10510373139689684,2.0
20180127T001004Z,349.2,3.472364426509674,0.45344443916305993,90.00000000000001,16.0,0.2721135404897211,2.0
20180127T001054Z,313.2,0.6634976520136784,0.010691604638660906,270.0,0.39872594456840704,0.21769952026140238,2.0
