event_id,R_corr,P_corr
20180105T000052Z,0.7316696803978228,0.06561010621916526
20180105T000132Z,0.6902373191238758,-0.016426089109268394
20180105T000238Z,0.9205789562700193,-0.02132731775332946
20180105T000302Z,0.8510990080969962,-0.06773136074645768
20180105T000439Z,0.8286559395952345,-0.13053667246870734
20180105T000456Z,0.7341615807688259,-0.044256121130588154
20180105T000546Z,0.8428414173887994,0.027687993042390478
20180105T000623Z,0.8889532808094689,0.07047332816362942
20180105T000645Z,0.7944830428612465,0.049146345995276876
20180105T000653Z,0.654496812410473,0.08307946487793413
20180105T000720Z,0.7318730210641392,0.0009416229823867849
20180105T000736Z,0.9312043206940928,0.0376963068999829
20180105T000841Z,0.5972322775741867,0.06951537963458612
20180105T000855Z,0.8254167905186964,0.015807069235212173
20180105T000940Z,0.9413183144746722,-0.018294674250207428
20180105T001121Z,0.8703889773307926,-0.07731850960721867
20180105T001143Z,0.9550338677351033,0.045934128345534814
20180105T001211Z,0.659089812500794,0.10714116211522047
20180105T001429Z,0.9221486724043441,0.03922439303065884
20180105T001521Z,0.7893884255599982,0.008372487138530076
20180105T001557Z,0.9018477394144755,0.042148894982571426
20180105T001615Z,0.7754528277452838,0.03042913378769589
20180105T001650Z,0.9011709066437408,-0.04881218090972389
20180105T001752Z,0.9379851113272692,0.04773214778521628
20180105T001828Z,0.8385950596559429,0.009497162613794857
20180105T001846Z,0.9502907446626281,-0.018463836546559614
20180105T001958Z,0.9102005047120925,0.037039985012916846
20180105T002018Z,0.7354284116079591,-0.010790896131803795
20180105T002132Z,0.9643940462853167,0.04015060994985273
20180105T002250Z,0.8720751440098242,0.03387378205928277
20180105T002311Z,0.7016911654322681,0.02460958895813999
20180105T002510Z,0.9514518463093891,0.051982024830232954
20180105T002608Z,0.8791227769024801,-0.01967982823041965
20180105T002639Z,0.9326042252066185,0.03981795467816397
20180105T002744Z,0.9270440932698399,-0.07650072619098938
20180105T002807Z,0.21641962461832528,-0.05730925535938481
20180105T002932Z,0.9396726675432925,-0.0016903823548161227
20180105T003022Z,0.658131513572964,0.00041199848347661867
20180105T003032Z,0.7564948734135062,-0.07608770861847663
20180105T003059Z,0.8049957214727478,-0.12411291652771833
20180105T003210Z,0.9518395318739319,-0.05453795799315665
20180105T003244Z,0.8603364995001633,0.028087644837505744
20180105T003310Z,0.46690431487084627,0.044710781204306056
20180105T003506Z,0.4668257062349748,0.0819241316406746
20180105T003608Z,0.9327876019741254,0.07053874480150452
20180105T003747Z,0.8176012743097131,0.07166300528369665
20180105T003924Z,0.9639331850339818,0.04785420608066074
20180105T004056Z,0.4685880724781971,-0.0345625925074246
20180105T004258Z,0.3663757648311996,0.06988903607219882
20180105T004305Z,0.9269649184912486,-0.11234367965799151
20180105T004331Z,0.8421050352457137,-0.1474369159039935
20180105T004344Z,0.5705394312253098,0.08421253130208749
20180105T004409Z,0.8648427582157877,-0.020755726319259662
20180105T004441Z,0.7208943868213771,-0.04766987836001161
20180105T004448Z,0.8240865200161348,-0.1395855126133069
20180105T004503Z,0.7552183579181974,0.015172947338732338
