event_id,R_corr,P_corr,S_corr
20180103T000021Z,0.7950701083453635,-0.19170295439753637,0.08666153630561417
20180103T000048Z,0.9282631538795343,-0.10565812852161985,-0.214413092337976
20180103T000142Z,0.899813025368961,-0.0578438633515001,-0.07756827883938598
20180103T000215Z,0.9761262793362179,-0.022302054705388617,-0.18181612482046153
20180103T000240Z,0.8708624885173974,-0.036523802717576714,-0.10248698338849101
20180103T000303Z,0.9307543266238816,-0.09704314360380085,0.24059433110875325
20180103T000400Z,0.952377541796864,0.011742585983711588,0.10328161029020519
20180103T000526Z,0.9046631596149509,0.07926111844861902,-0.012893268298096595
20180103T000624Z,0.590306366380271,0.07954424242441353,0.28782919249038286
20180103T000653Z,0.8466013428225958,-0.015054595963070454,0.1532891429880764
20180103T000722Z,0.9483925063997467,0.07706483083198595,0.1348659068393971
20180103T000811Z,0.9246000333437491,-0.073606255181739,-0.1774030931471428
20180103T000911Z,0.47269967487117437,-0.08292498791632125,0.16677309572778118
20180103T000939Z,0.8970966056438107,-0.062195098699312244,-0.1073620384540234
20180103T001015Z,0.8755982873386777,-0.11826621090582169,0.28346243357317763
20180103T001112Z,0.508613038677771,0.026640424087162145,0.1648582498463784
20180103T001135Z,0.9179913180418638,-0.035232564539635754,-0.07846837850789778
20180103T001212Z,0.8268035968794148,-0.05495650339160858,0.1681433065821873
20180103T001238Z,0.8974474470092657,-0.08697150436375815,-0.03316340344414071
20180103T001407Z,0.893303047842086,-0.10421622585551292,-0.053773210618103785
20180103T001421Z,0.8897493898375312,-0.04254653704494759,-0.18680689175981857
20180103T001544Z,0.9403696250821036,0.04338037985551811,-0.10835274738750092
20180103T001615Z,0.9207741061770996,-0.07860767528289113,0.16873986966723767
20180103T001653Z,0.9748523404239527,0.011042428600483236,-0.09694690860290567
20180103T001722Z,-0.6913737724190804,0.022306328633825014,0.055403908960586244
20180103T001746Z,0.9494236521784789,-0.05921540094447269,-0.2347135737368673
20180103T001836Z,0.7151856191827191,-0.020016711707419924,-0.12983895137466836
20180103T001855Z,0.8357985128689623,-0.001472024557320866,-0.14006863211261203
20180103T001959Z,0.7905773365684681,-0.13174442820333848,0.15180544485680572
20180103T002125Z,0.8949739748798213,0.06114003231231432,0.2303905651020343
20180103T002141Z,0.33875620608651835,0.12545136252733566,0.1377589985713895
20180103T002217Z,0.8891460525068909,-0.059130326028979205,0.32844960445512245
20180103T002248Z,0.9723408892811998,0.05308234932084103,0.05604980559145589
20180103T002312Z,0.8930197058520226,-0.05984410690987316,-0.08919367594547031
20180103T002336Z,0.8170905806965926,-0.026151076043487896,0.01766248525806208
20180103T002429Z,0.7812384032946301,0.025176024594334524,0.08754278206822229
20180103T002502Z,0.9523386994174995,-0.05504201273943585,0.04409220674648725
20180103T002546Z,0.9523562043721856,-0.04145193852288449,0.054463105143193455
20180103T002627Z,0.9185525815960464,-0.04403095351193182,-0.24502774621307855
20180103T002700Z,0.9417198577363285,-0.08713970257466129,0.5079222925097611
20180103T002735Z,0.921312006824242,-0.04215936844705951,0.07345264496217664
20180103T002756Z,0.8792806387751629,0.05083776556752028,-0.31541390455319634
20180103T002841Z,0.9479445586866253,-0.06296050694907189,0.05163710273483487
20180103T002942Z,0.7213641703370919,-0.08176335603652862,-0.040202735637614034
20180103T003020Z,0.6818320762997363,-0.16759248149728065,-0.2604836473403054
20180103T003104Z,-0.40458204807388726,0.0013117259559698342,0.5509595386949137
20180103T003159Z,0.8840440820712391,-0.10797193382753888,0.04122674537072028
20180103T003230Z,0.7318732269915126,-0.016141670224621037,-0.0067660037800297505
20180103T003333Z,0.7002840320557993,0.3399260944392747,-0.26460171686081835
20180103T003434Z,0.894898206149518,-0.015657830661598,0.14749129381400253
20180103T003454Z,-0.5954152564047571,-0.05113126219522454,-0.3418838307034686
20180103T003619Z,0.6302122530535363,-0.06609488127491694,-0.3400591137210237
20180103T003635Z,0.8833439299621331,-0.09101681815620143,0.08078574328849024
20180103T003712Z,0.9210441229033287,-0.0621022082509211,0.21615029010870115
20180103T003805Z,0.9590180882775753,0.038029167483562415,-0.18224524354358307
20180103T003846Z,0.8815476717583458,0.005637553942856468,0.05168307541280992
20180103T003912Z,0.6758420682852262,0.15405893050804853,0.15657222830182138
20180103T003933Z,0.91836363775052,-0.021845936941551673,-0.015564728628220767
20180103T004009Z,0.5570707302963197,-0.006755785240526492,0.05217307271774956
20180103T004022Z,0.932088135592412,-0.021696556460316985,0.14771258257592895
20180103T004147Z,0.893781698177178,-0.008121820914199208,0.2320402599537137
20180103T004207Z,0.9461664362442416,0.010778454580143803,-0.1318210695497272
20180103T004249Z,0.8111244798450497,-0.05965212909901967,-0.2476622970230722
20180103T004357Z,0.7147483635156698,-0.04696569127760141,0.07960913963221793
20180103T004414Z,0.9299986546247585,-0.03721709248825069,0.030436829583686837
20180103T004450Z,0.44087197607198364,-0.04944921758376666,0.13647245302516545
20180103T004508Z,0.6317353487005098,0.02731644893969087,0.0972636163120837
20180103T004621Z,0.9269723308599903,-0.11609879787767403,-0.03252754454061339
20180103T004635Z,0.9597931835265127,0.02201346311421559,0.3015695833572083
20180103T004711Z,0.9468803213492726,0.006149057041222371,-0.1520472562576609
20180103T004723Z,0.8716786207962133,-0.08442850511562412,-0.24446360612379012
20180103T004756Z,0.9527646842094418,0.03873366003351886,-0.15194306696066237
20180103T004816Z,0.9676771478968759,-0.02369248866637689,-0.013845453619007702
20180103T004917Z,0.9434604292161057,-0.11671445437982446,0.017991936714412196
20180103T005019Z,0.6478838809605866,-0.16676611217856596,0.057478509434274974
20180103T005037Z,0.9277206033532752,-0.049668733139871274,0.08922993102414271
20180103T005131Z,0.9261565554578786,0.04311967056620404,0.037260177670281634
20180103T005218Z,-0.3770254859420926,0.10961666725919875,0.3206271620075907
20180103T005404Z,0.6947135647688084,0.03997089675757003,-0.019661484060959723
20180103T005442Z,0.7209742814701193,0.19614651183341866,-0.3170456128626174
20180103T005524Z,0.8774836871425794,-0.04520476652216861,-0.30777661441533166
20180103T005602Z,0.8782541183797488,-0.14323428901100935,-0.07304420406056442
20180103T005621Z,0.5728549657821695,-0.021652511850708676,-0.13457691034475197
20180103T005628Z,0.9579018598435081,0.013042916370966235,0.4671003923682611
20180103T005741Z,0.9039988350363091,-0.03788603058541848,-0.05556553367392282
20180103T005814Z,0.9548621719781125,-0.024498173864930455,0.2482124675152201
20180103T005901Z,0.7575077858787519,-0.01265015150668723,-0.03827666849311985
20180103T010002Z,0.574101916618499,-0.2069573042716755,-0.04402742448817262
20180103T010058Z,0.8047360675966457,-0.10001270766297397,0.023125777198720193
20180103T010132Z,0.757820072731791,-0.07369849645952425,-0.029467290043859493
20180103T010205Z,0.9598812907580462,-0.06608054474751654,0.13302985828778374
20180103T010309Z,0.911772356226493,-0.09127480119166334,-0.03089684698094068
20180103T010318Z,0.2129964667007824,-0.21122083641140343,0.0908928541612169
20180103T010334Z,0.8370565457490272,0.01102098179476655,-0.12155553663959444
20180103T010352Z,0.9545449366115049,-0.02755444142312838,0.3372247563671717
20180103T010451Z,0.6054789022836121,0.028343842323062186,-0.23130812334371462
20180103T010516Z,0.9134195259883959,-0.09184825009807424,-0.08515580625681206
20180103T010545Z,0.923029375960521,-0.07669786638683447,0.21283549839368054
20180103T010554Z,0.9114418264073962,-0.048814781041617766,0.09999020942602234
20180103T010717Z,0.9029526133129033,-0.03754599601482043,-0.3249108785144845
20180103T010800Z,0.9711673950252135,0.14087351992117333,0.004049623849684366
20180103T010826Z,0.7398168970675463,0.012860466479305171,-0.2899989634809474
20180103T010903Z,0.8818892541781969,0.04797331072572171,-0.07317084512929788
20180103T010918Z,0.9477594801184889,0.008810900862545584,0.05423339189916569
20180103T011022Z,0.5707443820586826,0.08935893959687288,-0.14228607218067887
20180103T011121Z,0.831999001161605,-0.12308591193486272,-0.4971235494728239
20180103T011129Z,0.8720858790863897,-0.09098601165049625,-0.015372003073377383
20180103T011214Z,0.9406040737858304,-0.051246051712154905,-0.06382649002892932
20180103T011226Z,0.8123128735685635,-0.0172927902423906,-0.015913371488604316
20180103T011246Z,0.9203290985636382,-0.016368957725251137,0.19689589329051974
20180103T011319Z,0.9512375959445517,-0.04555749036632207,-0.14635668538194813
20180103T011418Z,0.5281409924476953,0.031421707630341696,-0.18656625240680869
20180103T011424Z,0.9199871547528308,-0.0428332384484684,-0.013607692418424558
20180103T011608Z,0.23008253445103483,-0.12653468765746664,0.010467998821479939
20180103T011623Z,0.21349771771902254,-0.1302687953959858,0.022556551180562788
