,event_id,group,similarity
0,20180126T000118Z,1c,0.8701930135598553
1,20180126T000202Z,1a,0.9137434657946611
2,20180126T000220Z,4b,0.771407458343873
3,20180126T000317Z,3b,0.6614290444900627
4,20180126T000339Z,1b,0.847065080533138
5,20180126T000543Z,1a,0.8704328019996518
6,20180126T000713Z,1a,0.8128598453558137
7,20180126T000754Z,1c,0.817532224379306
8,20180126T000814Z,3d,0.6529738042433886
9,20180126T000835Z,1c,0.8806615005585872
10,20180126T000900Z,3c,0.727874753490945
11,20180126T000938Z,1b,0.8707580531906851
12,20180126T001026Z,6d,0.7595378549188193
13,20180126T001103Z,1b,0.8202343833963681
14,20180126T001217Z,3c,0.7307163304623687
15,20180126T001350Z,5c,0.7900563249765086
16,20180126T001404Z,1a,0.840844711861398
17,20180126T001444Z,1c,0.8351784118632557
18,20180126T001534Z,1a,0.8806726747221862
19,20180126T001632Z,1b,0.8046277456252804
20,20180126T001647Z,1a,0.839412177870043
21,20180126T001712Z,1c,0.8959862564767417
22,20180126T001759Z,4b,0.8059309481383382
23,20180126T001842Z,1c,0.8269488371174619
24,20180126T001936Z,1b,0.8621004777835114
25,20180126T002009Z,5c,0.7587969721215749
26,20180126T002031Z,3c,0.6886767190633716
27,20180126T002100Z,3d,0.674290795044143
28,20180126T002139Z,1b,0.8376326142846516
29,20180126T002200Z,3d,0.6777912332028239
30,20180126T002219Z,1d,0.8376978072664375
31,20180126T002234Z,5c,0.7648761782438984
32,20180126T002315Z,1b,0.8301435472473614
33,20180126T002348Z,1c,0.8363380746443818
34,20180126T002459Z,1b,0.8648623881326575
35,20180126T002526Z,1b,0.8152498406806495
36,20180126T002628Z,3c,0.6665707299183481
37,20180126T002640Z,6a,0.8191152471964862
38,20180126T002714Z,1c,0.8370783324447956
39,20180126T002820Z,1c,0.8335935666147771
40,20180126T002833Z,1b,0.8059619389056608
41,20180126T002850Z,3c,0.7165680069233601
42,20180126T002939Z,1a,0.8878184722652384
43,20180126T003011Z,3c,0.6631531716609304
44,20180126T003021Z,5c,0.7822355254910027
45,20180126T003058Z,1a,0.8543411767629764
46,20180126T003319Z,1c,0.8583944860340437
47,20180126T003451Z,6a,0.8404932129021864
48,20180126T003557Z,1b,0.8208991410115566
49,20180126T003611Z,1b,0.8714737138276548
50,20180126T003802Z,5c,0.7636832941479286
51,20180126T003920Z,3d,0.6557208457505332
52,20180126T004047Z,1a,0.8788758151373869
53,20180126T004113Z,3d,0.7091401136244713
54,20180126T004133Z,1a,0.9155300891495143
55,20180126T004149Z,4b,0.758569759145425
56,20180126T004221Z,1a,0.8948397979577093
57,20180126T004232Z,8d,0.7343886314300276
58,20180126T004547Z,1b,0.8537969843852348
59,20180126T004611Z,8b,0.6540885651269542
60,20180126T004639Z,8a,0.656795210269054
61,20180126T004749Z,3c,0.7145416214436998
62,20180126T004854Z,6a,0.7510206167999219
63,20180126T004959Z,3b,0.6810737667508736
64,20180126T005045Z,5a,0.7873118362737838
65,20180126T005215Z,1a,0.8103403044284646
66,20180126T005253Z,1d,0.8013219360028078
67,20180126T005517Z,1c,0.8613402330015952
68,20180126T005616Z,1b,0.8141315148095566
69,20180126T005739Z,1b,0.8164571715062786
70,20180126T005813Z,8d,0.7037448485692314
71,20180126T005849Z,1a,0.9274688458951534
72,20180126T005924Z,1b,0.8086456929468482
73,20180126T010009Z,4b,0.7601642215800667
74,20180126T010158Z,4d,0.7701511176149319
75,20180126T010211Z,2b,0.7677914899568656
76,20180126T010256Z,4b,0.8419911703806608
77,20180126T010413Z,5c,0.7643647250472152
78,20180126T010502Z,1b,0.8990827701375661
79,20180126T010522Z,1b,0.8283059294776901
80,20180126T010609Z,3d,0.7224590579397453
81,20180126T010622Z,3d,0.6923654624297414
82,20180126T010656Z,5b,0.8102696804181108
83,20180126T010708Z,1a,0.8150745486769292
84,20180126T010739Z,3d,0.6703029747738144
85,20180126T010819Z,1c,0.9151348803287487
86,20180126T010852Z,8a,0.6729553210655846
87,20180126T010911Z,1b,0.8510756725521385
88,20180126T010936Z,4b,0.7792037652718493
89,20180126T010958Z,1c,0.8344818039956339
90,20180126T011017Z,1c,0.8236783983490948
91,20180126T011120Z,3d,0.6589063614489535
92,20180126T011300Z,1c,0.8680670048524151
93,20180126T011336Z,1a,0.870631129751389
94,20180126T011354Z,3c,0.6590019048073517
95,20180126T011413Z,1a,0.8671376865855267
96,20180126T011711Z,3c,0.689629970915647
97,20180126T011721Z,3c,0.6781841115504512
98,20180126T011749Z,5a,0.7601473079278667
99,20180126T011854Z,1a,0.8004200927311932
100,20180126T011952Z,1a,0.8544434251610682
101,20180126T012036Z,1a,0.8765878794432697
102,20180126T012114Z,1d,0.8307875425113426
103,20180126T012130Z,1c,0.8262639827116726
104,20180126T012245Z,6b,0.7562662626407204
105,20180126T012343Z,8b,0.6525642462331588
106,20180126T012449Z,3c,0.665498376861553
107,20180126T012542Z,1a,0.8930262849868662
108,20180126T012615Z,4b,0.7630699220165028
109,20180126T012654Z,1a,0.8456252995751923
110,20180126T012930Z,1b,0.8497759148644293
111,20180126T013004Z,3c,0.6767319935150281
112,20180126T013128Z,1c,0.8045727911991449
113,20180126T013144Z,3c,0.6713164394603298
114,20180126T013322Z,1b,0.829750098060424
115,20180126T013416Z,1b,0.8454837049806522
116,20180126T013447Z,1d,0.8114846637208646
117,20180126T013459Z,6b,0.7885665575256776
118,20180126T013529Z,3c,0.6830412988902255
119,20180126T013610Z,1a,0.878033039151161
120,20180126T013641Z,1a,0.8327359034694634
121,20180126T014023Z,1a,0.8615802819420003
122,20180126T014150Z,3d,0.7277933405901895
123,20180126T014255Z,1b,0.8437811921374136
124,20180126T014311Z,3d,0.6970155798015254
125,20180126T014332Z,6a,0.7636884201103814
126,20180126T014424Z,1a,0.873220014866628
