event_id,baz,rad,slow,vel,baz_opt,rad_opt,slow_opt,vel_opt
20180103T000021Z,4.523893421169302,2.6918003852647128,0.5717619603267211,1.7489795918367348,4.5291771647780035,2.5050501099467404,0.5745519040302611,1.7404867915072315
20180103T000048Z,4.649557127312894,5.778168376825359,0.5840286054827175,1.7122448979591838,4.664663392481023,5.520288471487927,0.5854143084690671,1.7081919343842609
20180103T000142Z,0.12566370614359174,3.0572719704105853,0.5717619603267211,1.7489795918367348,0.11997648303967406,3.1559765025700086,0.5755610563394403,1.7374351321821266
20180103T000215Z,3.0159289474462017,5.778168376825359,0.5717619603267211,1.7489795918367348,2.962560870546327,3.493086348480083,0.569493191344604,1.755947244319017
20180103T000240Z,4.523893421169302,6.562682848061104,0.5903614457831325,1.693877551020408,4.579104075739037,4.500546519280199,0.5850204199044926,1.7093420434166295
20180103T000303Z,4.272566008882119,5.0874361239029895,0.5778301886792453,1.730612244897959,4.262589258302066,5.531228266997044,0.5804235485457986,1.7228797875369017
20180103T000400Z,2.6389378290154264,6.562682848061104,0.5717619603267211,1.7489795918367348,2.6342141217102535,6.425816169500627,0.5703431053526219,1.7533305664872327
20180103T000526Z,0.7539822368615504,5.0874361239029895,0.5903614457831325,1.693877551020408,0.7723874589982094,5.098025294583577,0.5878965402478733,1.7009795627958153
20180103T000624Z,3.8955748904513436,2.6918003852647128,0.5717619603267211,1.7489795918367348,3.8691134430358414,2.5820147804595104,0.5720668566366416,1.7480474325663788
20180103T000653Z,4.39822971502571,12.40330819986167,0.5778301886792453,1.730612244897959,4.368994139782378,14.379276964040471,0.5799309584228167,1.7243431920234182
20180103T000722Z,2.5132741228718345,3.472364426509674,0.5778301886792453,1.730612244897959,2.5535416995853932,4.272926494202945,0.5751356557808751,1.738720230520705
20180103T000811Z,5.277875658030853,3.472364426509674,0.6786703601108034,1.473469387755102,5.278122074185024,3.663752127785628,0.6780568865263265,1.474802512696217
20180103T000911Z,4.272566008882119,8.465719296578376,0.5778301886792453,1.730612244897959,4.316105898096195,8.897349434752208,0.5810569591503283,1.721001675054863
20180103T000939Z,0.3769911184307752,3.943814886992401,0.5840286054827175,1.7122448979591838,0.40868573467894054,3.442141952858809,0.583052762917575,1.7151106445256104
20180103T001015Z,4.775220833456486,6.562682848061104,0.5840286054827175,1.7122448979591838,4.782926680482111,5.945821407969385,0.5818300517399901,1.7187149357607998
20180103T001112Z,4.272566008882119,3.472364426509674,0.56,1.7857142857142856,4.275557851372067,3.5802467058255383,0.5617587337003065,1.780123636731016
20180103T001135Z,4.523893421169302,5.0874361239029895,0.5903614457831325,1.693877551020408,4.5327032776793015,4.6198689409952935,0.5876218626916991,1.701774667503579
20180103T001212Z,4.900884539600078,1.617625394674567,0.6464379947229552,1.546938775510204,4.921670424762121,1.5865488197578241,0.6577507288085336,1.5203327890056852
20180103T001238Z,4.1469023027385274,3.472364426509674,0.5658198614318707,1.76734693877551,4.154886099422502,3.240726822941896,0.5674254107535126,1.7623461710536543
20180103T001407Z,5.026548245743669,3.943814886992401,0.5778301886792453,1.730612244897959,4.986870107417565,5.450080869420553,0.5792717321228198,1.7263055394320113
20180103T001421Z,4.900884539600078,4.479275200528711,0.5778301886792453,1.730612244897959,4.917557876715254,4.052954827813007,0.5794926175241408,1.7256475229528552
20180103T001544Z,0.0,3.0572719704105853,0.5717619603267211,1.7489795918367348,6.2649435798727255,2.920395729352941,0.5721429071600861,1.7478150781657757
20180103T001615Z,4.39822971502571,3.0572719704105853,0.56,1.7857142857142856,4.39469947347507,3.116932702997534,0.5606157632043791,1.78375291177005
20180103T001653Z,2.7646015351590183,1.4242516540045356,0.6786703601108034,1.473469387755102,2.732306054343842,1.2501151888647881,0.7101392179747192,1.4081745870224558
20180103T001722Z,4.39822971502571,8.465719296578376,0.5778301886792453,1.730612244897959,4.347755205175417,10.375850642242813,0.5808863735418122,1.7215070718611376
