event_id,amplitude,mean_freq,rad,Ms
20180109T000038Z,4.6537750640343014e-08,3.6676850260540177,4.532124005330455,0.2251573276751655
20180109T000046Z,1.1615869008920299e-07,3.3604187848818534,9.487683046393846,1.1170299336498113
20180109T000202Z,2.8564750063345036e-07,2.8962496527342867,5.738273794251874,1.0807422703902478
20180109T000321Z,6.209611837764908e-08,24.441643764620878,3.173260601630997,0.9171933365318123
20180109T000353Z,4.360701230695686e-08,3.339193662497412,12.331897886361835,0.8778065523116658
20180109T000402Z,7.245692142641285e-07,2.722195684269846,6.581249731242002,1.556890059650788
20180109T000436Z,9.365824458686518e-08,3.1080476294949517,7.353000989021132,0.8058639010506097
20180109T000505Z,4.6931944721914307e-07,3.2456955684553166,8.63358806859192,1.640352875344067
20180109T000524Z,8.633693578513487e-07,3.348817608129778,8.472427802091902,1.9050801460710507
20180109T000551Z,2.9523091945153175e-07,4.936380960551131,2.9461132489573147,0.8460235187088823
20180109T000615Z,9.972263301813857e-07,5.928898975238193,1.7963381477250604,1.097550966612392
20180109T000747Z,4.890486641210533e-07,3.6010311502015457,1.1174360206280454,0.22932752730927541
20180109T000913Z,3.322600593730018e-08,23.963702718444818,1.0698691616036076,-0.14678008178254975
20180109T001000Z,5.201910375210757e-07,2.5686669194070624,1.5577368273813323,0.34890978857375554
20180109T001037Z,4.3388582030406866e-08,3.2803569529572862,10.892933224372774,0.7784559434521521
20180109T001044Z,5.704840270718299e-07,3.8127227908540027,3.1041427074427856,1.0576008520504363
20180109T001109Z,5.9114318258136465e-08,6.236807741558554,3.7676148962019744,0.4264243861135295
20180109T001353Z,3.588425281842694e-07,2.1562427503151964,4.133344653371322,0.8151611943451615
20180109T001415Z,1.4345720812112685e-07,3.8666267759526547,4.797051487013407,0.7779710444842962
20180109T001440Z,2.5674954908269093e-07,4.231557495635106,2.308145428340871,0.5425257411941318
20180109T001531Z,6.89848454634143e-08,3.752309347749706,5.117918261764558,0.49364622989825424
20180109T001557Z,1.4637798844604765e-07,4.4167823713557315,5.117918261764558,0.8911756743288497
20180109T001613Z,1.4453998747092966e-06,5.038144875326472,2.0825056808360016,1.2946106932224941
20180109T001738Z,3.6232850959926646e-08,8.460786430923706,0.8191667278253565,-0.7537897894435046
