event_id,R_corr,P_corr
20180125T000053Z,0.057154624817928164,-0.20341231228329582
20180125T000110Z,0.8891028420065521,0.024463501769025398
20180125T000231Z,-0.074131566167613,0.11698622655750435
20180125T000318Z,0.8714889811825653,-0.048501824619256784
20180125T000326Z,0.8707911920861559,-0.04881310161263288
20180125T000748Z,0.15204410633125054,-0.033798481345259646
20180125T001016Z,0.9184503736969073,-0.09717743557107926
20180125T001327Z,0.7879645984934899,-0.1413080659850723
20180125T001537Z,-0.5150899754755871,0.1552106463149728
20180125T001605Z,0.8659708904629094,-0.01644714095803124
20180125T001834Z,0.5056781101573056,0.04333921079331135
20180125T002012Z,0.5905951632325762,-0.18115666241119954
20180125T002044Z,0.8849557676915761,0.01724903506301648
20180125T002121Z,0.5578682031588539,0.0014499248356482806
20180125T002133Z,0.7027341631973066,-0.32485639545213196
20180125T002330Z,0.6340776932255653,-0.24660267020248886
20180125T002416Z,0.4453575822468497,-0.026282986591216247
20180125T002600Z,0.797538777167453,-0.12485326808458966
20180125T002845Z,0.9517154192665526,-0.052250878284129776
20180125T002944Z,0.8602124306363507,-0.07212975592718791
20180125T003007Z,0.7011439044748398,-0.028970116861028475
20180125T003302Z,0.016853832638839463,-0.09711011441269761
20180125T003324Z,0.6452292774452542,0.02934092693825488
20180125T003831Z,-0.323752741459214,0.13600179534183737
20180125T003905Z,-0.49823836973639246,-0.011850706163198423
20180125T004110Z,0.9462798070969094,-0.042011215261234344
20180125T004216Z,0.742401705528182,-0.2202957632310707
20180125T004856Z,0.6719061554473226,-0.2386083074243135
20180125T005511Z,0.9175518308758728,0.07138114803013043
20180125T005848Z,0.7121716574281216,-0.14769818180240554
20180125T010009Z,-0.6512797678835435,0.36110004436168264
20180125T011115Z,0.8667034459241216,0.0915282577769436
20180125T011240Z,0.8899603170927814,0.006752541788087333
20180125T011409Z,0.5460644188897847,0.060774071884856694
20180125T011832Z,0.8272596611315144,-0.13242054386005706
20180125T012124Z,0.8227953461962864,-0.1132387852762328
20180125T012650Z,0.8643301198344854,0.07529379149505692
20180125T013541Z,0.9225114859139896,-0.0524720473386924
20180125T013634Z,-0.5699469616027303,-0.017723424899263315
20180125T013657Z,0.913891438055688,-0.04651820352423344
20180125T013854Z,0.9304839846188235,0.04708719639880581
20180125T014028Z,0.9063052619669576,-0.07736679244669996
20180125T014106Z,-0.2752723750470066,-0.13482827467217065
20180125T015042Z,0.7452459826714732,-0.13133104600223544
20180125T015148Z,0.920307256485056,-0.015924082826870026
20180125T015414Z,0.7430900955438625,-0.16381238420860117
20180125T020025Z,0.6236705083338456,0.10879596472236851
20180125T021227Z,0.9395243003462446,-0.04676145481717117
20180125T021840Z,0.8291497097911489,-0.13449905503434056
20180125T023717Z,0.9263576677663561,-0.036631801940841
20180125T024217Z,0.9151149296850122,0.07561220862907904
20180125T025046Z,0.909450081343358,0.037769904327485025
20180125T030756Z,0.9570992417989808,0.01210370217246817
20180125T030943Z,0.9643511491997446,0.02920217799532742
20180125T032834Z,0.9696027301983884,0.009819801924718556
20180125T033941Z,0.9419307265965348,-0.02991255663269706
20180125T034746Z,0.9110135440285674,-0.06482242271604013
20180125T040835Z,0.8756617461501166,0.02390230344254324
20180125T043257Z,0.9260494995099838,0.032796503977206744
20180125T044725Z,0.9482813873452808,-0.014327966829235754
20180125T050056Z,0.9343871526276142,-0.027440922201014115
20180125T050442Z,0.8618031947224025,0.06137945089084803
20180125T052406Z,0.8545746794202369,-0.037785209928257846
20180125T070447Z,0.9195351732261823,-0.06269528855124687
20180125T070507Z,0.9189425112399722,0.047162836440035556
20180125T070658Z,0.9237961171472517,0.022083881092300278
20180125T081518Z,-0.1466726795128355,0.10479278571510392
20180125T082446Z,0.9245849709568563,0.07913031560546041
20180125T082718Z,0.9296202263068047,-0.019988177450194582
20180125T085029Z,0.8423707142851558,-0.09263693095054822
20180125T092347Z,0.9492522457504382,-0.03141871265471029
20180125T095015Z,0.9154952703778267,-0.04196559409990639
20180125T100934Z,0.7790147498633949,0.10454572785887947
20180125T101511Z,0.33596041256481946,-0.20894695289450407
20180125T102616Z,0.9842003214834341,0.05983729410927572
20180125T105112Z,0.8234236714433332,-0.002411913874597093
20180125T120025Z,0.8187821076274724,-0.009923885766994394
20180125T124204Z,-0.4879795412805411,0.04944061199784359
20180125T131020Z,-0.05014945872855286,0.16530008474661514
20180125T131449Z,0.15975486446962592,-0.03214077715603093
20180125T132547Z,0.911043079863341,0.051824451247421466
20180125T141449Z,-0.41109134946000064,0.07639425673958129
20180125T143542Z,0.9299176586219469,-0.05503647086983888
20180125T144648Z,0.9540085526060068,0.07464013640884255
20180125T150422Z,0.7220089487587095,0.05171576446028091
20180125T151018Z,0.7446857990884047,0.06508425451436388
20180125T152855Z,0.29329347877963097,-0.012124746533167636
20180125T153234Z,-0.40330644746600125,0.20276459464215973
20180125T154859Z,0.9014091088385756,-0.030967099867877965
20180125T154925Z,0.7261407773953792,-0.12784282998376778
20180125T155001Z,0.9010007995070181,-0.1938850006287702
20180125T160033Z,0.7890512049496528,-0.005272709731473613
20180125T160317Z,0.9403605337524868,-0.017625378673148822
20180125T161538Z,0.90796428881846,0.08749907677048148
20180125T162605Z,0.5678146790783003,-0.09699556346224485
20180125T173223Z,0.9166195788949977,-0.21829670012217797
20180125T174528Z,-0.9433386882242213,-0.02848135224509781
20180125T175845Z,0.8651317199605124,-0.008064989101243794
20180125T184957Z,-0.5687770094944318,0.012993663065022866
20180125T185302Z,0.8038464763460209,-0.030687075976502047
20180125T193038Z,-0.639207862668917,-0.08470507865469327
20180125T194001Z,0.8395821182654993,0.009352271364616336
20180125T195507Z,0.9446066320751243,0.058483971167842354
20180125T200343Z,-0.3072639368245861,0.12857343273000085
