,event_id,stations,ref_time,ref_duration,group
0,20180110T000037Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T00:00:37.770000Z,0.891988,1b
1,20180110T000100Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-10T00:01:00.770000Z,3.511988,3d
2,20180110T000153Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T00:01:53.350000Z,8.961989,1c
3,20180110T000525Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-10T00:05:25.760000Z,2.921988,7c
4,20180110T000548Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T00:05:48.540000Z,1.611988,1a
5,20180110T000625Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-10T00:06:25.620000Z,6.471988,2a
6,20180110T000645Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T00:06:45.160000Z,3.451988,8c
7,20180110T000753Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T00:07:53.000000Z,2.661988,1d
8,20180110T000817Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T00:08:17.960000Z,2.661988,1d
9,20180110T001103Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T00:11:03.700000Z,3.051989,2c
10,20180110T001200Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T00:12:00.660000Z,1.611988,1a
11,20180110T001240Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T00:12:40.500000Z,10.731988,6c
12,20180110T001404Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T00:14:04.430000Z,2.031988,2b
13,20180110T001646Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T00:16:46.490000Z,2.661988,1d
14,20180110T001724Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T00:17:24.480000Z,2.661988,1d
15,20180110T001759Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T00:17:59.320000Z,0.891988,1b
16,20180110T001810Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-10T00:18:10.080000Z,3.511988,3d
17,20180110T002056Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T00:20:56.570000Z,0.891988,1b
18,20180110T002237Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-10T00:22:37.870000Z,5.761988,2d
19,20180110T002544Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T00:25:44.180000Z,8.961989,1c
20,20180110T002829Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T00:28:29.490000Z,5.901988,6a
21,20180110T002900Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T00:29:00.690000Z,2.661988,1d
22,20180110T002949Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T00:29:49.200000Z,8.961989,1c
23,20180110T003029Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-10T00:30:29.060000Z,3.511988,3d
24,20180110T003040Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T00:30:40.140000Z,1.611988,1a
25,20180110T003208Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T00:32:08.000000Z,18.921988,8b
26,20180110T003250Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T00:32:50.460000Z,8.961989,1c
27,20180110T003830Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T00:38:30.400000Z,3.451988,8c
28,20180110T004008Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T00:40:08.170000Z,7.541989,8d
29,20180110T004028Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-10T00:40:28.010000Z,2.571988,7d
30,20180110T004040Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T00:40:40.290000Z,1.611988,1a
31,20180110T004124Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T00:41:24.800000Z,8.961989,1c
32,20180110T004226Z,"['2A.BBS06.', '2A.BBS09.']",2018-01-10T00:42:26.520000Z,1.051989,3b
33,20180110T004258Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T00:42:58.740000Z,8.961989,1c
34,20180110T004314Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T00:43:14.150000Z,7.541989,8d
35,20180110T004441Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T00:44:41.930000Z,0.891988,1b
36,20180110T004628Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T00:46:28.280000Z,7.541989,8d
37,20180110T004639Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T00:46:39.220000Z,8.961989,1c
38,20180110T004743Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T00:47:43.250000Z,2.031988,2b
39,20180110T004807Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T00:48:07.700000Z,8.961989,1c
40,20180110T004841Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T00:48:41.680000Z,1.611988,1a
41,20180110T004946Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-10T00:49:46.780000Z,2.101988,7b
42,20180110T005010Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T00:50:10.460000Z,3.051989,2c
43,20180110T005120Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-10T00:51:20.260000Z,5.761988,2d
44,20180110T005233Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T00:52:33.830000Z,2.031988,2b
45,20180110T005407Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-10T00:54:07.630000Z,6.471988,2a
46,20180110T005711Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T00:57:11.920000Z,3.051989,2c
47,20180110T010114Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T01:01:14.700000Z,7.751988,8a
48,20180110T010135Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T01:01:35.170000Z,3.451988,8c
49,20180110T010305Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T01:03:05.380000Z,10.731988,6c
50,20180110T010821Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:08:21.350000Z,8.961989,1c
51,20180110T011025Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T01:10:25.070000Z,1.611988,1a
52,20180110T011050Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T01:10:50.610000Z,14.151989,6b
53,20180110T011237Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:12:37.930000Z,8.961989,1c
54,20180110T011606Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:16:06.720000Z,3.051989,2c
55,20180110T011658Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:16:58.780000Z,5.901988,6a
56,20180110T011733Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:17:33.410000Z,8.961989,1c
57,20180110T012102Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-10T01:21:02.380000Z,3.511988,3d
58,20180110T012116Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T01:21:16.850000Z,2.031988,2b
59,20180110T012246Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:22:46.340000Z,8.961989,1c
60,20180110T012326Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T01:23:26.900000Z,1.611988,1a
61,20180110T012504Z,"['2A.BBS05.', '2A.BBS06.']",2018-01-10T01:25:04.940000Z,0.821989,3c
62,20180110T012701Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:27:01.690000Z,8.961989,1c
63,20180110T012734Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:27:34.340000Z,8.961989,1c
64,20180110T012752Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T01:27:52.420000Z,1.611988,1a
65,20180110T012913Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T01:29:13.870000Z,5.931988,6d
66,20180110T012955Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T01:29:55.520000Z,7.751988,8a
67,20180110T013241Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T01:32:41.860000Z,7.751988,8a
68,20180110T013353Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:33:53.560000Z,3.051989,2c
69,20180110T013517Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T01:35:17.750000Z,18.921988,8b
70,20180110T013539Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:35:39.730000Z,8.961989,1c
71,20180110T013809Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T01:38:09.560000Z,5.931988,6d
72,20180110T013936Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T01:39:36.020000Z,1.611988,1a
73,20180110T014130Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:41:30.830000Z,8.961989,1c
74,20180110T014239Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-10T01:42:39.180000Z,3.511988,3d
75,20180110T014326Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:43:26.150000Z,3.051989,2c
76,20180110T014559Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:45:59.560000Z,8.961989,1c
77,20180110T014635Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:46:35.910000Z,5.901988,6a
78,20180110T014712Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T01:47:12.530000Z,10.731988,6c
79,20180110T014802Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:48:02.140000Z,8.961989,1c
80,20180110T015139Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-10T01:51:39.190000Z,3.511988,3d
81,20180110T015549Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T01:55:49.750000Z,3.451988,8c
82,20180110T015658Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T01:56:58.210000Z,8.961989,1c
83,20180110T015741Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T01:57:41.390000Z,1.611988,1a
84,20180110T020042Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-10T02:00:42.300000Z,6.471988,2a
85,20180110T020100Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T02:01:00.290000Z,1.611988,1a
86,20180110T020201Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T02:02:01.870000Z,10.731988,6c
87,20180110T020410Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T02:04:10.380000Z,1.611988,1a
88,20180110T020632Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T02:06:32.320000Z,1.611988,1a
89,20180110T020826Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T02:08:26.360000Z,14.651988,4b
90,20180110T020920Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-10T02:09:20.480000Z,5.761988,2d
91,20180110T021207Z,"['2A.BBS06.', '2A.BBS09.']",2018-01-10T02:12:07.850000Z,1.051989,3b
92,20180110T021320Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-10T02:13:20.610000Z,5.761988,2d
93,20180110T021518Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-10T02:15:18.510000Z,6.471988,2a
94,20180110T021546Z,"['2A.BBS05.', '2A.BBS06.']",2018-01-10T02:15:46.020000Z,0.821989,3c
95,20180110T021621Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T02:16:21.480000Z,1.611988,1a
96,20180110T021722Z,"['2A.BBS05.', '2A.BBS06.']",2018-01-10T02:17:22.670000Z,0.821989,3c
97,20180110T021929Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T02:19:29.920000Z,2.661988,1d
98,20180110T022009Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T02:20:09.290000Z,0.891988,1b
99,20180110T022053Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T02:20:53.570000Z,2.661988,1d
100,20180110T022105Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T02:21:05.500000Z,1.611988,1a
101,20180110T022154Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-10T02:21:54.920000Z,5.761988,2d
102,20180110T022220Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T02:22:20.650000Z,8.961989,1c
103,20180110T022940Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T02:29:40.370000Z,5.901988,6a
104,20180110T023039Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T02:30:39.000000Z,1.611988,1a
105,20180110T023101Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-10T02:31:01.490000Z,6.471988,2a
106,20180110T023327Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T02:33:27.820000Z,2.031988,2b
107,20180110T023559Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T02:35:59.390000Z,14.651988,4b
108,20180110T023647Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T02:36:47.300000Z,2.661988,1d
109,20180110T023729Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-10T02:37:29.590000Z,2.921988,7c
110,20180110T024008Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T02:40:08.440000Z,3.521989,7a
111,20180110T024054Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-10T02:40:54.690000Z,2.031988,2b
112,20180110T024119Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-10T02:41:19.940000Z,6.471988,2a
113,20180110T024321Z,"['2A.BBS06.', '2A.BBS09.']",2018-01-10T02:43:21.300000Z,1.051989,3b
114,20180110T024738Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T02:47:38.940000Z,0.891988,1b
115,20180110T024806Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T02:48:06.190000Z,8.961989,1c
116,20180110T024842Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T02:48:42.740000Z,1.611988,1a
117,20180110T024855Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T02:48:55.600000Z,8.961989,1c
118,20180110T024908Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T02:49:08.550000Z,5.901988,6a
119,20180110T024923Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T02:49:23.660000Z,1.611988,1a
120,20180110T025012Z,"['2A.BBS05.', '2A.BBS06.', '2A.BBS09.']",2018-01-10T02:50:12.630000Z,3.511988,3d
121,20180110T025048Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-10T02:50:48.860000Z,2.661988,1d
122,20180110T025105Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T02:51:05.550000Z,8.961989,1c
123,20180110T025224Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T02:52:24.730000Z,0.891988,1b
124,20180110T025301Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T02:53:01.150000Z,8.961989,1c
125,20180110T025324Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-10T02:53:24.800000Z,1.611988,1a
126,20180110T025412Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T02:54:12.860000Z,8.961989,1c
127,20180110T030114Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-10T03:01:14.280000Z,8.961989,1c
