event_id,baz,rad,corr,baz_opt,rad_opt,corr_opt,N
20180107T000416Z,0.3769911184307752,16.0,0.38427108041189484,0.3953988878854029,16.0,0.3845677378407372,3.0
20180107T000503Z,2.261946710584651,0.21096887018620009,0.6660084118120111,2.4768027339939387,0.18057316258303585,0.6695187810802867,3.0
20180107T000618Z,4.272566008882119,16.0,0.9527580405680495,4.220149885360067,16.0,0.953051382075703,3.0
20180107T001027Z,0.12566370614359174,1.8372539081409522,0.9503936991450431,0.08973637587979155,1.67480296471154,0.9504852040199987,3.0
20180107T001355Z,4.900884539600078,1.1040895136738127,0.6184027025947916,4.93756061308084,0.9821445810183493,0.6462522394530305,3.0
20180107T001623Z,6.157521601035995,1.8372539081409522,0.933111194429615,6.120724503356014,1.657073412350804,0.9331767926637053,3.0
20180107T001646Z,0.25132741228718347,3.943814886992401,0.9495373024237761,0.2764485611015383,4.102754879692128,0.949628788148032,3.0
20180107T001703Z,3.392920065876977,16.0,0.9403499297662827,3.3606144304841052,16.0,0.9407026132032555,3.0
20180107T001741Z,5.026548245743669,1.1040895136738127,0.6377095355028731,4.937652950449072,0.9819700739508141,0.6603100371184488,3.0
20180107T001830Z,3.8955748904513436,1.8372539081409522,0.7285584717683949,3.9906925081999187,1.5570988539202617,0.730866698270184,3.0
20180107T001859Z,3.267256359733385,16.0,0.9593108658591917,3.3202216483775007,16.0,0.9598775181491691,3.0
20180107T001925Z,3.267256359733385,16.0,0.426759040601012,3.227053791244478,16.0,0.42793966285187135,3.0
20180107T001941Z,4.39822971502571,16.0,0.9218426260826694,4.361559904291305,16.0,0.921946051360582,3.0
20180107T002230Z,3.267256359733385,16.0,0.5041521424238072,3.283449060930306,16.0,0.5043740499667058,3.0
20180107T002255Z,6.157521601035995,2.3700179062375537,0.945166950209022,6.1131786813296,2.1571497590201982,0.9452160371622655,3.0
20180107T002331Z,4.39822971502571,9.615128393797233,0.9564377085601029,4.391352955133126,11.429773227627035,0.9564396630330251,3.0
20180107T002348Z,0.3769911184307752,16.0,0.44269060173182817,0.3694071174154686,16.0,0.44272131770304657,3.0
20180107T002613Z,0.3769911184307752,16.0,0.5222054438732439,0.403056519978528,16.0,0.5229181993397473,3.0
20180107T002751Z,3.267256359733385,16.0,0.4723631553898949,3.292223431037012,16.0,0.47325254443037096,3.0
20180107T002808Z,3.392920065876977,14.087332295285256,0.8009814290611822,3.3808199325443873,16.0,0.8010932665845373,3.0
20180107T002956Z,2.387610416728243,0.21096887018620009,0.29787291037522007,2.476880317023306,0.18057527494962927,0.30066412117725205,3.0
20180107T003056Z,5.277875658030853,1.2539941451294703,0.8938724338280284,5.180667042420055,1.1948394904266384,0.8953636117258865,3.0
20180107T003120Z,0.25132741228718347,7.453712553094249,0.6281641546733129,0.32204893077162233,16.0,0.6308927540853071,3.0
20180107T003306Z,3.267256359733385,16.0,0.8485902414653546,3.2788225748740416,16.0,0.8487057149712388,3.0
20180107T003434Z,0.25132741228718347,16.0,0.8540871367802562,0.2422953334081128,16.0,0.8541564260032377,3.0
20180107T003541Z,0.25132741228718347,3.472364426509674,0.9450347554394105,0.20027073482614888,2.7830718277362383,0.9452507371206442,3.0
20180107T003605Z,2.5132741228718345,16.0,0.8482983318075661,2.5611956826853826,16.0,0.8485260282268496,3.0
20180107T003822Z,4.0212385965949355,16.0,0.7710594801666624,4.026932733279566,16.0,0.7710688625414384,3.0
20180107T004150Z,0.25132741228718347,16.0,0.8204186620824616,0.2439643045053324,16.0,0.8204741721723229,3.0
20180107T004220Z,5.026548245743669,1.1040895136738127,0.8712604682626262,4.937648577840112,0.9820356403877253,0.8855504584713292,3.0
20180107T004302Z,3.1415926535897936,16.0,0.7598506093150823,3.2008810110415737,16.0,0.762513235876885,3.0
20180107T004354Z,3.392920065876977,10.920595260767984,0.9414310183441601,3.3590856482165723,16.0,0.9419955367235326,3.0
20180107T004417Z,4.523893421169302,1.1040895136738127,0.13255240377515237,4.110519259834913,1.3010869905364486,0.1353382932953031,3.0
20180107T004438Z,5.026548245743669,1.1040895136738127,0.7195328166612552,4.93767839009968,0.9821705354379326,0.7755099942960247,3.0
20180107T004554Z,3.267256359733385,16.0,0.5584757231733486,3.2804179148934427,16.0,0.5587238317817428,3.0
20180107T004738Z,3.1415926535897936,16.0,0.8443828188731485,3.1075382800987326,16.0,0.844751980425247,3.0
20180107T004810Z,0.25132741228718347,16.0,0.80358662047906,0.25584345172671885,16.0,0.8036001302413878,3.0
20180107T004837Z,3.8955748904513436,16.0,0.7955975260757192,3.8594343030887583,16.0,0.7960848918796194,3.0
20180107T004915Z,3.1415926535897936,16.0,0.8087781237722602,3.178638289617232,16.0,0.8095336441365085,3.0
20180107T004943Z,5.026548245743669,1.2539941451294703,0.8218701347696609,4.975800902941826,1.1366178087775034,0.8263792517862008,3.0
20180107T005014Z,2.261946710584651,0.23961257193520702,0.4454056605699044,2.4766868134131172,0.18060361276800377,0.4527679691532632,3.0
20180107T005112Z,2.261946710584651,0.21096887018620009,0.8335192961770228,2.476679921353102,0.18058670655932296,0.8346205931226914,3.0
20180107T005423Z,0.25132741228718347,16.0,0.6831286081987767,0.2799944452511903,16.0,0.6844228784397336,3.0
20180107T005457Z,3.392920065876977,16.0,0.2258393647408705,3.348934700765144,16.0,0.22832013257665032,3.0
20180107T005710Z,3.769911184307752,16.0,0.7392327008748067,3.7721201166423075,16.0,0.7392357453294172,3.0
20180107T005753Z,4.1469023027385274,1.2539941451294703,0.13321950675589325,4.110626607193295,1.3008991850873828,0.1393116055235077,3.0
20180107T005833Z,6.157521601035995,3.0572719704105853,0.9148649752707138,6.1939795483035285,3.38510989976257,0.9149649934254107,3.0
20180107T005919Z,5.7805304826052195,1.617625394674567,0.8803077843978991,5.763798135181792,1.6036857588736813,0.8803374853684356,3.0
20180107T010108Z,0.12566370614359174,10.920595260767984,0.4200752582731723,0.15637455421336557,16.0,0.42163677358871854,3.0
20180107T010454Z,2.387610416728243,0.23961257193520702,0.16364356723788515,2.4766797627362918,0.1807412147800629,0.16640254775600138,3.0
20180107T010833Z,4.0212385965949355,9.615128393797233,0.8523860575865173,4.041766219756076,6.619330216055156,0.8525894127404909,3.0
20180107T011036Z,3.267256359733385,16.0,0.9516483421250115,3.3268423094580153,16.0,0.9522389548201644,3.0
20180107T011047Z,3.267256359733385,16.0,0.8088888079364522,3.2476336774947514,16.0,0.8091380318211735,3.0
20180107T011249Z,2.387610416728243,0.21096887018620009,0.6805600980071783,2.4768242544188097,0.18058314614896245,0.6842344985239073,3.0
20180107T011417Z,5.026548245743669,1.617625394674567,0.8342979649602088,4.994722132082286,1.488656668698252,0.8352462399181737,3.0
20180107T011446Z,6.031857894892403,2.086701861934038,0.7613392689499359,5.979090867260476,1.990083375242337,0.7623648485229068,3.0
20180107T011536Z,0.25132741228718347,16.0,0.8622412388398518,0.27410395902570944,16.0,0.862677792573873,3.0
20180107T011615Z,0.0,3.472364426509674,0.6137293505003535,6.254117024768978,3.25611198550184,0.6139492115264096,3.0
20180107T012029Z,0.0,1.617625394674567,0.9594960486873186,6.2311600824754025,1.4509060693076643,0.9597905489447339,3.0
20180107T012223Z,3.267256359733385,16.0,0.2619019480995809,3.2446025314578897,16.0,0.2624096697395242,3.0
20180107T012607Z,3.769911184307752,3.0572719704105853,0.5607511768597678,3.72888620558425,3.897856795616457,0.5610693101232703,3.0
20180107T012646Z,3.1415926535897936,16.0,0.3317922489711741,3.1725023664656886,16.0,0.3322648448708362,3.0
20180107T013014Z,2.5132741228718345,16.0,0.9681097010945549,2.502168101967542,16.0,0.9681193257372046,3.0
20180107T013323Z,5.026548245743669,7.453712553094249,0.7832578124238228,5.0355288196081895,7.452976980825599,0.7832823355802402,3.0
20180107T013615Z,0.25132741228718347,16.0,0.8173036540865328,0.273318560862312,16.0,0.8176171796091973,3.0
20180107T013933Z,0.3769911184307752,1.617625394674567,0.9189104100912434,0.43904021101263685,1.844708773688365,0.9190524625349488,3.0
20180107T014045Z,0.5026548245743669,16.0,0.24078235538559314,0.49381909523614564,16.0,0.24081467646769628,3.0
