event_id,R_baz,R_rad,R_corr,P_baz,P_rad,P_corr,N
20180201T000212Z,237.60000000000002,16.0,0.6400338480090794,0.0,5.0874361239029895,0.22552334691971335,2.0
20180201T000343Z,64.8,1.8372539081409522,0.5002670273448823,172.8,0.584181993816139,0.3540265021859735,2.0
20180201T000355Z,86.4,0.9721047414289302,0.9552390981054992,129.6,16.0,0.07528028777494436,2.0
20180201T000430Z,331.2,0.7535821694056161,0.4003131019080456,144.0,0.8558976573957302,0.494366252269051,2.0
20180201T000624Z,50.400000000000006,16.0,0.249817449489357,172.8,16.0,0.06855445996106271,2.0
20180201T000635Z,237.60000000000002,16.0,0.798411306614642,144.0,16.0,0.3786506702337114,2.0
20180201T000650Z,136.8,16.0,0.4459325218549527,86.4,0.9721047414289302,0.32079417466753246,2.0
20180201T000716Z,208.8,1.8372539081409522,0.854520653255175,86.4,0.8558976573957302,0.03968365934767232,2.0
20180201T000739Z,309.6,0.45286183213195336,0.5022712005880366,7.2,5.0874361239029895,0.11611160101643184,2.0
20180201T000757Z,151.20000000000002,4.479275200528711,0.479438744725324,158.4,16.0,0.4265209664736093,2.0
20180201T000812Z,144.0,1.1040895136738127,0.6097071963399268,72.0,16.0,0.28101293774204084,2.0
20180201T000836Z,100.80000000000001,16.0,0.9371107585312884,50.400000000000006,1.8372539081409522,0.039625490606861165,2.0
20180201T000849Z,36.0,16.0,0.37474325932489044,352.8,2.6918003852647128,0.12556033709470577,2.0
20180201T000909Z,14.4,16.0,0.5879017695697979,309.6,0.6634976520136784,0.12408125475005773,2.0
20180201T000926Z,295.2,0.584181993816139,0.8662759211184368,79.2,0.5143478667381388,0.04954632974676714,2.0
20180201T000956Z,309.6,0.7535821694056161,0.7423668148181366,0.0,16.0,0.25948511810254365,2.0
20180201T001003Z,57.6,16.0,0.8392375684333641,72.0,16.0,0.2068735283793955,2.0
20180201T001019Z,338.40000000000003,0.5143478667381388,0.7611250744114434,187.20000000000002,7.453712553094249,0.22251497560465816,2.0
20180201T001048Z,86.4,1.1040895136738127,0.5534990464490368,180.00000000000003,16.0,0.2660973749993866,2.0
20180201T001116Z,331.2,0.584181993816139,0.8306288992010845,295.2,16.0,0.2214827865440063,2.0
20180201T001152Z,273.6,2.086701861934038,0.9449582835289962,0.0,16.0,0.17736248668254695,2.0
20180201T001236Z,316.8,0.584181993816139,0.9444358193521745,180.00000000000003,16.0,0.24133244364484807,2.0
20180201T001314Z,0.0,3.0572719704105853,0.7728889814336226,64.8,1.1040895136738127,0.4887977504049042,2.0
20180201T001324Z,331.2,0.6634976520136784,0.779760308489146,244.80000000000004,16.0,0.14931423816249592,2.0
20180201T001334Z,216.00000000000003,16.0,0.5858702146297681,144.0,3.943814886992401,0.1651395885955866,2.0
20180201T001407Z,309.6,0.3510615547429147,0.8763894301545451,187.20000000000002,16.0,0.17642629227772763,2.0
20180201T001455Z,331.2,4.479275200528711,0.7369142647678315,230.4,16.0,0.14076416058084507,2.0
20180201T001513Z,244.80000000000004,16.0,0.8586528792990658,144.0,5.0874361239029895,0.2345877270525714,2.0
20180201T001532Z,338.40000000000003,1.2539941451294703,0.8595355012394488,302.40000000000003,0.8558976573957302,0.2488916795596771,2.0
20180201T001547Z,165.6,16.0,0.5870489902964738,122.40000000000002,16.0,0.22697676096201327,2.0
20180201T001615Z,309.6,0.3510615547429147,0.8064764500061562,180.00000000000003,16.0,0.06528659876674031,2.0
20180201T001659Z,86.4,1.617625394674567,0.9689821782086685,180.00000000000003,16.0,0.24990585324210635,2.0
20180201T001753Z,201.60000000000002,16.0,0.35763265376349646,7.2,16.0,0.14468371362660207,2.0
20180201T001843Z,208.8,16.0,0.3461622161945364,14.4,2.086701861934038,0.05515163793817581,2.0
20180201T001854Z,309.6,0.6634976520136784,0.47996743341983644,36.0,1.8372539081409522,0.10517488125394178,2.0
20180201T001956Z,316.8,0.584181993816139,0.8761860163665557,151.20000000000002,3.943814886992401,0.10533689108539021,2.0
20180201T002023Z,43.2,0.584181993816139,0.2886947050373731,0.0,9.615128393797233,0.20129502777442046,2.0
20180201T002034Z,194.4,16.0,0.6500647306581508,86.4,0.45286183213195336,0.16891979592003228,2.0
20180201T002049Z,201.60000000000002,2.086701861934038,0.7427048658903354,266.40000000000003,16.0,0.09858776292447129,2.0
