event_id,similarity,baz,rad,slow,vel,baz_opt,rad_opt,slow_opt,vel_opt
20180113T000004Z,0.8068347663816168,4.900884539600078,6.562682848061104,0.5840286054827175,1.7122448979591838,4.892031050125965,7.589346755767163,0.5880466289305,1.7005454173229992
20180113T000137Z,0.8533595949036406,0.3769911184307752,16.0,0.5778301886792453,1.730612244897959,0.35393636172125204,12.329766305241721,0.5726801753295284,1.7461753402317195
20180113T000228Z,0.8580271152507781,2.1362830044410597,5.778168376825359,0.5840286054827175,1.7122448979591838,2.10816343987448,3.8053035896273952,0.5866577484217903,1.704571366678734
20180113T000327Z,0.8195602924371351,3.392920065876977,5.0874361239029895,0.5717619603267211,1.7489795918367348,3.366393107886083,5.786288428876977,0.5657459171870027,1.76757793493622
20180113T000422Z,0.948275116855556,6.157521601035995,2.6918003852647128,0.5717619603267211,1.7489795918367348,6.148281862986561,2.512650319279916,0.5777099384445596,1.7309724715701178
20180113T000829Z,0.8710540031593627,2.5132741228718345,2.3700179062375537,0.5717619603267211,1.7489795918367348,2.486922577364387,3.5112475701764003,0.5784782439431237,1.7286734816224487
20180113T000920Z,0.8432013002596108,2.261946710584651,3.943814886992401,0.5840286054827175,1.7122448979591838,2.263736447322801,4.001589935593813,0.5839839205202109,1.7123759145786128
20180113T001015Z,0.9044772440985082,0.3769911184307752,1.8372539081409522,0.5658198614318707,1.76734693877551,0.3558425655306041,1.8143634838952154,0.5633666755231966,1.7750428689650546
20180113T001031Z,0.8041369753038915,1.5079644737231008,16.0,0.5778301886792453,1.730612244897959,1.4810644909039383,8.05334055790225,0.5866452230935177,1.7046077605929622
20180113T001104Z,0.7725834454438438,2.5132741228718345,2.086701861934038,0.5658198614318707,1.76734693877551,2.476253119762715,3.598031285335824,0.5795527764297876,1.7254683967874136
20180113T001125Z,0.8459875301543937,5.403539364174445,5.778168376825359,0.4382826475849732,2.2816326530612243,5.396720998061419,7.6240669465626745,0.43713226454402154,2.287637132077435
20180113T001141Z,0.666556326423419,4.39822971502571,1.2539941451294703,0.5778301886792453,1.730612244897959,4.380171382308775,1.2854713560715645,0.5706079792680052,1.7525166775319776
20180113T001234Z,0.7529475476214159,0.7539822368615504,2.3700179062375537,0.5840286054827175,1.7122448979591838,0.7513974940677464,2.426294173591927,0.5834885807541916,1.7138295983572533
20180113T001310Z,0.808913565695346,2.0106192982974678,3.943814886992401,0.5903614457831325,1.693877551020408,2.010267312386788,3.9045859165034607,0.5890227723731278,1.6977272304279107
20180113T001501Z,0.6530680409588545,4.39822971502571,2.086701861934038,0.5378704720087816,1.8591836734693876,4.608415413613466,2.272599011008299,0.5323482818129088,1.8784694797821195
20180113T001609Z,0.8056664927657745,2.261946710584651,1.2539941451294703,0.6171284634760705,1.620408163265306,2.290624513557847,1.17887619099126,0.6272936703999945,1.5941496737283334
20180113T001627Z,0.8874024810850311,6.031857894892403,2.086701861934038,0.5968331303288673,1.6755102040816325,6.045391976087531,2.276573970555389,0.5813398196336872,1.7201642932873895
20180113T001753Z,0.6769810247952598,6.157521601035995,1.2539941451294703,0.6542056074766356,1.5285714285714285,6.179202863279103,1.3181415088961523,0.6287652544735376,1.5904186703784955
20180113T002049Z,0.7735251524282108,4.649557127312894,7.453712553094249,0.5903614457831325,1.693877551020408,4.688751783085377,2.427681999551652,0.5853859823729064,1.7082745916573272
20180113T002418Z,0.8571347661572498,4.775220833456486,3.472364426509674,0.5717619603267211,1.7489795918367348,4.737552847424048,8.356734222752728,0.5884425487599234,1.699401245044886
20180113T002547Z,0.7849771192783145,5.026548245743669,1.2539941451294703,0.5968331303288673,1.6755102040816325,5.086179352549664,1.2336682622166024,0.6109166841615493,1.6368844163626777
20180113T002700Z,0.8331919534799539,4.775220833456486,16.0,0.5903614457831325,1.693877551020408,4.779716336595474,15.51946384950541,0.5914431121229221,1.69077968701099
20180113T002815Z,0.6690923752306015,2.0106192982974678,3.0572719704105853,0.5903614457831325,1.693877551020408,2.026852734960549,4.051459640125254,0.5867975440950974,1.7041652782342562
