event_id,R_corr,P_corr,S_corr
20180116T000000Z,-0.030921144154796427,-0.006734480959048371,0.20481289908913172
20180116T000007Z,-0.5901762678153598,0.05315193545140172,0.0857764935819962
20180116T000016Z,0.004059255992317794,-0.02419656070020458,-0.042953940093572084
20180116T000022Z,0.46436097162665607,-0.4608087458318494,-0.11564805207677913
20180116T000104Z,-0.8833956226558369,0.11989043387830775,-0.055311061016228805
20180116T000118Z,-0.855946735490015,-0.045465367755216604,0.08029127780699952
20180116T000129Z,-0.6141730004002229,0.14644973486472482,0.17283659072674054
20180116T000143Z,0.956956788389442,-0.03946683876190302,-0.340315947062952
20180116T000204Z,0.49500539042490344,0.0230830909047611,-0.15812733769144482
20180116T000242Z,-0.16064221903358433,-0.06906195331522974,-0.14884039208057948
20180116T000305Z,0.8650433793291208,-0.08646880038111428,-0.14292741465301262
20180116T000324Z,-0.9044857502191149,0.18585118974139025,0.30331253965301863
20180116T000405Z,-0.13565316522007329,0.01930634413221498,0.10221798075785277
20180116T000417Z,0.6414622816328495,-0.013861742011489934,0.09951423076488343
20180116T000433Z,0.9176967723255937,-0.0042901429345842705,-0.2935350466035361
20180116T000456Z,-0.805324610706331,-0.07441224662632276,-0.09269953624192431
20180116T000517Z,-0.20224222618031232,0.09370943040611932,0.09661169031041851
20180116T000607Z,0.6340511679008448,0.0311690665496035,0.0011995756059476604
20180116T000627Z,-0.8702537379654071,0.12994190001839137,0.16654530981774393
20180116T000642Z,0.7359731526961073,-0.1588017424819488,0.09655921997026157
20180116T000656Z,0.9177231210179025,0.1264211010940353,-0.3394882108356059
20180116T000709Z,-0.5697884318741838,0.17768245405140012,0.09938482584427072
20180116T000730Z,0.8231582487071946,-0.060146802247883345,0.19865253941804722
20180116T000752Z,0.6660425631652599,-0.011121892142285967,-0.11586303736289354
20180116T000831Z,0.5812947551632609,-0.030926203693236724,0.014629943595817785
20180116T000846Z,0.029148856995529774,0.05052473827409446,-0.017668574275547234
20180116T000912Z,-0.0019242194707092604,0.19930166715405964,-0.12044026242932121
20180116T000936Z,-0.8597639578493914,0.031307675337117764,0.025167230121706234
20180116T001019Z,0.8197033800733958,-0.068671199530204,0.2465440503129312
20180116T001026Z,0.8454212280772635,-0.09242085722205638,0.022428304394216482
20180116T001114Z,-0.22908775952528534,0.04068921532326885,-0.11656646974599363
20180116T001143Z,-0.532256242947099,0.09476695509600962,0.09527569333939793
20180116T001206Z,0.9206214284076515,-0.0019743270734374533,0.19887066347516769
20180116T001223Z,0.7777107355925083,0.06982785485203954,-0.11534884361769346
20180116T001233Z,0.8448203381634672,-0.03569409096456855,-0.16045545214172374
20180116T001310Z,-0.25377754498789795,0.4683653588778236,-0.10943439668792036
20180116T001418Z,0.9429425073895504,-0.07065386774341863,0.07530817534103663
20180116T001524Z,0.8350276011640051,-0.08357540365716867,0.43906940923403925
20180116T001543Z,0.14409619480556382,-0.2349976154360556,-0.03008602101386175
20180116T001614Z,-0.585437521198995,0.09652808591784091,-0.05897512826692107
