event_id,amplitude,mean_freq,rad,Ms
20180114T000026Z,2.5105819381552796e-08,5.094347960775012,1.2655827580137289,-0.8198357370630651
20180114T000058Z,4.152541792635901e-08,5.858845232635422,1.493416848921556,-0.42123447910655765
20180114T000132Z,6.939573136928363e-07,6.91603655051494,11.121207553247196,2.3213012127168224
20180114T000157Z,8.710137087199992e-08,3.328616270716688,2.2826127293675085,-0.039214822703322216
20180114T000213Z,2.5962087171790403e-06,7.818131573658628,2.652214662034615,1.9141319190521366
20180114T000308Z,1.8009366314164688e-07,4.248428464569726,7.288003131459761,1.2191558810720857
20180114T000321Z,8.639820994679976e-07,5.218334736666663,16.464532790395292,2.577007646837119
20180114T000400Z,5.886828427348488e-07,2.9584086554826126,1.3618084395435812,0.36707108358125984
20180114T000425Z,9.29739709387841e-08,2.7990145578587624,1.4625507481429052,-0.4070503496132143
20180114T000432Z,5.120626441537507e-07,2.999951856194839,0.6373924644887162,-0.2347481799316804
20180114T000444Z,1.977434543215414e-06,8.055061363708381,0.5877259682644191,0.722500216077774
20180114T000507Z,5.078096092892675e-07,4.38900515312146,2.668011527114148,0.9590375355669893
20180114T000526Z,4.7712429992395916e-08,3.197711762441151,1.7944029176012253,-0.4915230597282352
20180114T000532Z,2.78607142736285e-08,6.356332373141255,0.9621278702700964,-0.8761357698451517
20180114T000546Z,4.34351457902424e-08,3.95680827132461,3.132568987100032,-0.038119695106612284
20180114T000605Z,3.6226864215708534e-08,3.6209420940631136,3.628951936026754,-0.049411912822969306
20180114T000634Z,4.557087740163609e-08,4.436079074321443,0.09765262918671194,-2.467939043783675
20180114T000647Z,1.9516278035455204e-07,5.232605037722536,1.3068406267881747,0.10554345821314337
20180114T000726Z,2.2638593620636272e-07,3.045160628041966,3.481831461981208,0.6413594521611827
20180114T000803Z,9.053100374132823e-08,3.485681279792392,1.078300737007805,-0.5430678076969233
20180114T000816Z,1.5818287808558107e-07,2.4245964021664834,3.99878793185163,0.48649897364643024
20180114T000836Z,3.2467503310013516e-08,4.358259849691829,2.392793165519099,-0.3167564759480248
20180114T000849Z,3.2603109254539494e-07,7.5283412778992025,0.9437546941448528,0.25172341030643697
20180114T000917Z,1.1161671808944993e-07,5.195249908803205,1.089895973335368,-0.27110618280519727
20180114T000926Z,2.728554069672176e-07,2.7405116160934506,15.881845900835392,1.770758780054562
20180114T000947Z,2.1075943339071748e-07,5.109998619921071,9.625314248846745,1.568175513311156
20180114T001015Z,1.4882770238058479e-07,2.35513459994958,1.0995926941702852,-0.4833566808551919
20180114T001032Z,3.519954916818575e-07,2.502566060105039,0.2924034780682305,-1.038047396487495
20180114T001049Z,6.411929939610905e-08,4.124297010729149,3.4038640365967625,0.20891150637599853
20180114T001100Z,4.626977768536787e-07,3.0642463857800153,4.427872386443851,1.1278038997434119
20180114T001120Z,6.196355854106978e-08,3.922785707439748,0.7018349488974138,-0.9660200345540586
20180114T001136Z,8.501728441837133e-08,3.4949932970918773,1.4750413839990235,-0.3433324981443535
20180114T001201Z,4.941294671649118e-08,6.091573508878643,0.760470044751138,-0.8153345063167992
20180114T001216Z,4.043579177897499e-07,5.730195485083728,1.397299439687922,0.5096148799506461
20180114T001300Z,1.3516172416777177e-07,2.940798900203032,2.204103837658757,0.07258320001189533
20180114T001330Z,1.063655842265856e-06,5.635866710511797,8.522749946006304,2.2260231679845477
20180114T001359Z,8.555131545735568e-07,6.344973714291869,1.3981587051511823,0.8797792062611243
20180114T001412Z,3.0502925130873944e-07,5.669663697886147,2.7451580672644025,0.8694195446900035
20180114T001424Z,3.9373291951501485e-07,3.3355134364514294,3.9640056531048242,1.0147662471224899
20180114T001432Z,7.654261580122031e-07,3.306878018292922,1.2730179255438403,0.48084572218422306
20180114T001446Z,2.4881411029904784e-07,2.5538588365183155,2.652214662034615,0.4097612340172452
20180114T001513Z,1.6070710606252413e-07,3.1337605432346063,1.1561470384780344,-0.2897984679803405
20180114T001528Z,1.0641002533939475e-06,9.003030958466303,3.7874486898028614,1.8449258537564015
20180114T001601Z,9.872943385872554e-07,5.091988197661657,15.31759768776876,2.5722494738613673
20180114T001630Z,5.67205903311375e-08,2.8659672870170563,0.8560598953727676,-0.9975321916266555
20180114T001708Z,1.570103418835071e-07,3.721274807363964,1.1815880051131948,-0.20958737039711606
20180114T001734Z,6.528750563924868e-06,11.99114072149242,1.4193987293974917,2.0496828455024803
20180114T001756Z,3.939841498901057e-07,5.306928205695315,3.826271091148181,1.1912286307228883
20180114T001812Z,6.867954536351574e-08,2.91794327477434,6.217059008082492,0.5227542842940354
20180114T001823Z,3.891217377566474e-08,6.219901101998643,4.911190274983098,0.43473793972255637
20180114T001831Z,1.420781267448101e-07,2.9350488182428967,3.54714608538857,0.4364407611530403
20180114T001846Z,1.91145213661848e-06,4.5630482581353595,1.1682137370921666,0.9562044674652403
20180114T001922Z,7.440329862619186e-07,5.324292968719588,14.717414569099752,2.439953409042416
20180114T001947Z,7.079101413509266e-07,2.893307689641938,3.9862412833554512,1.2118072477069588
20180114T001959Z,6.355562468136283e-07,4.218960314094805,0.5265067356466542,-0.13061109641169955
20180114T002022Z,3.675297307504679e-07,7.534310341880679,1.040135056963607,0.3742038855751435
20180114T002037Z,1.1730528466048137e-07,3.9372296340738218,1.4203193848202285,-0.17903194772567588
20180114T002048Z,1.2212506948973746e-07,3.4225563686086518,1.5887690117965858,-0.1415847587476362
20180114T002126Z,6.245305759301097e-08,3.474091966113829,3.3934025548441453,0.12074869671248578
20180114T002141Z,7.902369517414284e-08,3.5597211308550514,5.32511654574064,0.5583785900982194
20180114T002148Z,1.5656315129012931e-07,4.293526269143753,3.4043770605387813,0.6141851320326053
20180114T002159Z,3.846658267055e-08,4.938412513206947,8.385728447792198,0.7152476347069854
20180114T002219Z,7.51682186746234e-08,6.156887351068169,2.512196700994401,0.232983455515265
20180114T002244Z,3.534881228784249e-08,14.55316623421148,0.8187374722148812,-0.5293485898505175
20180114T002300Z,2.1190312141538104e-07,5.140229274491691,5.269522730311356,1.1387591185722568
20180114T002309Z,7.913119961840292e-08,4.904486713011959,5.736305395411428,0.7517698166882738
20180114T002428Z,3.8827433603068687e-07,4.712300243801737,1.9773686119022147,0.6573760605723451
20180114T002440Z,2.41132782027266e-07,2.991694415389473,1.3044971296622228,-0.046691974907275835
20180114T002505Z,7.349212211548385e-07,3.612060051989324,3.3396752637656775,1.1968437335545712
20180114T002523Z,4.7187430789141907e-07,5.592829035403045,0.9508406332349946,0.28861565724507443
20180114T002549Z,4.925896436653942e-07,3.621578020816212,14.147078252041327,2.064988882582568
20180114T002633Z,6.513141015882963e-08,15.020411376413152,0.7788079051039005,-0.2862543634663437
20180114T002649Z,4.626360109719976e-08,5.612792573854168,4.262317149406878,0.36312933677730985
20180114T002725Z,2.331735686586312e-07,3.715782087548925,0.9687601767876132,-0.18165247717735333
20180114T002753Z,4.2193937566250887e-07,3.047524836060912,1.791493556152096,0.4330335705490218
20180114T002826Z,3.584053668188437e-08,4.573387936246141,1.6617310620384664,-0.5157576834395567
20180114T002849Z,1.9112069384763946e-07,3.9340908636306224,1.4803650325504039,0.06246328327453732
20180114T002901Z,3.083089926659686e-07,3.60414960945306,1.5984688123227884,0.2874368655629791
20180114T002918Z,3.642689293695673e-08,2.89277272978528,2.4674157951082947,-0.4226423253358398
20180114T002959Z,1.731686039411887e-07,3.5134557421412813,5.852902106728931,0.9615388805176805
20180114T003044Z,6.249082703600571e-08,3.131538955687085,4.563305443792882,0.289477071332505
20180114T003126Z,1.2922788430601162e-07,3.1953428905736403,2.2928819419764843,0.11760626042685018
20180114T003152Z,3.268047511522991e-07,2.315796372925164,1.5887690117965858,0.11624853898318799
20180114T003201Z,1.57421662597659e-07,2.5609102600047184,1.805602350559774,-0.06504949470040122
20180114T003221Z,4.545124573625763e-08,4.41315958590414,4.233248172357145,0.246072759773579
20180114T003244Z,2.2027708587402664e-06,7.647154792397073,1.058238761651721,1.1707770329016656
20180114T003300Z,2.2029051760730382e-06,7.560344199505385,4.519137876027755,2.2124285988214583
20180114T003317Z,5.193418939686282e-07,3.530079089557125,1.0698691616036076,0.21542564961981192
20180114T003343Z,2.13485799653093e-07,2.570201575420167,1.7236652780410362,0.035346992423355594
20180114T003358Z,4.3663895761561357e-08,4.040866338518424,2.7573830660505454,-0.1186788949179256
20180114T003412Z,4.7031964861685025e-08,4.942005547503003,1.079909218406594,-0.674781870929666
20180114T003434Z,2.188715968592703e-06,10.03534409013318,0.9856342453701632,1.2347888220904393
20180114T003503Z,6.458832269643625e-08,3.550927209045413,2.1240717708956613,-0.19290442778347927
20180114T003534Z,1.694042458040613e-06,11.324996130434178,1.3247085570743682,1.389181065775454
20180114T003558Z,3.8132226946053197e-07,6.8439295633499,1.4013951291450657,0.5633872477499811
20180114T003642Z,6.47540583466615e-08,4.241520983201632,4.90700548647,0.4890430197617692
20180114T003658Z,1.3037684707552077e-07,5.054679635163119,4.547640987325547,0.8143181004992002
20180114T003717Z,3.811836674407766e-08,5.926166559133475,8.695696466287613,0.8166523401469354
20180114T003746Z,3.8269135247517964e-07,3.002664414425249,0.5284611514784051,-0.49594391808442273
20180114T003805Z,1.917039929160012e-06,9.459259926377946,3.095598363547278,1.9766233134052327
20180114T003820Z,5.193711847723064e-07,4.740527031560513,2.1056862998450185,0.831636918301137
20180114T003835Z,4.82631477586897e-07,7.598212148391143,0.7867510562712892,0.2949159796540819
20180114T003853Z,9.263218305607714e-08,5.071304483722477,1.079909218406594,-0.36919663646012557
20180114T003910Z,3.7197137702650433e-07,5.913868012679435,0.6243663754038926,-0.09369032370568142
20180114T003919Z,4.41131410525044e-07,7.148204408340928,0.5383863127624459,-0.04412005177155498
20180114T003934Z,7.096325454223128e-07,3.2147645101775764,1.1787161268227337,0.3802209498940754
20180114T003946Z,4.6002978488704714e-07,4.152595635260071,3.186898483216037,1.0201958007049567
20180114T004007Z,2.242199401054127e-06,11.82292221946187,1.1623079799000013,1.4353312344020268
20180114T004043Z,6.298007977046873e-08,5.025572045023292,3.7633855807457492,0.35934832456729726
20180114T004106Z,2.1385834389315493e-07,4.078951437635232,6.603560835322319,1.205005463526287
20180114T004117Z,1.9886247325291522e-07,3.342553441603133,0.758830122485083,-0.4728298851970223
20180114T004158Z,3.8027974033788707e-08,3.1365372303476855,4.4331551088062815,0.05359603950038494
20180114T004212Z,3.219423388523643e-07,2.470276260355612,0.9826395737178409,-0.20860297933856753
20180114T004221Z,1.079559619666676e-07,4.003117579227522,15.826447420724184,1.5301204325358158
20180114T004246Z,2.9666460664338515e-07,2.620259390509937,3.1425924308527,0.6196071475053802
20180114T004307Z,2.8995400397973167e-08,6.824053438828624,9.986521571104587,0.8588981205316402
20180114T004331Z,3.801584476078051e-07,2.4622818750805164,3.1425924308527,0.7002995389579838
20180114T004412Z,9.15480255252479e-06,14.176928895133457,1.4193987293974917,2.2692234126708217
20180114T004436Z,1.2010216429316807e-07,3.0501571632387776,4.578055983172496,0.5641026211516849
20180114T004453Z,8.082464648757466e-08,7.745088361080821,1.2730216995561017,-0.12590342512105357
20180114T004513Z,2.7885519931708768e-08,6.018199077633566,0.8171488697077088,-1.017235792458587
20180114T004519Z,5.8633636950962954e-08,3.4974008472671905,3.9862412833554512,0.2123267369867321
20180114T004549Z,4.0779827761067664e-07,3.511365904674756,1.079909218406594,0.11484325275815488
20180114T004604Z,1.1318922299865458e-07,3.7188884290205357,2.7676790471865163,0.26162927826071414
20180114T004614Z,2.683441196041124e-07,3.997919336633642,2.4660939195851626,0.5847610120977249
20180114T004626Z,9.758080978243746e-08,6.083756318435072,2.8102494760465206,0.42195166683528207
20180114T004638Z,3.3032551899605796e-06,8.088822677378088,1.767247225072302,1.7408399182735788
20180114T004703Z,5.810625939822032e-07,2.3118238964888675,4.151795834252587,1.0579483538996466
20180114T004734Z,6.216903874098701e-08,6.583107572066165,9.625314248846745,1.1479728122716741
20180114T004748Z,2.831030109890506e-08,6.326223521251115,1.4394179875825772,-0.5808217373237925
20180114T004754Z,3.199687747892188e-08,6.7906107337206105,2.0576132438941728,-0.23930080135048248
20180114T004827Z,3.087017842849019e-07,2.89256235009313,0.6479608229766841,-0.45850826361694086
20180114T004836Z,2.217306173105546e-07,4.161917299018463,2.3441433980151127,0.48279178844936643
20180114T004847Z,3.3524062744415695e-07,3.213289836428655,0.6819693171620606,-0.34014488247611974
20180114T004946Z,6.167311698528274e-08,5.217548700154892,1.8090576610460918,-0.16156764490852193
20180114T004954Z,3.182342116535216e-08,12.649209872492936,0.9387455729043123,-0.5372612726568344
20180114T005050Z,2.200673562717331e-07,5.4884041097812215,4.305929921843407,1.038051801846375
20180114T005110Z,1.0667796857859353e-07,3.698960242057919,3.952723615827257,0.49050145019809444
20180114T005124Z,1.6055352325386923e-07,3.2852887894294156,5.880829815948373,0.9029604327343121
20180114T005140Z,1.8817775535904918e-07,5.601159064822331,0.8763930019353082,-0.16877468891888814
20180114T005152Z,2.4534726853330565e-07,5.136804046878863,1.1815880051131948,0.12426685388832537
20180114T005213Z,3.6698692954417565e-08,3.967477767308971,1.123468408376629,-0.8494049206231642
20180114T005225Z,2.2468934269285318e-07,3.4813063575722327,1.8168933835194245,0.22731053832731574
20180114T005233Z,2.0345022750202972e-07,4.136792403412935,0.8618501724136064,-0.2785624046409576
20180114T005243Z,2.2983419163731976e-07,3.3158152522813977,1.0758746956697494,-0.16177168149338428
20180114T005305Z,5.231016998201104e-08,3.1199172933494137,3.481831461981208,0.015629015133923563
20180114T005408Z,5.119431315263345e-08,4.209320189033606,3.01754627148994,0.0331581660491187
20180114T005503Z,3.422305866471479e-07,3.3408703550359027,2.17259797772509,0.5210631457336601
20180114T005525Z,1.5449064624036523e-07,3.423327726229662,2.910234633221697,0.39697010060246374
20180114T005610Z,2.9215734898368805e-08,7.498688365019248,3.201735539410662,0.0830409239290093
20180114T005617Z,2.8475753822390647e-07,5.97648908254461,1.202058856985571,0.2670970219733726
20180114T005642Z,2.724164890970333e-07,4.547806681379223,1.3845698648609308,0.23111702462816863
20180114T005703Z,2.2114269362811054e-07,2.184398079006183,1.0464557232860316,-0.3797600499084095
20180114T005742Z,1.1924620594596538e-06,7.159096875129941,1.785584883253569,1.2527573854756278
20180114T005818Z,1.0919945023041319e-07,4.00636250721255,15.826447420724184,1.5354461493900424
20180114T005851Z,6.979937424779905e-08,12.386976848975198,1.3003396733361308,0.029650110144675335
20180114T005912Z,4.745837077104123e-07,6.070986324232962,2.2185419285375794,0.937543308821013
20180114T005934Z,6.854652373578924e-08,7.204658296020428,13.722093056613518,1.4852155659879898
