event_id,1a,1b,1c,1d,2a,2b,2c,2d,3a,3b,3c,3d,4a,4b,4c,4d,5a,5b,5c,5d,6a,6b,6c,6d,7a,7b,7c,7d,8a,8b,8c,8d
20180114T000026Z,0.17086534527968256,0.18781391391900862,0.15534872965422114,0.2262884728266754,0.14418815957227635,0.15640570892594133,0.11398781469766678,0.08201502925810901,0.13691851361514884,0.2765635782271515,0.23130652546814837,0.1899497077322887,0.12164012968894379,0.18192771804467342,0.09048332052542409,0.1522818307577331,0.11891458357365332,0.13772103180358466,0.17730844812032376,0.13016610888693794,0.12481876411386353,0.1526464841648261,0.0984613402169618,0.1063335234520163,0.10409167283931478,0.21305373470506592,0.12071939068922204,0.13196279853756104,0.1002206178144508,0.12653603427960686,0.10369153631463038,0.1446545493106997
20180114T000058Z,0.245658393572961,0.2575252521191766,0.3347060618836988,0.1736464939117862,0.2791292312585674,0.16910869917063645,0.17507846996715318,0.26181661836367476,0.09710212544605044,0.2849274298068271,0.19291972102711527,0.23964698701509096,0.1600929317286197,0.25215350235546824,0.23926886778891007,0.2525655899306437,0.13407814222955777,0.19832759842811784,0.198844669216715,0.12858277559813977,0.26663058602444445,0.3046297723128146,0.22757353006770706,0.24124294545577493,0.17633738875993119,0.18393422437302154,0.19118704774152057,0.19336398346972292,0.14936475024372245,0.15580765595129414,0.17350605591188573,0.21614161731573706
20180114T000132Z,0.40234917159487715,0.42548195498532815,0.3295555353587282,0.31885298377415894,0.24817587638215638,0.27063503055362576,0.31438107043806085,0.2706835427919218,0.14383877274203216,0.1414484710692997,0.23072747554194242,0.11072033020173606,0.39030485352892696,0.4461305556078837,0.3451117887675542,0.21412979396029888,0.3135700682430848,0.28507665418203115,0.3956330253045,0.3067117124275344,0.2850933377059332,0.3398254729320931,0.27524643812271804,0.24599582019899516,0.14608669685150097,0.2084743208449368,0.13619378930863568,0.2551292892617252,0.2732533789639461,0.25281544469097783,0.32173836140854045,0.24777747628873673
20180114T000157Z,0.47310319784233856,0.4885072205420061,0.7539064146072888,0.6977563725173377,0.5563761731328681,0.45553613594244974,0.6069159540694404,0.5403798931754958,0.08286128429994198,0.11745443374627876,0.15192363914719903,0.11237786351479745,0.2674267260361546,0.45078546581912565,0.46196939679388616,0.6478192373505434,0.31121002582319507,0.44791063252339314,0.3191722891743312,0.2866665312730129,0.5670372655107955,0.6058775907876243,0.5931606960109822,0.40783046147100466,0.43487670187207633,0.3911098657536452,0.2825216668093546,0.5133917289864962,0.2633055761822688,0.3808374758933963,0.4010694973727657,0.4760554215324274
20180114T000213Z,0.3188207894029047,0.3461688653664351,0.2702115481525011,0.2747777913262105,0.27823933981390797,0.2558436634183922,0.26125339049151414,0.2299060774737989,0.16949732028270087,0.12626715395770635,0.18044795896008295,0.16227723959559898,0.26243948280530127,0.37435675640886473,0.22982998427156906,0.1719531365387833,0.29274762370184065,0.23765763039788,0.35062589839151026,0.22403249273411893,0.1760314207315971,0.26434235969705483,0.16657395523855545,0.229207400292446,0.10522727735564887,0.1098435521650875,0.09777461803418004,0.14907227449829766,0.2242361376946938,0.2512147250385262,0.28116154124272397,0.22196195093259585
20180114T000308Z,0.6190799771847054,0.7817061800558953,0.7344825321908949,0.6603103013858554,0.5824453698488695,0.4878657713194189,0.5258241920513087,0.5746075344683658,0.08392709435183811,0.10771048300020515,0.1930443533618347,0.09926507102096385,0.47716926280393307,0.6776410416612043,0.5155532234154527,0.6066630763458686,0.30500673861153305,0.6268525195991658,0.5848648904907295,0.4288876623088022,0.6451288762877508,0.6185339052614038,0.5670852641520089,0.4538406281878711,0.38835188277942995,0.2866110309498634,0.2631663999535092,0.45488227635895445,0.3534141001154634,0.4771524760792067,0.4116933225249843,0.5292159714254205
20180114T000321Z,0.40715600690596626,0.4039438008989228,0.38460084907339775,0.38191864523494445,0.5436955233928055,0.5505354312347581,0.41511398992216514,0.39251222187185836,0.05069888789714288,0.04866425310054942,0.10572088978228454,0.05638244213426984,0.3031858899392253,0.4839700842314976,0.36711548251450454,0.4237038488588854,0.2642063463917819,0.4130261084435294,0.30367376512137134,0.3338805763930574,0.3595537729954333,0.5145099790581402,0.3034143677321891,0.4078021187542673,0.21240492391047552,0.21558930721632033,0.15549148683641295,0.3026754818081883,0.29192860169008383,0.5520737794827495,0.4667883775742471,0.2528612074704218
20180114T000400Z,0.3037054752565363,0.2807264382025771,0.3939977573515519,0.3379028704156371,0.4245931129999525,0.3160118558643131,0.3356799436884449,0.3845011745248713,0.02868906486659789,0.07808060614014509,0.10193069129032643,0.06290984325872018,0.16431966499435385,0.3817699596361253,0.2896426535429337,0.31791037934393074,0.13655053520972246,0.21240597977994555,0.19815162399508557,0.22618716890464466,0.36129172440308854,0.38215156855585886,0.36034143555442955,0.3731768478082721,0.3294541306355023,0.3648598713896953,0.26160993615610173,0.3920219420102189,0.2104783452621214,0.28523707348067934,0.321622584257825,0.31835514865361814
20180114T000425Z,0.16845621765553306,0.1524995923032219,0.43381665755827464,0.31605725214777014,0.20003556329150923,0.1375504801077672,0.3129084003548704,0.274065699065676,0.07916364794685267,0.3103513174941685,0.1851770398707729,0.20482745655660906,0.12255357428414108,0.10313367795710303,0.19158714142842195,0.22437998395702366,0.08089469570108282,0.13255262795329345,0.055687217618471924,0.09981323123816789,0.24413705028368468,0.15117376563472698,0.31360495777717684,0.15008447694976387,0.24774264877023466,0.2491726694133227,0.36520430251344993,0.23067828845039043,0.11224730691227787,0.11570002968632549,0.26189967317727714,0.26323481898756873
20180114T000432Z,0.34245219793415776,0.3780434726677181,0.7050594080688763,0.6653177645472337,0.466053912360676,0.24723452872934126,0.696190749447317,0.5834632367730104,0.023279054664962287,0.06836152248506078,0.07935091209262032,0.03391525198461855,0.20446450276402497,0.2943334611538265,0.39642548560504337,0.6421921556164958,0.20377683495725654,0.28246802530149817,0.1946282662260348,0.2427433611752094,0.6844423869145211,0.32060370377285363,0.5621283752520458,0.49628784724548125,0.5551694245075095,0.5086382102529815,0.4838930494782583,0.6108804701421073,0.2607961162680601,0.2724278541481403,0.5026932117855623,0.36631740354633585
