event_id,amplitude,mean_freq,rad,Ms
20180113T000004Z,4.12941955878648e-07,3.4618799819312716,4.797051487013407,1.189117433765308
20180113T000030Z,5.7146315615036e-08,3.9824886975656737,3.291935938271841,0.11961101550806896
20180113T000116Z,3.7639761853175976e-07,3.214429987992548,5.12691854831226,1.1646114369779537
20180113T000128Z,1.71879062658523e-07,5.370084106929824,5.6407014456466325,1.1159159784958965
20180113T000138Z,2.622588846182627e-07,4.158011723806935,4.262317149406878,0.9863268287284335
20180113T000151Z,4.500171973047991e-07,2.7768132394268052,0.6487649564290662,-0.3116602168742153
20180113T000229Z,1.0026819820584371e-07,4.75808528216939,4.917628209105357,0.7304088257980683
20180113T000305Z,8.186915932314398e-08,3.435913596634807,1.464604633135689,-0.37224261969664685
20180113T000327Z,1.7784808696217523e-07,4.340085711414175,4.979534282859828,0.9483797361371629
20180113T000345Z,5.435544636683446e-07,2.2084674657610086,3.3550098041116505,0.8554847150765856
20180113T000422Z,2.003710088281454e-07,4.290733983577202,2.528441991534312,0.5066013907654598
20180113T000520Z,8.88198710992683e-08,4.861201493320323,3.2817306460043807,0.39548357480602814
20180113T000601Z,9.071656033259605e-07,7.116893211453636,1.3915245555627378,0.9516708212572
20180113T000700Z,3.197400000013745e-08,5.990747068092338,0.12827191713112993,-2.294724667900857
20180113T000829Z,7.16412178006141e-08,5.225957869437643,8.416277164553575,1.012527057716813
20180113T000842Z,4.2488205213218395e-07,3.436760228129442,4.319597304050552,1.1227523792220984
20180113T000920Z,4.800969488701853e-08,5.115970420041459,3.2961926032159354,0.15365679965532397
20180113T001007Z,6.299504279089167e-07,9.09179375195454,2.1719367578576687,1.2206212069236777
20180113T001024Z,8.565404113832748e-07,6.4973039686092084,6.069068769533111,1.9489626054868872
20180113T001105Z,1.0575143159434818e-07,6.18000542944407,10.740773324681975,1.430293072356061
20180113T001127Z,6.524862199357161e-08,4.665863036045012,0.7027343929223414,-0.8673243172521747
20180113T001140Z,2.1258836304793176e-07,7.695474352322392,1.5608251616093671,0.43824189586616624
20180113T001201Z,4.4608338027729737e-07,2.132709474617645,3.5278386318751087,0.7907111481332332
20180113T001234Z,5.301413184509134e-07,3.458031064754535,1.6324199370198824,0.5200204273835345
20180113T001310Z,2.4432113823890655e-07,4.997315722071529,1.464604633135689,0.2652926467356278
20180113T001338Z,2.944250735371822e-07,2.6021229007509707,2.8217615265146105,0.5356652532869384
20180113T001459Z,1.6184485364372918e-07,10.158551166681825,10.062104845389126,1.7838930835427524
20180113T001510Z,5.757823041598948e-07,8.449003996850513,0.3693825507638185,-0.12742644161731143
20180113T001546Z,1.2167548178178005e-07,4.668468957244458,7.203208135983714,1.0813695952286073
20180113T001610Z,4.486839995535049e-08,2.3976243851431365,0.41474507232216723,-1.6992624754289558
20180113T001627Z,1.005910962546372e-07,5.810874875362543,4.304563987374684,0.7226224293476027
20180113T001653Z,6.407632220412917e-08,2.2060245291853318,5.944645334749096,0.3388559346333775
20180113T001710Z,3.7696868319728134e-07,6.106657766823992,0.8164755182553888,0.11943345695138685
20180113T001754Z,4.1220864307261705e-07,5.191103225768264,2.2161364065227587,0.8075658747029801
20180113T001810Z,1.9708004474541791e-07,2.450078116523425,3.5451312385338913,0.4997111753151846
20180113T001831Z,1.1426365967751246e-07,3.8381859126306592,1.7484830467814225,-0.05164895107644618
20180113T001857Z,1.8067509183395908e-07,3.149900289403363,1.1596661682949174,-0.23451320509261642
20180113T001950Z,5.224908125542687e-07,6.969478707017218,3.1992042797141687,1.3031475728755488
20180113T002059Z,2.928131476778621e-07,2.795319851778173,5.19178785356293,1.0039471445056636
20180113T002155Z,3.736060947680416e-08,5.279527205331038,3.0702139013311167,0.0072078619557314205
20180113T002410Z,1.452917330674364e-07,4.661407666295246,2.651324540821224,0.43720533580631127
20180113T002452Z,8.198825899012249e-07,2.9998149123678974,15.858269996674743,2.2867697101923325
20180113T002547Z,3.8994424931941907e-08,6.321237128770633,1.139252837190057,-0.6107070550668241
20180113T002609Z,3.445767829370656e-08,8.815728107100128,9.44162820878233,1.004620990080915
20180113T002617Z,2.680469121415208e-07,2.5408014421854364,8.638626023921091,1.2911786388887396
20180113T002700Z,8.13655843209647e-08,2.7852126194248434,9.952862402586286,0.9153917272900909
20180113T002737Z,5.293002433302553e-07,2.5478571835922286,2.54622472525751,0.7071646931822846
20180113T002754Z,2.2130125824823048e-07,3.7850705290100737,6.38219396782111,1.1628070034692635
20180113T002816Z,6.416569081491032e-08,4.343839393946084,1.464604633135689,-0.37622855070554717
20180113T002900Z,2.1253236126421896e-07,3.3664970537102787,8.405038703144356,1.2928381826172703
20180113T002932Z,3.6159168702898073e-07,6.449024387972838,0.9052918031211752,0.1994804584314842
20180113T002958Z,3.217587081637038e-08,9.428698516258786,0.6386618320534655,-0.9377691980057845
20180113T003034Z,2.3972190726761716e-07,3.3143658631105364,2.198000134257636,0.371373123203083
