event_id,baz,rad,corr,baz_opt,rad_opt,corr_opt,N
20180127T000000Z,2.261946710584651,16.0,0.7621370129678141,2.2858584031062126,16.0,0.7622387172571686,2.0
20180127T000050Z,0.6283185307179586,16.0,0.5222827364410929,0.6736630028078583,16.0,0.522847473382995,2.0
20180127T000107Z,1.6336281798666925,16.0,0.9615226282200712,1.603691973083902,6.294579263602866,0.9615411619390806,2.0
20180127T000115Z,1.7592918860102844,0.7535821694056161,0.9614012850146789,1.6967866965587748,1.1042463343785276,0.9614800915425918,2.0
20180127T000139Z,2.1362830044410597,0.2721452912874363,0.9221938807059155,2.4768578161002237,0.1805672292370645,0.9226137349304436,2.0
20180127T000156Z,4.900884539600078,1.4242516540045356,0.9627063588803593,4.937575626378196,0.9820919602513788,0.9632385029082698,2.0
20180127T000210Z,2.261946710584651,0.23961257193520702,0.8779792928305116,2.4768252864452203,0.18057668953510966,0.8781711985844497,2.0
20180127T000216Z,4.523893421169302,1.1040895136738127,0.8079091720998356,4.56671934177895,1.109393059707295,0.8083899514373586,2.0
20180127T000226Z,4.523893421169302,1.1040895136738127,0.8079512759973279,4.566610671515976,1.109467254818607,0.8084321151161169,2.0
20180127T000240Z,5.152211951887261,1.8372539081409522,0.7884130995249657,5.03139510100476,1.20757074307204,0.7887848431253646,2.0
20180127T000257Z,1.3823007675795091,16.0,0.6415832421102883,1.3343117126112953,16.0,0.6418323509007726,2.0
20180127T000307Z,4.649557127312894,1.617625394674567,0.9108104285535203,4.632829456361482,1.7323031489337994,0.9108685802171637,2.0
20180127T000337Z,4.900884539600078,1.1040895136738127,0.47853551635769204,4.9375402150448835,0.9820390056705932,0.4811337172472019,2.0
20180127T000355Z,4.0212385965949355,6.562682848061104,0.6004610660498619,4.046354870384662,5.394538720627816,0.6005254904391062,2.0
20180127T000437Z,4.900884539600078,12.40330819986167,0.9675194128590687,4.918669598513573,5.226537070845515,0.9675318264868349,2.0
20180127T000448Z,4.900884539600078,1.2539941451294703,0.9710204062207117,4.937581057053629,0.9819637423676393,0.971220554523548,2.0
20180127T000458Z,5.529203070318037,1.2539941451294703,0.9035818101976735,5.491508057737413,1.2639381193438308,0.903784609655599,2.0
20180127T000520Z,2.6389378290154264,16.0,0.3993923333587398,2.63275281847867,16.0,0.3994005181345339,2.0
20180127T000536Z,0.5026548245743669,3.0572719704105853,0.4745993357845613,0.4784343112203291,2.810570640237122,0.47467310209656643,2.0
