event_id,R_baz,R_rad,R_corr,P_baz,P_rad,P_corr,N
20180107T000010Z,14.4,3.0572719704105853,0.8044649333799118,7.2,16.0,0.11493318003006774,3.0
20180107T000211Z,43.2,6.562682848061104,0.8495430378444351,352.8,16.0,0.08719687467709618,3.0
20180107T000416Z,21.6,16.0,0.4014454016960552,295.2,0.5143478667381388,0.1850193417179863,3.0
20180107T000436Z,201.60000000000002,4.479275200528711,0.9129101204822405,288.0,0.7535821694056161,0.16137160380050447,3.0
20180107T000503Z,43.2,16.0,0.6688292570001877,230.4,0.7535821694056161,0.09629104520237775,3.0
20180107T000520Z,7.2,2.6918003852647128,0.9449862116445469,331.2,0.5143478667381388,0.0692075362797962,3.0
20180107T000539Z,180.00000000000003,16.0,0.862851388931332,237.60000000000002,1.617625394674567,0.15841669457843147,3.0
20180107T000619Z,244.80000000000004,16.0,0.9521002170139734,324.00000000000006,0.5143478667381388,0.18172268127166938,3.0
20180107T000715Z,36.0,16.0,0.6526699284634863,352.8,3.0572719704105853,0.25254668216128534,3.0
20180107T000820Z,0.0,1.617625394674567,0.8783493335322283,316.8,0.6634976520136784,0.24634580529960226,3.0
20180107T001000Z,165.6,16.0,0.7241558257488518,316.8,0.5143478667381388,0.15328075222793597,3.0
20180107T001015Z,86.4,0.8558976573957302,0.9533618306490675,187.20000000000002,6.562682848061104,0.25030388288602606,3.0
20180107T001151Z,172.8,16.0,0.22188308234203913,7.2,16.0,0.46960399720486884,3.0
20180107T001357Z,316.8,0.584181993816139,0.6164708673616802,237.60000000000002,0.5143478667381388,0.21572517349438441,3.0
20180107T001416Z,43.2,5.778168376825359,0.9261464861060584,316.8,0.9721047414289302,0.16775915947176973,3.0
20180107T001444Z,345.6,1.617625394674567,0.9312641891582434,64.8,6.562682848061104,0.21297192189019826,3.0
20180107T001519Z,86.4,0.8558976573957302,0.7323791273306237,194.4,5.0874361239029895,0.33969805820112947,3.0
20180107T001553Z,194.4,16.0,0.8758102895307497,0.0,16.0,0.08501604760004504,3.0
20180107T001615Z,252.0,16.0,0.8792345810370852,324.00000000000006,0.5143478667381388,0.19984808105256927,3.0
20180107T001625Z,7.2,1.617625394674567,0.9316709127306515,86.4,0.584181993816139,0.09159251489721043,3.0
20180107T001646Z,21.6,4.479275200528711,0.9479407382672713,295.2,3.0572719704105853,0.22834846875358678,3.0
20180107T001703Z,187.20000000000002,16.0,0.9394258293837257,86.4,1.1040895136738127,0.2898248358822968,3.0
20180107T001830Z,208.8,1.2539941451294703,0.7296488563349767,280.8,16.0,0.07935371230693236,3.0
20180107T001841Z,194.4,16.0,0.9123485468705848,223.20000000000002,0.7535821694056161,0.040643419079164016,3.0
20180107T001859Z,187.20000000000002,16.0,0.9646742912244415,223.20000000000002,0.7535821694056161,0.08724059456274984,3.0
20180107T001925Z,180.00000000000003,16.0,0.44057250024999833,230.4,0.5143478667381388,0.2958633837232397,3.0
20180107T001940Z,252.0,16.0,0.9219759749460142,7.2,2.3700179062375537,0.13063616605972178,3.0
20180107T002042Z,223.20000000000002,0.6634976520136784,0.0834344435340694,352.8,3.472364426509674,0.8188155898391154,3.0
20180107T002131Z,79.2,1.1040895136738127,0.781152634150719,64.8,0.8558976573957302,0.11225361305213429,3.0
20180107T002201Z,230.4,0.5143478667381388,0.3774581259989492,280.8,0.584181993816139,0.23280254579808393,3.0
20180107T002218Z,14.4,16.0,0.7383018991263841,324.00000000000006,0.5143478667381388,0.19770786231166929,3.0
20180107T002231Z,187.20000000000002,16.0,0.5039866848015749,237.60000000000002,0.584181993816139,0.16109440758703691,3.0
20180107T002241Z,14.4,3.943814886992401,0.9371493083895542,324.00000000000006,0.584181993816139,0.08506044784034733,3.0
20180107T002313Z,223.20000000000002,16.0,0.6903442018720197,273.6,16.0,0.09127239921365786,3.0
20180107T002331Z,252.0,9.615128393797233,0.9564390422568819,316.8,0.45286183213195336,0.22235363973580582,3.0
20180107T002349Z,21.6,16.0,0.3678470613778105,7.2,3.472364426509674,0.141524191661989,3.0
20180107T002533Z,201.60000000000002,5.778168376825359,0.5518878284884114,331.2,0.45286183213195336,0.1924201128812439,3.0
20180107T002614Z,21.6,16.0,0.5227864065326094,230.4,0.584181993816139,0.24666302999824433,3.0
20180107T002625Z,338.40000000000003,16.0,0.7766060105784476,324.00000000000006,0.584181993816139,0.14545540727906878,3.0
20180107T002727Z,280.8,16.0,0.943493641230833,28.8,7.453712553094249,0.08605694380476196,3.0
