event_id,R_corr,P_corr
20180117T000007Z,0.581029214497102,-0.06219803739659643
20180117T000039Z,0.4147757410021449,0.04584699595476128
20180117T000056Z,0.17791272791068882,-0.21537239310314582
20180117T000158Z,0.8663860454570085,0.009764393698421097
20180117T000231Z,0.3711936862576525,-0.03900672208258485
20180117T000340Z,-0.31857203401769746,-0.05457755169642374
20180117T000552Z,0.6648898522950997,0.022948433699540086
20180117T000616Z,0.8371108366182615,0.04488898451046332
20180117T000629Z,0.10744725874390146,-0.03716847935329749
20180117T000717Z,-0.42974910972895153,0.14850020498452782
20180117T000734Z,0.31693613171675306,-0.06970830298898911
20180117T000926Z,0.4411103189165938,-0.06900996283617933
20180117T000947Z,0.7514489415822923,0.04081407438746198
20180117T000955Z,0.6470458437086863,0.05346971005565268
20180117T001003Z,0.6705101057905146,0.03302053608117584
20180117T001015Z,0.47720025124503657,0.05188326044968349
20180117T001127Z,0.7944201473601068,0.08151866343981072
20180117T001142Z,0.6848664984507035,-0.020110466002033957
20180117T001237Z,0.5955113025720253,0.13649280605358946
20180117T001254Z,0.4943902606815414,0.027710500841058253
20180117T001330Z,0.9309905943321257,0.028094758459603606
20180117T001347Z,0.32606360842622845,0.020854600441773324
20180117T001406Z,0.44077517027719937,-0.029634417105193125
20180117T001421Z,0.8324059268508929,-0.003973684677288105
20180117T001438Z,0.5507833507602162,0.12652503324376893
20180117T001556Z,0.11113114124523574,-0.3193800453462821
20180117T001743Z,0.5225763658980114,-0.03266171302082422
20180117T001924Z,0.6839446366054338,-0.04850062430872708
20180117T002022Z,0.6763842586842034,0.034848617585152716
20180117T002142Z,0.8794973618100514,0.07491507784424178
20180117T002246Z,0.42448375132908556,-0.016048975195312322
20180117T002300Z,0.6945562976005552,-0.0843502470530913
20180117T002355Z,-0.11628962171001217,-0.17656380515351688
20180117T002415Z,0.7601371748758704,-0.009753583140158775
20180117T002523Z,0.871139238875833,0.01531842869354606
20180117T002551Z,0.3745977168219503,-0.08793515022059903
20180117T002605Z,0.4591567752871213,0.05753381847439279
20180117T002648Z,0.251167532224911,0.01836889584480478
20180117T002703Z,0.48906765300867094,-0.03494020810649272
20180117T002730Z,0.42186107484964747,-0.004255290289447621
20180117T002805Z,0.6731503114652301,-0.02365947546604323
20180117T002812Z,0.6924306184834025,-0.13559557390074212
20180117T002828Z,0.9379485981020826,-0.022989662765425162
20180117T002853Z,0.896336003123195,-0.041154992325024425
20180117T003021Z,0.7195597973244626,-0.03479008920829467
20180117T003043Z,0.752837612431354,-0.003965122864813443
20180117T003118Z,0.21029767464341717,-0.02822810462348293
20180117T003302Z,-0.7409031184875305,0.091577583703395
20180117T003429Z,0.5696706243110856,-0.04527610279598962
20180117T003455Z,0.8856136203099338,0.0449360503848178
20180117T003508Z,0.8811105679452907,0.050256066545401566
20180117T003543Z,0.6202420377907134,-0.00309889764562472
20180117T003624Z,-0.060573958473371194,-0.16481163409772662
20180117T003653Z,0.9002391021909748,-0.007719460981957315
20180117T003722Z,0.7920194199365798,0.04663361667172972
20180117T003752Z,0.8762292574276054,-0.03955305402448489
20180117T003802Z,0.9167193466929396,0.04080111815168448
20180117T003813Z,0.44348396540816043,0.10927482858467946
20180117T003828Z,0.7614836006882509,0.05596260287605717
20180117T003845Z,0.9162046363419852,-0.02699577350303077
20180117T003905Z,0.7778413652918361,0.04373227426358884
20180117T003916Z,0.9249995778840524,-0.0673725009215866
20180117T004054Z,-0.2666643489126561,0.027863250874805335
20180117T004106Z,0.6455958002003426,0.05851281118645863
20180117T004122Z,-0.4817666070490507,-0.024238412162244708
20180117T004207Z,0.3535061180992381,-0.01188474340989114
20180117T004220Z,0.9685106486478448,0.02386832795135077
20180117T004246Z,0.9027003189040378,-0.0027962405170628988
20180117T004343Z,0.8809057516461838,0.0029488218131541824
20180117T004435Z,0.8801606358777649,0.0005970539331192723
20180117T004447Z,0.9344549569786692,0.03168336721974764
20180117T004555Z,-0.2434980938106858,-0.00810694487407813
20180117T004614Z,0.93028779980444,-0.014000097673998114
20180117T004631Z,0.9366759492631676,-0.07330193777243454
20180117T004723Z,0.19991170398805283,0.16378601723868555
20180117T004745Z,0.26045501316912767,0.03850673115351119
20180117T004812Z,0.9340202123012042,0.009796897848553098
20180117T004822Z,0.9287920588603285,0.04000451240632395
20180117T004835Z,0.8657045218726528,-0.020781755294894486
20180117T004858Z,0.7699749525006022,0.06294327157313777
20180117T004937Z,0.7445885921491164,0.040874222544598306
20180117T004949Z,0.9273944455314788,0.06020054474697096
20180117T005028Z,0.1116162539147844,-0.18813283580791396
20180117T005046Z,0.3401263015590625,0.0600684933798639
20180117T005108Z,0.8343468213051606,-0.033383498841820534
20180117T005119Z,0.7985029022410678,-0.018989883740603574
20180117T005140Z,0.8121205588201731,-0.09959629182179186
20180117T005306Z,0.5656440095706071,-0.014106168022056704
20180117T005317Z,0.5066923253737221,-0.03578943590349952
20180117T005335Z,0.8115079150424669,-0.04026309481705368
20180117T005405Z,0.2696203967133601,-0.0060459238856036615
20180117T005416Z,0.7205133611249137,0.04437409595686884
20180117T005453Z,0.7755276029286673,0.07604211886705828
20180117T005541Z,-0.7453799932345853,-0.0077625694548760366
20180117T005601Z,0.9281498098028533,0.047818471240326885
20180117T005713Z,-0.07194916034337978,-0.03773838603437181
20180117T005735Z,0.07813961514991352,0.07515321775197821
20180117T005816Z,0.044058124937483144,0.17141763881028957
20180117T005844Z,0.8425545432639029,-0.05591613689370519
20180117T005931Z,0.8950628286451677,0.0668281526722686
20180117T005942Z,0.7454242903974335,0.038375807250072724
20180117T010004Z,0.8671551503652171,0.08286900789743809
