event_id,R_corr,P_corr,S_corr
20180121T000002Z,0.9075105372362687,0.08480903197239116,0.055128758439153096
20180121T000020Z,0.4747366836413975,-0.2798290609898722,-0.17582451979462554
20180121T000045Z,0.7809403893065947,-0.0558885693085547,0.14323355346367608
20180121T000139Z,-0.243722677133497,-0.2856652884954419,-0.30384541253141006
20180121T000149Z,0.9582038210478802,-0.055039762997535956,0.0902093411590207
20180121T000227Z,0.19247602051128096,0.03344682837826914,0.29730094184583666
20180121T000251Z,-0.6068646011038178,0.031120059139878194,0.04032365056119489
20180121T000258Z,-0.9152606210241516,0.1583786885465389,-0.15323463207546645
20180121T000326Z,0.121914122764063,0.1535899329602649,-0.3174937973590315
20180121T000332Z,0.728191724702494,-0.13563923432079086,-0.0733909654278677
20180121T000339Z,-0.5493065971466091,-0.09094144773846652,0.1192137480804728
20180121T000359Z,-0.04865557385962885,0.3654173102339014,0.01247930851571626
20180121T000428Z,0.8547846163709985,-0.1107376267151033,0.17036067959590132
20180121T000455Z,0.776987144706909,-0.04553026319962928,-0.23137614986532784
20180121T000536Z,-0.18711438092760285,-0.010833382069878585,0.2091042234335064
20180121T000600Z,0.9389145095071856,0.08945371573824674,0.12366952950807401
20180121T000704Z,0.8614640413226836,-0.007224691003065475,-0.18337821533972778
20180121T000718Z,0.9171417168709995,0.018635598407984177,-0.1388180284552558
20180121T000743Z,0.8991276337288593,-0.08871889227064533,-0.1869922670587838
20180121T000754Z,0.9157235950841187,-0.09461376485857662,0.10234882718285963
20180121T000848Z,0.04764984387238883,0.06692982616664128,-0.1608275622363436
20180121T000914Z,0.46390326475790056,0.2219406030403876,-0.4502380154173482
20180121T000931Z,0.8939206299731108,-0.05854037541422995,0.10364487186891083
20180121T001000Z,0.6216589364978394,-0.19134475675649648,0.1558024587752215
20180121T001015Z,0.4323342962636059,0.15176456383578257,0.1797384274608604
20180121T001028Z,0.7572235417701996,0.09126031772095994,0.40523321929219625
20180121T001039Z,0.5908855739535273,-0.07103524941538335,0.2745711489318231
20180121T001059Z,0.5942128877244491,-0.07267772854477572,-0.06599997753406416
