event_id,R_baz,R_rad,R_corr,P_baz,P_rad,P_corr,N
20180112T000032Z,183.6,16.0,0.8705046456267838,100.80000000000001,12.40330819986167,0.1330563961723436,3.0
20180112T000040Z,79.2,4.479275200528711,0.8898078424792567,82.8,0.7535821694056161,0.043897645224870975,3.0
20180112T000131Z,201.60000000000002,16.0,0.5348823074273422,61.20000000000001,7.453712553094249,0.2543071446863419,3.0
20180112T000151Z,216.00000000000003,0.8558976573957302,0.4008493277219596,79.2,0.8558976573957302,0.18327182530805006,3.0
20180112T000223Z,129.6,2.6918003852647128,0.608280187079946,82.8,0.8558976573957302,0.02921161630826386,3.0
20180112T000301Z,201.60000000000002,16.0,0.3935026549797478,79.2,0.8558976573957302,0.21119720373404094,3.0
20180112T000321Z,50.400000000000006,2.3700179062375537,0.9108765944433065,320.40000000000003,0.5143478667381388,0.06769267659625652,3.0
20180112T000353Z,248.4,2.3700179062375537,0.8498964009599802,320.40000000000003,0.45286183213195336,0.25260208869592476,3.0
20180112T000438Z,180.00000000000003,16.0,0.23008045290266324,82.8,0.7535821694056161,0.09710118475272156,3.0
20180112T000500Z,108.00000000000001,2.3700179062375537,0.7751806550319602,75.60000000000001,0.8558976573957302,0.2563022931130284,3.0
20180112T000514Z,295.2,16.0,0.7720225293015062,32.4,16.0,0.07916347574397839,3.0
20180112T000549Z,252.0,3.0572719704105853,0.9288781034018122,82.8,0.7535821694056161,0.07046034188165916,3.0
20180112T000604Z,183.6,16.0,0.5349534130640982,50.400000000000006,16.0,0.05114896784069841,3.0
20180112T000612Z,90.00000000000001,16.0,0.9271115303391131,72.0,0.8558976573957302,0.07172010515624576,3.0
20180112T000641Z,10.8,1.617625394674567,0.8004315806030103,316.8,16.0,0.10275593860624459,3.0
20180112T000733Z,255.60000000000002,2.6918003852647128,0.9540181393729057,324.00000000000006,0.5143478667381388,0.2454356780476372,3.0
20180112T000847Z,97.2,16.0,0.8334997422490377,10.8,16.0,0.11795876561479177,3.0
20180112T000916Z,280.8,3.943814886992401,0.6874270718711869,18.0,16.0,0.28132812017649605,3.0
20180112T001004Z,345.6,1.2539941451294703,0.6117048364526556,36.0,2.3700179062375537,0.12081841513504095,3.0
20180112T001241Z,0.0,0.9721047414289302,0.6963082002379429,68.4,1.1040895136738127,0.11256899401583427,3.0
20180112T001332Z,262.8,3.472364426509674,0.9220212950101667,3.6,16.0,0.09198570996473064,3.0
20180112T001403Z,277.2,16.0,0.7549164803948745,50.400000000000006,0.8558976573957302,0.11938170307145615,3.0
