event_id,R_corr,P_corr,S_corr
20180110T000038Z,0.5280434829512858,-0.11567877999435992,-0.08593297891182003
20180110T000101Z,0.05005995518403801,0.2874004345893552,-0.30139310781914636
20180110T000137Z,0.8991969355601652,-0.09565586381965771,-0.294661048186374
20180110T000154Z,0.31152745563143086,-0.18163748482810163,-0.6722853108330687
20180110T000233Z,0.7530491781018823,-0.04885622682385643,-0.1622474473544689
20180110T000241Z,0.9430432174864911,0.11091269777250787,-0.0896354314114681
20180110T000313Z,-0.09879643741036782,0.1532389180175271,-0.3149361274263885
20180110T000439Z,-0.08671932025829907,-0.4617396106487942,0.4368056153865026
20180110T000527Z,0.638655547703111,0.046565275869404954,-0.22339750399212363
20180110T000544Z,-0.13593715277830187,0.22589309646400277,0.11781097858616724
20180110T000627Z,0.39499225844186114,0.209940953566432,-0.11775161423773832
20180110T000645Z,0.33871544377357454,-0.2297360696285217,0.23162504462042716
20180110T000722Z,0.9126327456179727,-0.03291650375396944,-0.08876185109068174
20180110T000753Z,0.8246292894204771,-0.026478220208865744,-0.09701898957317512
20180110T000817Z,0.6845597473811234,0.03912384923399176,-0.1063828806929345
20180110T001023Z,0.8356721532565108,0.016328069899949994,-0.16721776557206885
20180110T001103Z,0.6374242219160063,0.08730172535694798,-0.12282617374570529
20180110T001200Z,0.4537984659638084,-0.18053090527511964,0.20835213413131015
20180110T001220Z,0.7504085211087568,-0.08391427106060739,0.033008570701226765
20180110T001240Z,0.8937508763028941,-0.12722533284869364,-0.36641618376523927
20180110T001307Z,0.8106293886027253,0.1268718478930018,-0.2384214067609006
20180110T001403Z,0.8264631113826484,0.11870873940799787,-0.36858677583897526
20180110T001438Z,0.47716306141808323,-0.026558298515342676,-0.031017344140328487
20180110T001647Z,0.8280459966880293,0.06484471092946499,-0.15459661558510976
20180110T001724Z,0.8720257356687662,0.0104622117766418,0.16077813471090932
20180110T001733Z,0.4599256077340564,0.039663980434675554,-0.11077033715208412
20180110T001759Z,0.7224624885092421,-0.017943798975521133,0.13674374905419467
20180110T001810Z,0.6616887384208813,-0.09721450358416084,-0.14469673076322914
20180110T001848Z,0.8427157540431958,-0.03704490990376521,-0.2033388250776754
20180110T001922Z,0.9572067396463851,-0.06585032977489773,0.24263176279830595
20180110T001956Z,0.8770103554613772,-0.025437582922046877,-0.3064304291164608
20180110T002056Z,0.19270680950422162,0.03969031120271972,0.10078440141328417
20180110T002127Z,0.8704452252426526,-0.08477569777296695,-0.2362241580732832
20180110T002237Z,0.62562651457113,0.20917964386017177,-0.07585566397311758
20180110T002249Z,0.8528997826928382,-0.019514833864627056,0.22801358275042186
20180110T002321Z,0.8529486584025112,-0.07906785926665277,-0.26607416508562753
20180110T002356Z,-0.5073983531189887,-0.04856864635146029,0.08671113310742166
20180110T002414Z,0.8179797785953239,-0.06182156583042082,-0.19596965837212735
20180110T002516Z,0.3468478396961775,0.07606054029120328,0.14014880819314512
20180110T002544Z,0.27735219074833783,0.11325348322377948,-0.2821470149494819
20180110T002606Z,0.9709986743445269,-0.009427608702613562,-0.06290751505820245
20180110T002728Z,0.6141273991980959,-0.02269312879202956,0.03400093652037636
20180110T002830Z,0.9088536010130825,0.08362471360981988,-0.176855655873051
20180110T002853Z,0.3191771325221949,-0.035058024258554414,0.1653884338014134
20180110T002900Z,0.8657437128022191,0.037199561418027195,-0.03528609911200141
20180110T002908Z,0.9613214646705611,-0.07272385785391176,-0.32666482041990313
20180110T002928Z,0.5426460176959704,0.030481156349672925,0.16343443127017027
20180110T002949Z,0.6102943311602865,-0.1024700352150977,0.17346730988633008
20180110T003002Z,0.7437521179102459,-0.1306496442217877,-0.13956866122831973
20180110T003029Z,0.5619753612207163,0.1548239274269501,0.18087317063687663
20180110T003209Z,0.9327489089749549,-0.054424439224632186,0.5851551103480167
20180110T003220Z,0.30352590797851803,0.06921062647419925,0.007331501795489928
20180110T003238Z,0.44333642477408,-0.006387475415211695,-0.09576930018968453
20180110T003250Z,0.5959551841030856,0.08158159919806147,-0.14905758514433431
20180110T003519Z,0.6749029388629783,-0.09217548295372355,0.06549384373893392
20180110T003604Z,0.9468078832853015,-0.06561773077963517,-0.10125325273339124
20180110T003728Z,0.9377927675909936,-0.06732305160443408,0.04635889813548317
20180110T003757Z,0.8634069413588571,-0.13645878981645004,-0.041640437770724695
20180110T003826Z,0.8530074992275726,-0.15462050126090127,-0.1374973461603296
20180110T003940Z,0.9500272049397898,-0.04701850563964643,0.1635396846847776
20180110T004009Z,0.8884691248251547,-0.042065273662987526,-0.21498369942951145
20180110T004028Z,0.9207088748202247,-0.04697584629951875,-0.061631266353617105
20180110T004040Z,0.9132087134652012,-0.018132767777116535,0.2468813926158771
20180110T004125Z,0.5436821301488349,0.1851346737703429,-0.25683143237645706
20180110T004259Z,0.5883420156176753,0.153756932370042,0.013164269832133934
20180110T004314Z,0.9501597743464577,-0.05233722076542799,0.3055051592469637
20180110T004337Z,0.8641219264029917,-0.11691635241508648,0.07668450270224271
