,event_id,stations,ref_time,ref_duration,group
0,20180109T000046Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-09T00:00:46.150000Z,8.961989,1c
1,20180109T000320Z,"['2A.BBS06.', '2A.BBS09.']",2018-01-09T00:03:20.350000Z,1.051989,3b
2,20180109T000353Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-09T00:03:53.140000Z,8.961989,1c
3,20180109T000436Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-09T00:04:36.170000Z,8.961989,1c
4,20180109T000506Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-09T00:05:06.410000Z,2.661988,1d
5,20180109T000616Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-09T00:06:16.310000Z,3.451988,8c
6,20180109T000913Z,"['2A.BBS06.', '2A.BBS09.']",2018-01-09T00:09:13.070000Z,1.051989,3b
7,20180109T001001Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-09T00:10:01.290000Z,8.961989,1c
8,20180109T001044Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-09T00:10:44.510000Z,3.451988,8c
9,20180109T001109Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-09T00:11:09.250000Z,1.611988,1a
10,20180109T001301Z,"['2A.BBS05.', '2A.BBS09.', '2A.BBS06.']",2018-01-09T00:13:01.700000Z,1.611988,1a
11,20180109T001315Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-09T00:13:15.260000Z,8.961989,1c
12,20180109T001415Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-09T00:14:15.980000Z,2.661988,1d
13,20180109T001439Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-09T00:14:39.920000Z,5.901988,6a
14,20180109T001530Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-09T00:15:30.720000Z,8.961989,1c
15,20180109T001555Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-09T00:15:55.880000Z,13.031989,4c
16,20180109T001613Z,"['2A.BBS06.', '2A.BBS05.', '2A.BBS09.']",2018-01-09T00:16:13.610000Z,14.651988,4b
17,20180109T001759Z,"['2A.BBS09.', '2A.BBS05.', '2A.BBS06.']",2018-01-09T00:17:59.200000Z,8.961989,1c
18,20180109T001931Z,"['2A.BBS06.', '2A.BBS09.', '2A.BBS05.']",2018-01-09T00:19:31.400000Z,5.761988,2d
19,20180109T002109Z,"['2A.BBS09.', '2A.BBS06.', '2A.BBS05.']",2018-01-09T00:21:09.850000Z,7.461988,5c
