event_id,baz,rad,corr,baz_opt,rad_opt,corr_opt,N
20180214T000416Z,3.1415926535897936,0.7535821694056161,0.17124542976118493,3.1042677994416925,0.7348304019995185,0.1715648569373631,2.0
20180214T000717Z,1.7592918860102844,6.562682848061104,0.11666474213524144,1.6678522080376488,16.0,0.1225770485444459,2.0
20180214T001557Z,4.523893421169302,5.778168376825359,0.843186085566184,4.596692974873655,16.0,0.8433393485588435,2.0
20180214T001931Z,2.1362830044410597,1.4242516540045356,0.14536112788499825,2.1671073898431965,1.3478031561562531,0.14541285734885376,2.0
20180214T002259Z,1.6336281798666925,7.453712553094249,0.15892261707587108,1.5874972735204662,16.0,0.15926345260628583,2.0
20180214T002446Z,4.649557127312894,10.920595260767984,0.18808168150004154,4.680657092496274,16.0,0.18903508759865859,2.0
20180214T002533Z,4.1469023027385274,2.086701861934038,0.3794141101219264,4.110404301898355,1.301343894815603,0.3795792177742857,2.0
20180214T003908Z,3.518583772020569,0.7535821694056161,0.2590797434826173,4.10755398018814,1.2955634606624438,0.2654048319867175,2.0
20180214T004614Z,4.523893421169302,6.562682848061104,0.7805194920658768,4.583145451722696,16.0,0.7806907023819805,2.0
20180214T005515Z,4.1469023027385274,1.4242516540045356,0.7773687703795839,4.110526801416233,1.3014580655857007,0.7774793069934678,2.0
20180214T011247Z,4.272566008882119,3.472364426509674,0.3615330440235837,4.110466012461721,1.3013257407933558,0.36158670700936524,2.0
20180214T013648Z,2.387610416728243,0.16354449484350297,0.15276167597685694,2.4768323605763083,0.18053265020857773,0.15597069325399168,2.0
20180214T040738Z,3.267256359733385,0.45286183213195336,0.4552124720487072,3.3105885723191126,0.48642751902826964,0.455240414901757,2.0
20180214T082921Z,3.769911184307752,0.9721047414289302,0.8475184617891254,4.1094187554929285,1.2995557796441934,0.8487334697413212,2.0
20180214T091445Z,1.6336281798666925,16.0,0.2332059800183135,1.5988214906650853,16.0,0.2338267306478484,2.0
20180214T114656Z,2.387610416728243,0.16354449484350297,0.0880277762138817,2.476823202721798,0.1805177638715622,0.08976342116142387,2.0
20180214T163528Z,2.387610416728243,0.16354449484350297,0.06864349006842964,2.4769227102465807,0.1805462780763022,0.0702037532240058,2.0
20180214T165138Z,4.523893421169302,5.778168376825359,0.29080535390658446,4.4701248157765985,4.01077168616923,0.2910130777777582,2.0
20180214T175727Z,2.261946710584651,1.1040895136738127,0.12471721160573379,2.240433937356668,1.1770851743870963,0.12475671134931239,2.0
20180214T190728Z,4.0212385965949355,2.3700179062375537,0.5649372703272051,4.110414880371037,1.301259325633264,0.5650114392613302,2.0
20180214T223156Z,2.0106192982974678,0.21096887018620009,0.06867744672729349,2.4767748200421758,0.1805565496949038,0.06884343887601657,2.0
20180214T230711Z,5.277875658030853,16.0,0.37689855017456453,5.2424673157981525,16.0,0.37691666104178384,2.0
