event_id,R_baz,R_rad,R_corr,P_baz,P_rad,P_corr,N
20180124T000013Z,226.8,16.0,0.49542461622892514,82.8,0.7535821694056161,0.15678991057957237,2.0
20180124T000023Z,226.8,16.0,0.5345571575559314,82.8,0.8558976573957302,0.1384280559538856,2.0
20180124T000034Z,298.8,0.584181993816139,0.7985895903490958,36.0,2.6918003852647128,0.14162849354773907,2.0
20180124T000045Z,219.60000000000002,0.6634976520136784,0.910419279321367,61.20000000000001,0.8558976573957302,0.18526732972076373,2.0
20180124T000110Z,100.80000000000001,0.8558976573957302,0.8657721313805923,86.4,16.0,0.17726941428435378,2.0
20180124T000133Z,72.0,1.1040895136738127,0.5886664475336414,0.0,16.0,0.20135534688024545,2.0
20180124T000147Z,248.4,2.3700179062375537,0.779951683799969,79.2,0.7535821694056161,0.13035555034873283,2.0
20180124T000159Z,100.80000000000001,9.615128393797233,0.3956417810127385,82.8,0.7535821694056161,0.07861751261207116,2.0
20180124T000224Z,234.0,0.584181993816139,0.6799764419812844,345.6,16.0,0.13275516059362027,2.0
20180124T000238Z,21.6,16.0,0.7321567253257778,320.40000000000003,16.0,0.1734635207389933,2.0
20180124T000245Z,241.20000000000002,2.3700179062375537,0.8461670886720841,72.0,0.8558976573957302,0.13077173923987218,2.0
20180124T000303Z,72.0,16.0,0.6759957426573892,352.8,16.0,0.0810313976785334,2.0
20180124T000318Z,115.2,0.9721047414289302,0.8296099046059502,82.8,0.8558976573957302,0.19220784928223192,2.0
20180124T000330Z,7.2,2.3700179062375537,0.8046850346104814,327.6,16.0,0.13712877091195505,2.0
20180124T000347Z,327.6,0.584181993816139,0.8279300536798887,64.8,1.617625394674567,0.21479358056426312,2.0
20180124T000406Z,100.80000000000001,10.920595260767984,0.8378934570232751,21.6,16.0,0.12189693810578832,2.0
20180124T000418Z,241.20000000000002,1.8372539081409522,0.7244419516552526,75.60000000000001,0.8558976573957302,0.13381862384212065,2.0
20180124T000427Z,277.2,0.45286183213195336,0.8409893224982147,61.20000000000001,0.8558976573957302,0.36458310468305255,2.0
20180124T000437Z,219.60000000000002,0.8558976573957302,0.8616171371159501,82.8,0.8558976573957302,0.19102930304088878,2.0
20180124T000504Z,205.20000000000002,16.0,0.414609907258623,21.6,16.0,0.08205674394682941,2.0
20180124T000529Z,82.8,0.9721047414289302,0.703413144728302,14.4,3.472364426509674,0.27212155663719667,2.0
20180124T000553Z,277.2,0.8558976573957302,0.9419286567147607,64.8,0.8558976573957302,0.1887111475047685,2.0
20180124T000615Z,140.4,9.615128393797233,0.7636917555798024,345.6,16.0,0.38028746337111885,2.0
20180124T000629Z,241.20000000000002,16.0,0.6471437761263756,82.8,0.7535821694056161,0.18098118964747106,2.0
20180124T000655Z,39.6,16.0,0.8029241324220094,338.40000000000003,0.5143478667381388,0.1648293498511191,2.0
20180124T000706Z,93.60000000000001,4.479275200528711,0.8716902754998099,28.8,16.0,0.10301808066328445,2.0
20180124T000715Z,237.60000000000002,1.617625394674567,0.9124601887686056,82.8,0.7535821694056161,0.23233629652992904,2.0
20180124T000731Z,201.60000000000002,6.562682848061104,0.6882642140607849,72.0,0.8558976573957302,0.10475431206369125,2.0
