event_id,1a,1b,1c,1d,2a,2b,2c,2d,3a,3b,3c,3d,4a,4b,4c,4d,5a,5b,5c,5d,6a,6b,6c,6d,7a,7b,7c,7d,8a,8b,8c,8d
20180209T000006Z,0.4935889008515906,0.6275795325747328,0.28034885270580207,0.2329536829433853,0.3076477622170584,0.47200098361130527,0.11309050005564852,0.15464307957056836,0.2128385035000491,0.2344290251544591,0.42649622004895976,0.17673654936862537,0.423060290147797,0.5291881508547988,0.22980564444967275,0.19315801270192634,0.37010562976328626,0.41366833923995294,0.6387697854304778,0.5238971457636228,0.16030677713982525,0.32669911899971266,0.10773365846607424,0.134653898464602,0.08434103710651832,0.07160511806406883,0.05314205008552244,0.07254353450058436,0.33373783475387403,0.2972597014115147,0.2670194238301443,0.22586439679686984
20180209T000015Z,0.3080674127709272,0.326109552700136,0.14252396554846553,0.1501336786948233,0.19608902154696292,0.30542102674165794,0.17520763110895987,0.19093300254199624,0.30050230209631046,0.19914126632771517,0.29636569236604376,0.24423076240838296,0.3285257201349764,0.3277795394607612,0.14527321867128734,0.2023335930840951,0.3202516848804524,0.3450732644682059,0.367114678942768,0.277040577278205,0.17295836374324236,0.23026187192432235,0.1603998939044071,0.1229893513907267,0.1437958529008276,0.16818042705280312,0.13483983889865497,0.13848703110144267,0.31009285124055275,0.21417908916300307,0.21383984187174035,0.24777607361344706
20180209T000051Z,0.2148647503466939,0.19182681449807765,0.3477739833704367,0.3396025810076372,0.2833425967851399,0.2595953998827457,0.41763958450262534,0.22186340002533317,0.1045535787308062,0.1116903406780996,0.09257179261841322,0.1146011338436864,0.1455656049484488,0.22334532311513716,0.30263940627961744,0.31753055851678313,0.1214168210913215,0.16749281220229206,0.12416503715157141,0.18188756862781844,0.2376908051100024,0.21552320486795787,0.28302818588659245,0.22514472775620234,0.44469388530886506,0.2111013656026559,0.38245753734153776,0.2169485949143337,0.14935422072348545,0.18384454328163063,0.23249634814065576,0.1842155556477925
20180209T000117Z,0.4354741999752718,0.43441248641744373,0.27028834291245807,0.1720098895409194,0.2634448944360591,0.32798281511637967,0.14486997887748898,0.13599176535316113,0.14203328345067043,0.2283139913857724,0.22457736234217882,0.18184285230318215,0.3276647271268349,0.39550126073889547,0.19464121291149766,0.17155663165949467,0.3399017213955375,0.2898317078363397,0.4233145860160866,0.2453343516169671,0.15630386585086828,0.27225307292116135,0.09792432771422975,0.11999628735905726,0.10718203814305174,0.1428230102416514,0.09242988352459784,0.14258853680751848,0.2262867391704704,0.22595418206991008,0.21823730763839524,0.17879274576922227
20180209T000210Z,0.322282444878592,0.3834216025818692,0.17663070773757242,0.11452208369071935,0.2076443617392606,0.2736433774787748,0.08069035552990975,0.09023236536022948,0.4957670370126332,0.3440885266265663,0.5681835878204506,0.4159585152387995,0.2373051441242019,0.3459748592550201,0.15665163062656395,0.13325493817529485,0.3867612092298628,0.30825720033113346,0.3836521485712574,0.5252735981917288,0.10699370301613877,0.22313465706361482,0.10193795400534743,0.09135539157779966,0.0586077723258577,0.09788552792784984,0.05527622399554763,0.08216847368198697,0.19798083818646123,0.1837953516842926,0.18035251231678798,0.16616492355482468
20180209T000228Z,0.28483244049234413,0.23841056025085466,0.26899431911101834,0.23039101832630351,0.23975705448255577,0.3294560279219689,0.21056289145263288,0.23400217750289365,0.23658009142799197,0.19818264865018112,0.26834429499063966,0.23657057700371756,0.319068071141931,0.28074807258326756,0.22640432099660557,0.2313576494572557,0.3330316796301323,0.28998581135959123,0.2722130775109696,0.34474572745365584,0.17612689895882053,0.2568972594581262,0.13882523553019085,0.21207107758342497,0.15777410182517426,0.11716239925836251,0.09539755841039266,0.18028327447370815,0.31741955827341634,0.23854691142552137,0.22120252114210573,0.17105117312275198
20180209T000302Z,0.30174780313624044,0.13955663209715502,0.11940777837244455,0.13659555123323852,0.16634211431002205,0.23421710984315106,0.19161449746327294,0.18693465434838605,0.3136965510090261,0.2945688007226956,0.31636471797305565,0.2852722163701477,0.22569264242815543,0.16399178891719723,0.19252475247519163,0.17903456416734637,0.3661894476944441,0.21927067376488668,0.20542727863906787,0.14879351292747234,0.20984393874567434,0.1722990861530198,0.14372209281480308,0.16568933619146603,0.11241370366070037,0.13908590750098782,0.0948758278541704,0.1295584713221506,0.2197849325401838,0.21915081836186096,0.2566561129871775,0.14226881155107124
20180209T000312Z,0.5281119028062293,0.44295533617113125,0.6547039174055995,0.6713745532658607,0.5361540806548045,0.37588770423484236,0.7028322009006703,0.7620458521218371,0.033963776865276095,0.0669860361629164,0.08628107488666113,0.04744093006628917,0.43834894363307125,0.4362138542599484,0.6117013524007802,0.4307650767455473,0.24314234738946702,0.4079061581955693,0.20095842336252714,0.1794694621997253,0.7277623325342358,0.5800031942468203,0.6248796319520086,0.6846290464929305,0.3733938906076426,0.29501352186537805,0.2296558703616129,0.42522215794927315,0.3271227168637415,0.37892962812433406,0.4071617074090745,0.4791716899686705
20180209T000326Z,0.217649648128938,0.2503662489633385,0.17173641516072577,0.16086309101280233,0.1366141437919819,0.11764621546655465,0.12733435244494368,0.10259870800078529,0.2339200591377844,0.1864382053800114,0.2857872119883401,0.1823135166434931,0.18531770915146226,0.20758549831697717,0.11038394205484325,0.12414326947897848,0.19739022716809992,0.1701725439358591,0.23719627706867483,0.21155360533540066,0.12558530028440704,0.11120845697629173,0.1108754959732337,0.09534286391877446,0.06984323952272338,0.11776858250361526,0.08331794306911994,0.12420376474489372,0.11951009847527426,0.09022217620863884,0.10742999151183673,0.1587484278846578
20180209T000346Z,0.054565822545325805,0.0851434225211399,0.08765805069114502,0.06986378086840839,0.3512162507770401,0.055658712031536425,0.06107347641416383,0.06561297697297129,0.08512166579332767,0.13504754745627945,0.1086309651837868,0.08688870831471471,0.04326520393621875,0.26110205345046894,0.44755289426634215,0.2939420907041902,0.24819023025422643,0.17556764887977236,0.1588654082228689,0.09992369612095105,0.438098340770349,0.4269207878354421,0.3821032275029315,0.10162915300708139,0.16948700889492063,0.10908554955431671,0.16650997520769384,0.146535389348022,0.46895352394736767,0.30897650235326035,0.0530101118755498,0.30846750879748014
