event_id,amplitude,med_freq,duration,energy,mean_freq
20180126T000118Z,6.059304700953824e-06,5.078125,8.961989,4.4490673837163703e-13,5.55765331827365
20180126T000202Z,6.097020830841836e-06,8.59375,1.611988,4.331280066552217e-13,8.660699275903864
20180126T000220Z,4.9386852500794884e-06,27.1484375,14.651988,2.8884936282547675e-13,24.548722238386457
20180126T000317Z,6.190670998677357e-06,25.1953125,1.051989,7.334941071656456e-13,25.50652416140001
20180126T000339Z,6.917535680963247e-06,7.6171875,0.891988,8.35336739862431e-13,8.207845257231874
20180126T000543Z,4.640664696624861e-06,7.2265625,1.611988,2.728223857314539e-13,7.931464355361895
20180126T000713Z,2.3343194830311576e-06,7.421875,1.611988,7.334312149460799e-14,8.955140088493918
20180126T000754Z,7.09203526019403e-06,6.8359375,8.961989,8.237823606904153e-13,6.715877425085257
20180126T000814Z,4.993069258009728e-06,23.828125,3.511988,4.648877510207662e-13,24.07198927863049
20180126T000835Z,4.0238892491512665e-06,5.46875,8.961989,1.928008165264051e-13,6.1841348285371724
20180126T000900Z,4.6028731603230634e-05,29.296875,0.821989,2.4450793709448845e-11,29.50225672620096
20180126T000938Z,9.565706559230456e-06,6.25,0.891988,1.4473865989416675e-12,6.833232031144408
20180126T001026Z,8.185854705707328e-06,4.6875,5.931988,1.0527716789919554e-12,5.664979050121371
20180126T001103Z,3.4261865536520355e-06,9.9609375,0.891988,1.4441893406222543e-13,9.967676391464638
20180126T001217Z,1.646334698605098e-05,30.859375,0.821989,4.642037047329296e-12,30.563995320165997
20180126T001350Z,7.790441997694834e-06,10.7421875,7.461988,8.613619314452556e-13,12.977289278447557
20180126T001404Z,2.354698819422529e-06,6.0546875,1.611988,7.945852470189286e-14,6.406387201516814
20180126T001444Z,7.188765846190755e-06,6.0546875,8.961989,7.554894230989646e-13,6.358002873038904
20180126T001534Z,2.1366190944740204e-06,6.25,1.611988,5.5119520822639936e-14,6.550463008587849
20180126T001632Z,8.085659322645774e-06,9.765625,0.891988,9.87563462131033e-13,10.19148922607331
20180126T001647Z,3.0910160116373727e-06,8.7890625,1.611988,1.2244877019349948e-13,11.202833702257628
20180126T001712Z,7.37838943670137e-06,4.296875,8.961989,6.647534372660987e-13,4.569751363100771
20180126T001759Z,2.5664088793635205e-06,6.640625,14.651988,8.550378834392516e-14,6.757752091354579
20180126T001842Z,4.807508913403897e-06,4.296875,8.961989,3.236755641795595e-13,5.340702016180222
20180126T001936Z,2.7054561593025353e-06,7.6171875,0.891988,9.146328420276913e-14,8.545618551689474
20180126T002009Z,4.520889042188549e-06,12.3046875,7.461988,2.4824746155430237e-13,12.681845171806927
20180126T002031Z,1.2045876569626242e-05,31.25,0.821989,1.926760944694476e-12,30.58140915927591
20180126T002100Z,2.3055048995302954e-06,12.890625,3.511988,6.538106298635423e-14,13.23871243707385
20180126T002139Z,3.6909743516245476e-06,7.421875,0.891988,2.0044733019315857e-13,8.759886681577274
20180126T002200Z,2.4294136185388866e-06,8.984375,3.511988,8.043763043101121e-14,9.203013187046281
20180126T002219Z,7.337170995060776e-06,2.734375,2.661988,7.188726924377611e-13,3.5641701865262085
20180126T002234Z,4.26398132338051e-06,9.1796875,7.461988,2.1809626184281845e-13,9.478396111208369
20180126T002315Z,3.0713958264271755e-06,7.6171875,0.891988,1.127210897381097e-13,8.473808718262221
20180126T002348Z,2.0435655120352586e-05,4.6875,8.961989,6.584953977323951e-12,6.316792505317668
20180126T002459Z,1.678677649432395e-05,17.3828125,0.891988,4.691330555730612e-12,21.733691305558693
20180126T002526Z,2.685035919634508e-06,10.7421875,0.891988,1.1901705909298977e-13,13.001871027223562
20180126T002628Z,1.474958900175621e-05,35.7421875,0.821989,3.2640600190993787e-12,33.5501037820341
20180126T002640Z,1.430054668847998e-05,4.1015625,5.901988,2.582585566827336e-12,4.327037468368679
20180126T002714Z,6.172751235890501e-06,4.296875,8.961989,6.352729295107671e-13,5.0011812820506325
20180126T002820Z,8.809331769913962e-06,4.8828125,8.961989,9.12664226426998e-13,5.475875463958418
20180126T002833Z,2.8223549046075985e-06,8.0078125,0.891988,1.0299016857489674e-13,10.078137617943408
20180126T002850Z,3.650253751604909e-06,24.8046875,0.821989,2.2160825194594636e-13,24.127851392874618
20180126T002939Z,2.2964903146578847e-06,8.203125,1.611988,7.042116136200314e-14,8.170949824391913
20180126T003011Z,3.4147533252755494e-06,21.6796875,0.821989,2.215391123048403e-13,22.062369908048876
20180126T003021Z,1.591779739442477e-05,8.984375,7.461988,4.0785006201570974e-12,9.849148339228332
20180126T003058Z,3.4065809586146968e-06,10.15625,1.611988,1.4143839599083511e-13,9.770807305459138
20180126T003319Z,3.5342437506868214e-06,4.4921875,8.961989,1.6962564241442084e-13,4.800814161641893
20180126T003451Z,7.3790991078362185e-06,4.6875,5.901988,8.666956297652799e-13,6.192659771911063
20180126T003557Z,1.7948721842352709e-06,1.171875,0.891988,7.05088420404645e-14,5.223301428423699
20180126T003611Z,3.525784059913076e-06,9.375,0.891988,1.5637120746668921e-13,9.750786549344502
20180126T003802Z,2.3832444141207245e-06,9.1796875,7.461988,7.933465045914029e-14,9.851108588023068
20180126T003920Z,3.753022378495122e-06,8.984375,3.511988,1.881260403428819e-13,8.210503626110413
20180126T004047Z,4.371717994108643e-06,8.203125,1.611988,2.303406983531727e-13,9.026927630325254
20180126T004113Z,1.7645358676279144e-06,11.71875,3.511988,4.215077207929141e-14,11.628700214042526
20180126T004133Z,4.957788573131191e-06,6.640625,1.611988,3.0782900133941316e-13,6.6550818508271465
20180126T004149Z,2.909862532451429e-06,7.6171875,14.651988,1.5342833636953393e-13,7.9055871329791865
20180126T004221Z,5.560117333689836e-06,33.3984375,1.611988,5.166079050534929e-13,29.246158308298067
20180126T004232Z,6.8272749299369496e-06,7.421875,7.541989,7.298695029152708e-13,7.455612151088715
20180126T004547Z,4.276577959546998e-06,6.640625,0.891988,2.3326454721795694e-13,7.834389682755541
20180126T004611Z,1.7704813486906621e-06,0.78125,18.921988,6.519204817937826e-14,3.916293943120893
20180126T004639Z,9.228190036711323e-06,7.421875,7.751988,1.3038847667982359e-12,7.93055880810368
20180126T004749Z,3.3272162089714824e-06,21.484375,0.821989,1.634711436970977e-13,21.200989866527216
20180126T004854Z,8.269658649388182e-06,6.25,5.901988,1.0369413286568609e-12,6.08939821199296
20180126T004959Z,3.4968599733256413e-06,27.34375,1.051989,2.1855526656259138e-13,27.172334099623296
20180126T005045Z,1.0988419776844206e-05,6.25,4.501988,1.87333435595048e-12,8.281573305732337
20180126T005215Z,1.5613678998250646e-06,4.4921875,1.611988,4.8073483458890355e-14,8.82435492725612
20180126T005253Z,1.7510475367163338e-06,3.125,2.661988,5.70320877007645e-14,8.262896748840824
20180126T005517Z,2.4837270672599354e-06,5.078125,8.961989,1.0922567825485948e-13,5.824168392447222
20180126T005616Z,1.874919590705375e-06,0.9765625,0.891988,6.127508109385245e-14,3.573328816426092
20180126T005739Z,1.003760997183518e-05,10.546875,0.891988,1.9602676189961542e-12,11.535858523760504
20180126T005813Z,3.1995131753653686e-06,4.4921875,7.541989,1.3830283866897768e-13,5.74201549979779
20180126T005849Z,4.627594626605593e-06,7.6171875,1.611988,3.464212116113393e-13,7.9188225522314175
20180126T005924Z,1.5875194578634715e-06,6.8359375,0.891988,4.0899584692154693e-14,7.647108074605005
20180126T010009Z,1.4777821987650203e-06,2.34375,14.651988,2.903799812426959e-14,4.229178663081982
20180126T010158Z,3.4057460620969428e-06,3.125,8.911989,1.6496078284562977e-13,4.240353982170179
20180126T010211Z,2.1840653925330423e-06,9.375,2.031988,5.879227373730327e-14,9.43106169351408
20180126T010256Z,1.0229697401832555e-05,7.6171875,14.651988,1.5979752808666825e-12,9.411471206089592
20180126T010413Z,1.6841738799634154e-06,6.25,7.461988,3.655907270329035e-14,7.004963059130059
20180126T010502Z,2.5209231888793787e-06,6.25,0.891988,8.702451487079368e-14,6.996931510832378
20180126T010522Z,3.4421478972587152e-06,10.7421875,0.891988,1.4438335755935575e-13,11.082852402595373
20180126T010609Z,1.7340333865392245e-05,11.5234375,3.511988,4.639579334429539e-12,11.060651046452966
20180126T010622Z,1.734915220325407e-06,11.328125,3.511988,4.7254007218535945e-14,12.026254105110358
20180126T010656Z,3.7817520677495867e-06,7.421875,5.841988,1.8915938222179418e-13,8.284802736521794
20180126T010708Z,1.7578697991757244e-06,5.46875,1.611988,6.053803849960682e-14,6.7017493963739625
20180126T010739Z,2.769874978126627e-06,11.5234375,3.511988,1.0057522044041805e-13,12.50130653847783
20180126T010819Z,4.645194180320239e-06,4.8828125,8.961989,2.468330139479544e-13,5.041667957187555
20180126T010852Z,7.71142149492912e-06,3.7109375,7.751988,7.117634418832296e-13,4.5343817519000105
20180126T010911Z,3.820276249445148e-06,8.7890625,0.891988,1.8768707389801949e-13,9.604111451652479
20180126T010936Z,2.2673229719001155e-06,5.6640625,14.651988,7.184535282612919e-14,5.950221603024209
20180126T010958Z,7.738619196965937e-06,5.6640625,8.961989,9.412644072190814e-13,7.0579374258214544
20180126T011017Z,1.5645681194886155e-06,4.6875,8.961989,3.5862727737053525e-14,5.531851734584783
20180126T011120Z,1.8344118305557026e-06,12.3046875,3.511988,6.978948539307179e-14,10.99478758638601
20180126T011300Z,4.146613985854608e-06,5.6640625,8.961989,2.4819314338242376e-13,6.566092861367972
20180126T011336Z,3.7428640695780875e-06,8.7890625,1.611988,1.616170092257606e-13,8.231307019109398
20180126T011354Z,1.7072764662490399e-06,0.9765625,0.821989,3.8732153241749895e-14,11.9913916696084
20180126T011413Z,2.8927826834691606e-06,7.2265625,1.611988,1.0696076221082623e-13,8.240229258526238
20180126T011711Z,2.0293590609624142e-06,21.2890625,0.821989,7.861193980759537e-14,20.020091208503473
20180126T011721Z,2.506150763470387e-06,21.484375,0.821989,1.146883826603034e-13,21.737721941475844
20180126T011749Z,1.9902896115266473e-06,10.3515625,4.501988,9.271489046817256e-14,11.0133383639535
20180126T011854Z,1.7816098356268667e-06,0.78125,1.611988,7.008264155518216e-14,6.783436987494495
20180126T011952Z,2.392080169518484e-06,8.3984375,1.611988,6.811952398945462e-14,8.30317786339893
20180126T012036Z,2.066913034796522e-06,8.0078125,1.611988,4.991184682351078e-14,8.098674013418021
20180126T012114Z,5.104217688600435e-06,4.1015625,2.661988,4.1243356384055173e-13,5.059705881307995
20180126T012130Z,1.9227405015972866e-06,4.1015625,8.961989,4.548349780663148e-14,4.913726915405499
20180126T012245Z,1.6802394196642402e-06,0.9765625,14.151989,6.494100952105278e-14,3.6806780766779696
